                                                                                                                               fitsfile                                                                FITSNAME PHOTCODE       MJD-OBS SSSIG00 SSSCAT00 FSIG00 FSCAT00  X2NRM00                                                                                                TARGET                                                                                           TEMPLATE KSUM00     SKYSIG   DSGDNSIG                                                                                               IM_dcmp                                                                                          TMPL_dcmp    IM_FWHM IM_M5SIGMA IM_EXPTIME IM_MAGZERO IM_ZPTMAG IM_UFZPTMAG IM_ZPTNSTAR TMPL_FWHM TMPL_M5SIGMA TMPL_EXPTIME TMPL_MAGZERO TMPL_ZPTMAG TMPL_UFZPTMAG TMPL_ZPTNSTAR
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.220224.1083412_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits ec0915.220224.1083412_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  59634.199379  0.6609   0.1102 1.7094  0.3214   6.5337 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.220224.1083412_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 1.0062  15.100098   2.194046 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.220224.1083412_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp   4.204391    23.0554      100.0    30.3044   30.3044     30.3044        4613  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.190405.846168_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits  ec0915.190405.846168_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  58578.206222  0.5598   0.0689 0.8315  0.1088  28.5576  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.190405.846168_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 1.0249  36.600098   1.837029  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.190405.846168_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   3.985909     22.804      200.0    30.9563   30.9563     30.9563        9008  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260313.1462555_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.260313.1462555_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015   61112.10194  1.0207   0.2699 1.9783  0.5390  13.4864 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260313.1462555_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0281  16.199951       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260313.1462555_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   4.980421    22.8013      100.0    30.3106   30.3106     30.3106        5593  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.251121.1437419_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits ec0915.251121.1437419_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  61000.294623  0.3549   0.0283 1.0924  0.0625   1.1131 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251121.1437419_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 0.0097  18.699951   1.160984 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251121.1437419_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   3.948807    18.5054      100.0    25.9184   25.9184     25.9184         650  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260103.1446258_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits ec0915.260103.1446258_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits 0x365013  61043.191391  1.0626   0.0520 1.1223  0.0556   1.3557 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260103.1446258_ooi_g_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.fits 1.1317  42.600098   1.351023 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260103.1446258_ooi_g_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.dcmp   5.089906    21.9713      200.0    30.5539   30.5539     30.5539        2935  3.010413      24.0855        200.0      30.4687     30.4687       30.4687          3019
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.240530.1300860_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits ec0915.240530.1300860_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  60460.102619  0.8655   0.1380 1.5308  0.2549   7.0893 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.240530.1300860_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 0.5617       30.0       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.240530.1300860_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   3.685679    22.4791      100.0    30.3304   30.3304     30.3304        9314  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.250213.1364429_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits ec0915.250213.1364429_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  60719.169051  0.8446   0.1311 1.5322  0.2496  10.2310 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250213.1364429_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 0.5579       27.5       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250213.1364429_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   2.794385    22.7797      100.0    30.2361   30.2361     30.2361        9547  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260114.1448791_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.260114.1448791_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  61054.345166  1.4380   0.4823 2.5741  0.8583  12.1547 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260114.1448791_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0211  13.399902       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260114.1448791_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   2.983421    23.4682      100.0     30.215    30.215      30.215        6074  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.250418.1378863_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits ec0915.250418.1378863_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  60783.011796  1.1019   0.2006 1.3633  0.2766  18.7779 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250418.1378863_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 1.0283       14.5   1.551926 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250418.1378863_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp   2.712023      23.64      100.0    30.3689   30.3689     30.3689        4746  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260406.1471990_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits ec0915.260406.1471990_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  61136.294585  0.7037   0.0561 1.3448  0.1121   7.9626 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260406.1471990_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 0.5235  27.600098       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260406.1471990_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   5.258107    22.1293      100.0     30.276    30.276      30.276        7657  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.180424.738616_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits  ec0915.180424.738616_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  58232.980215  0.5599   0.0707 0.9670  0.1287  11.2663  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.180424.738616_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 0.9297  22.699951    1.34981  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.180424.738616_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp   3.827167    22.5351      100.0    30.1246   30.1246     30.1246        4785  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.150625.453951_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits  ec0915.150625.453951_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  57198.958588  0.7513   0.0333 1.0714  0.0516   2.5999  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.150625.453951_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0047  24.300049   1.374459  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.150625.453951_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp    4.23496    22.3518      100.0    30.1252   30.1252     30.1252        6301  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.210522.999630_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits  ec0915.210522.999630_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  59356.050208  0.6899   0.0280 1.0615  0.0441   4.0365  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.210522.999630_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0172  21.800049   1.920859  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.210522.999630_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp    5.57222    22.2216      100.0    30.1751   30.1751     30.1751        5359  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.250419.1379372_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits ec0915.250419.1379372_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  60784.039313  0.9535   0.2280 1.9158  0.4771  14.8715 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250419.1379372_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 0.5508  24.100098       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250419.1379372_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   2.710338    22.9223      100.0    30.2021   30.2021     30.2021        9740  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260308.1460662_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.260308.1460662_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  61107.298498  0.7307   0.0402 1.1589  0.0672   9.4999 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260308.1460662_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 0.9875  20.699951       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260308.1460662_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   7.743332    21.9115      100.0     30.166    30.166      30.166        3611  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.191201.912641_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits  ec0915.191201.912641_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits 0x365013  58818.256651  0.9333   0.1163 1.5088  0.1997  21.8476  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.191201.912641_ooi_g_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.fits 1.1352  11.800049   2.186704  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.191201.912641_ooi_g_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.dcmp   5.000344    23.4421      200.0    30.6116   30.6116     30.6116        2912  3.010413      24.0855        200.0      30.4687     30.4687       30.4687          3019
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.251013.1425140_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.251013.1425140_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  60961.371338  0.7342   0.0405 1.0873  0.0658   7.6915 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251013.1425140_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0333  22.899902       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251013.1425140_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   6.996563    21.9758      100.0    30.2298   30.2298     30.2298        4336  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260114.1448792_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits ec0915.260114.1448792_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  61054.346677  1.4741   0.3051 2.0569  0.4361 186.7624 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260114.1448792_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 1.2987       14.0       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260114.1448792_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp   2.970554    23.7635      100.0    30.5531   30.5531     30.5531        4925  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.251026.1429255_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.251026.1429255_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  60974.355761  0.9863   0.2175 1.5728  0.3564   7.9098 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251026.1429255_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0357  20.600098       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251026.1429255_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   4.536065    22.5598      100.0    30.2285   30.2285     30.2285        6026  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.230226.1177499_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.230226.1177499_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  60001.309199  0.9288   0.1865 1.5878  0.3281  10.8942 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.230226.1177499_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 0.9943       17.0       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.230226.1177499_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.205435    23.0414      100.0    30.1245   30.1245     30.1245        5895  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.170210.619019_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits  ec0915.170210.619019_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  57794.307125  0.7554   0.0410 1.1188  0.0649   6.6186  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170210.619019_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0082  22.600098   1.481667  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170210.619019_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.923609    22.5808      100.0    30.1926   30.1926     30.1926        6142  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260405.1471487_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits ec0915.260405.1471487_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits 0x365013  61135.296819  1.1519   0.0914 1.2756  0.0997   2.2399 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260405.1471487_ooi_g_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.fits 1.0689  30.399902   1.998638 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260405.1471487_ooi_g_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.dcmp   4.750952    22.3306      200.0     30.472    30.472      30.472        3047  3.010413      24.0855        200.0      30.4687     30.4687       30.4687          3019
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.230605.1209986_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.230605.1209986_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  60100.023136  0.8306   0.0836 1.1901  0.1291   6.0248 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.230605.1209986_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 0.9930  24.100098       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.230605.1209986_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.971164    22.3374      100.0    30.0321   30.0321     30.0321        6015  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.250515.1385476_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.250515.1385476_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  60810.072538  0.8742   0.0644 1.1095  0.0878   4.2782 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250515.1385476_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 0.8700  29.699951   1.679647 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250515.1385476_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.226351    22.3206      100.0    30.0166   30.0166     30.0166        6030  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.210515.997297_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits  ec0915.210515.997297_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits 0x365013  59349.018746  1.0490   0.1525 1.7798  0.2627   4.8205  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.210515.997297_ooi_g_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.fits 1.1285  11.100098   2.365256  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.210515.997297_ooi_g_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.dcmp   4.624502    23.5329      200.0    30.5511   30.5511     30.5511        3089  3.010413      24.0855        200.0      30.4687     30.4687       30.4687          3019
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.251230.1445380_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits ec0915.251230.1445380_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits 0x365013  61039.198639  1.1524   0.1003 1.3850  0.1254   3.4866 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251230.1445380_ooi_g_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.fits 1.0793  21.699951   3.461365 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251230.1445380_ooi_g_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.dcmp   5.614437    22.5551      200.0    30.5118   30.5118     30.5118        2837  3.010413      24.0855        200.0      30.4687     30.4687       30.4687          3019
