# SDSS (AB)                                                       
#  filters spectra  num Av  num Rv version
#        5     902      13       1       2
# lgTef  logg  Fe_H a_Fe   Av   Rv               SDSS_u               SDSS_g               SDSS_r               SDSS_i               SDSS_z
3.25493  6.00  0.00  0.0 6.00 3.10             -21.7986             -14.3444              -9.3287              -6.1651              -3.8583
3.25493  6.50  0.00  0.0 6.00 3.10             -14.2917              -7.4753              -3.8413              -3.6483              -2.2791
3.25493  7.00  0.00  0.0 6.00 3.10             -13.8870              -7.2136              -3.7506              -3.7713              -2.4011
3.25493  7.50  0.00  0.0 6.00 3.10             -13.5952              -7.0496              -3.7272              -3.8523              -2.4679
3.25493  8.00  0.00  0.0 6.00 3.10             -13.2826              -6.8903              -3.7040              -3.8687              -2.4712
3.25493  8.50  0.00  0.0 6.00 3.10             -12.9404              -6.7209              -3.6495              -3.7976              -2.4109
3.25493  9.00  0.00  0.0 6.00 3.10             -12.5972              -6.7583              -3.6691              -3.6545              -2.2776
3.25493  9.50  0.00  0.0 6.00 3.10             -12.2087              -6.0941              -3.3125              -3.4518              -2.1024
3.27614 -1.00  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614 -0.50  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  0.00  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  0.50  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  1.00  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  1.50  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  2.00  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  2.50  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  3.00  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  3.50  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  4.00  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  4.50  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  5.00  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  5.50  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  6.00  0.00  0.0 6.00 3.10             -20.9138             -13.7524              -8.9024              -5.8452              -3.6252
3.27614  6.50  0.00  0.0 6.00 3.10             -14.2439              -7.5391              -3.8955              -3.5157              -2.1883
3.27614  7.00  0.00  0.0 6.00 3.10             -13.8740              -7.2992              -3.8038              -3.6261              -2.2995
3.27614  7.50  0.00  0.0 6.00 3.10             -13.5992              -7.1406              -3.7689              -3.7050              -2.3679
3.27614  8.00  0.00  0.0 6.00 3.10             -13.3100              -6.9881              -3.7391              -3.7294              -2.3828
3.27614  8.50  0.00  0.0 6.00 3.10             -12.9941              -6.8289              -3.6910              -3.6799              -2.3370
3.27614  9.00  0.00  0.0 6.00 3.10             -12.6684              -6.7772              -3.6752              -3.5625              -2.2275
3.27614  9.50  0.00  0.0 6.00 3.10             -12.3131              -6.3059              -3.4250              -3.3895              -2.0725
3.30046 -1.00  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046 -0.50  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  0.00  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  0.50  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  1.00  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  1.50  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  2.00  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  2.50  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  3.00  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  3.50  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  4.00  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  4.50  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  5.00  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  5.50  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  6.00  0.00  0.0 6.00 3.10             -19.9031             -13.0764              -8.4158              -5.4803              -3.3595
3.30046  6.50  0.00  0.0 6.00 3.10             -14.1892              -7.6123              -3.9577              -3.3638              -2.0841
3.30046  7.00  0.00  0.0 6.00 3.10             -13.8591              -7.3973              -3.8647              -3.4596              -2.1831
3.30046  7.50  0.00  0.0 6.00 3.10             -13.6037              -7.2449              -3.8167              -3.5362              -2.2534
3.30046  8.00  0.00  0.0 6.00 3.10             -13.3413              -7.1003              -3.7792              -3.5697              -2.2815
3.30046  8.50  0.00  0.0 6.00 3.10             -13.0557              -6.9527              -3.7386              -3.5450              -2.2523
3.30046  9.00  0.00  0.0 6.00 3.10             -12.7499              -6.7989              -3.6821              -3.4570              -2.1701
3.30046  9.50  0.00  0.0 6.00 3.10             -12.4327              -6.5488              -3.5540              -3.3180              -2.0383
3.32801 -1.00  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801 -0.50  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  0.00  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  0.50  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  1.00  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  1.50  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  2.00  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  2.50  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  3.00  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  3.50  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  4.00  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  4.50  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  5.00  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  5.50  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  6.00  0.00  0.0 6.00 3.10             -18.9358             -12.4400              -7.9682              -5.1534              -3.1298
3.32801  6.50  0.00  0.0 6.00 3.10             -14.1457              -7.7040              -4.0603              -3.2264              -1.9838
3.32801  7.00  0.00  0.0 6.00 3.10             -13.8398              -7.5080              -3.9643              -3.3045              -2.0717
3.32801  7.50  0.00  0.0 6.00 3.10             -13.6052              -7.3653              -3.9064              -3.3730              -2.1387
3.32801  8.00  0.00  0.0 6.00 3.10             -13.3661              -7.2283              -3.8587              -3.4114              -2.1738
3.32801  8.50  0.00  0.0 6.00 3.10             -13.1085              -7.0897              -3.8147              -3.4068              -2.1638
3.32801  9.00  0.00  0.0 6.00 3.10             -12.8274              -6.9431              -3.7614              -3.3464              -2.1040
3.32801  9.50  0.00  0.0 6.00 3.10             -12.5298              -6.7424              -3.6619              -3.2378              -1.9973
3.35893 -1.00  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893 -0.50  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  0.00  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  0.50  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  1.00  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  1.50  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  2.00  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  2.50  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  3.00  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  3.50  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  4.00  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  4.50  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  5.00  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  5.50  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  6.00  0.00  0.0 6.00 3.10             -17.8501             -11.7259              -7.4659              -4.7864              -2.8720
3.35893  6.50  0.00  0.0 6.00 3.10             -14.0961              -7.8080              -4.1820              -3.0838              -1.8765
3.35893  7.00  0.00  0.0 6.00 3.10             -13.8172              -7.6324              -4.0831              -3.1418              -1.9518
3.35893  7.50  0.00  0.0 6.00 3.10             -13.6051              -7.4998              -4.0146              -3.1999              -2.0144
3.35893  8.00  0.00  0.0 6.00 3.10             -13.3912              -7.3712              -3.9560              -3.2420              -2.0562
3.35893  8.50  0.00  0.0 6.00 3.10             -13.1634              -7.2420              -3.9065              -3.2564              -2.0654
3.35893  9.00  0.00  0.0 6.00 3.10             -12.9098              -7.1058              -3.8561              -3.2254              -2.0303
3.35893  9.50  0.00  0.0 6.00 3.10             -12.6339              -6.9485              -3.7821              -3.1496              -1.9515
3.39335 -1.00  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335 -0.50  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  0.00  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  0.50  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  1.00  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  1.50  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  2.00  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  2.50  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  3.00  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  3.50  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  4.00  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  4.50  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  5.00  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  5.50  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  6.00  0.00  0.0 6.00 3.10             -16.8280             -11.0670              -7.0161              -4.4692              -2.6608
3.39335  6.50  0.00  0.0 6.00 3.10             -14.0357              -7.9272              -4.3402              -2.9682              -1.7767
3.39335  7.00  0.00  0.0 6.00 3.10             -13.7887              -7.7707              -4.2402              -3.0026              -1.8365
3.39335  7.50  0.00  0.0 6.00 3.10             -13.5979              -7.6469              -4.1623              -3.0449              -1.8922
3.39335  8.00  0.00  0.0 6.00 3.10             -13.4098              -7.5277              -4.0932              -3.0841              -1.9376
3.39335  8.50  0.00  0.0 6.00 3.10             -13.2081              -7.4060              -4.0318              -3.1060              -1.9591
3.39335  9.00  0.00  0.0 6.00 3.10             -12.9845              -7.2790              -3.9771              -3.1022              -1.9509
3.39335  9.50  0.00  0.0 6.00 3.10             -12.7336              -7.1405              -3.9164              -3.0592              -1.9018
3.43139 -1.00  0.00  0.0 6.00 3.10             -18.0927             -14.5330             -10.5238              -6.6043              -3.5274
3.43139 -0.50  0.00  0.0 6.00 3.10             -17.5532             -14.1709             -10.2899              -6.3622              -3.3373
3.43139  0.00  0.00  0.0 6.00 3.10             -16.9911             -13.8563             -10.2036              -6.1377              -3.1166
3.43139  0.50  0.00  0.0 6.00 3.10             -16.4906             -13.4691              -9.8932              -5.8826              -2.9490
3.43139  1.00  0.00  0.0 6.00 3.10             -16.0182             -13.1845              -9.7721              -5.6782              -2.7800
3.43139  1.50  0.00  0.0 6.00 3.10             -15.6054             -12.9473              -9.6898              -5.4978              -2.6316
3.43139  2.00  0.00  0.0 6.00 3.10             -15.3593             -12.7121              -9.5368              -5.3270              -2.5239
3.43139  2.50  0.00  0.0 6.00 3.10             -15.2392             -12.3423              -9.1480              -5.0360              -2.4050
3.43139  3.00  0.00  0.0 6.00 3.10             -15.3604             -11.9967              -8.7289              -4.8090              -2.3455
3.43139  3.50  0.00  0.0 6.00 3.10             -15.5917             -11.8340              -8.5030              -4.6870              -2.3127
3.43139  4.00  0.00  0.0 6.00 3.10             -15.9779             -11.9034              -8.5152              -4.6929              -2.3145
3.43139  4.50  0.00  0.0 6.00 3.10             -16.5776             -12.0781              -8.5701              -4.7402              -2.3523
3.43139  5.00  0.00  0.0 6.00 3.10             -17.2573             -12.2567              -8.6372              -4.7199              -2.3382
3.43139  5.50  0.00  0.0 6.00 3.10             -17.9512             -12.3763              -8.6314              -4.6373              -2.2563
3.43139  6.00  0.00  0.0 6.00 3.10             -15.7625             -10.3855              -6.5564              -4.1497              -2.4532
3.43139  6.50  0.00  0.0 6.00 3.10             -13.9485              -8.0510              -4.5252              -2.9029              -1.6988
3.43139  7.00  0.00  0.0 6.00 3.10             -13.7404              -7.9152              -4.4283              -2.9107              -1.7392
3.43139  7.50  0.00  0.0 6.00 3.10             -13.5739              -7.8008              -4.3448              -2.9301              -1.7830
3.43139  8.00  0.00  0.0 6.00 3.10             -13.4089              -7.6890              -4.2658              -2.9534              -1.8241
3.43139  8.50  0.00  0.0 6.00 3.10             -13.2354              -7.5764              -4.1936              -2.9753              -1.8555
3.43139  9.00  0.00  0.0 6.00 3.10             -13.0392              -7.4564              -4.1274              -2.9819              -1.8649
3.43139  9.50  0.00  0.0 6.00 3.10             -12.8166              -7.3289              -4.0667              -2.9647              -1.8444
3.47317 -1.00  0.00  0.0 6.00 3.10             -17.9405             -13.7470             -10.0287              -6.0179              -3.1945
3.47317 -0.50  0.00  0.0 6.00 3.10             -17.4773             -13.5011              -9.8051              -5.8933              -3.1223
3.47317  0.00  0.00  0.0 6.00 3.10             -16.9933             -13.2076              -9.5834              -5.7197              -3.0090
3.47317  0.50  0.00  0.0 6.00 3.10             -16.5172             -12.8678              -9.2987              -5.5113              -2.8840
3.47317  1.00  0.00  0.0 6.00 3.10             -16.0592             -12.5226              -9.0456              -5.2894              -2.7442
3.47317  1.50  0.00  0.0 6.00 3.10             -15.6398             -12.1927              -8.8258              -5.0717              -2.6049
3.47317  2.00  0.00  0.0 6.00 3.10             -15.2749             -11.9142              -8.6679              -4.8824              -2.4776
3.47317  2.50  0.00  0.0 6.00 3.10             -14.9765             -11.6315              -8.4654              -4.6809              -2.3548
3.47317  3.00  0.00  0.0 6.00 3.10             -14.8916             -11.2465              -8.0649              -4.4531              -2.2654
3.47317  3.50  0.00  0.0 6.00 3.10             -14.9136             -10.9599              -7.7290              -4.2843              -2.2088
3.47317  4.00  0.00  0.0 6.00 3.10             -15.0076             -10.7782              -7.4559              -4.1704              -2.1751
3.47317  4.50  0.00  0.0 6.00 3.10             -15.1983             -10.6959              -7.3262              -4.1012              -2.1514
3.47317  5.00  0.00  0.0 6.00 3.10             -15.6857             -10.8659              -7.3987              -4.1245              -2.1688
3.47317  5.50  0.00  0.0 6.00 3.10             -16.2592             -11.0446              -7.4624              -4.1402              -2.1623
3.47317  6.00  0.00  0.0 6.00 3.10             -14.7391              -9.7440              -6.1369              -3.8699              -2.2838
3.47317  6.50  0.00  0.0 6.00 3.10             -13.8140              -8.1682              -4.7271              -2.9099              -1.6638
3.47317  7.00  0.00  0.0 6.00 3.10             -13.6480              -8.0518              -4.6351              -2.8873              -1.6780
3.47317  7.50  0.00  0.0 6.00 3.10             -13.5110              -7.9490              -4.5508              -2.8779              -1.7025
3.47317  8.00  0.00  0.0 6.00 3.10             -13.3747              -7.8481              -4.4683              -2.8771              -1.7320
3.47317  8.50  0.00  0.0 6.00 3.10             -13.2292              -7.7441              -4.3869              -2.8812              -1.7608
3.47317  9.00  0.00  0.0 6.00 3.10             -13.0651              -7.6336              -4.3094              -2.8853              -1.7813
3.47317  9.50  0.00  0.0 6.00 3.10             -12.8732              -7.5193              -4.2505              -2.8808              -1.7825
3.51880 -1.00  0.00  0.0 6.00 3.10             -17.3344             -11.0779              -7.6304              -4.4099              -2.4898
3.51880 -0.50  0.00  0.0 6.00 3.10             -16.9761             -11.1224              -7.7419              -4.4772              -2.5160
3.51880  0.00  0.00  0.0 6.00 3.10             -16.6070             -11.1473              -7.8097              -4.5211              -2.5283
3.51880  0.50  0.00  0.0 6.00 3.10             -16.2291             -11.1351              -7.8327              -4.5336              -2.5226
3.51880  1.00  0.00  0.0 6.00 3.10             -15.8537             -11.0820              -7.8170              -4.5141              -2.4988
3.51880  1.50  0.00  0.0 6.00 3.10             -15.4940             -10.9818              -7.7613              -4.4602              -2.4552
3.51880  2.00  0.00  0.0 6.00 3.10             -15.1606             -10.8370              -7.6638              -4.3747              -2.3937
3.51880  2.50  0.00  0.0 6.00 3.10             -14.8663             -10.6736              -7.5377              -4.2726              -2.3223
3.51880  3.00  0.00  0.0 6.00 3.10             -14.6159             -10.4635              -7.3547              -4.1383              -2.2375
3.51880  3.50  0.00  0.0 6.00 3.10             -14.4516             -10.2014              -7.0681              -3.9863              -2.1631
3.51880  4.00  0.00  0.0 6.00 3.10             -14.3775              -9.9907              -6.7948              -3.8682              -2.1144
3.51880  4.50  0.00  0.0 6.00 3.10             -14.4168              -9.8827              -6.6192              -3.8013              -2.0928
3.51880  5.00  0.00  0.0 6.00 3.10             -14.5468              -9.8336              -6.4896              -3.7566              -2.0811
3.51880  5.50  0.00  0.0 6.00 3.10             -14.8501              -9.9156              -6.4799              -3.7491              -2.0765
3.51880  6.00  0.00  0.0 6.00 3.10             -13.7886              -9.1654              -5.7763              -3.6453              -2.1659
3.51880  6.50  0.00  0.0 6.00 3.10             -13.5852              -8.2528              -4.9266              -3.0180              -1.7192
3.51880  7.00  0.00  0.0 6.00 3.10             -13.4666              -8.1555              -4.8423              -2.9710              -1.7037
3.51880  7.50  0.00  0.0 6.00 3.10             -13.3642              -8.0661              -4.7621              -2.9332              -1.6992
3.51880  8.00  0.00  0.0 6.00 3.10             -13.2603              -7.9774              -4.6815              -2.9018              -1.7025
3.51880  8.50  0.00  0.0 6.00 3.10             -13.1491              -7.8862              -4.5994              -2.8769              -1.7121
3.51880  9.00  0.00  0.0 6.00 3.10             -13.0225              -7.7888              -4.5161              -2.8575              -1.7244
3.51880  9.50  0.00  0.0 6.00 3.10             -12.8684              -7.6805              -4.4344              -2.8397              -1.7309
3.56840 -1.00  0.00  0.0 6.00 3.10             -16.5810              -9.3722              -5.7790              -3.6531              -2.2163
3.56840 -0.50  0.00  0.0 6.00 3.10             -16.2159              -9.3136              -5.8089              -3.6718              -2.2332
3.56840  0.00  0.00  0.0 6.00 3.10             -15.8647              -9.2830              -5.8502              -3.6887              -2.2439
3.56840  0.50  0.00  0.0 6.00 3.10             -15.5348              -9.2744              -5.9006              -3.7042              -2.2497
3.56840  1.00  0.00  0.0 6.00 3.10             -15.2312              -9.2811              -5.9573              -3.7183              -2.2512
3.56840  1.50  0.00  0.0 6.00 3.10             -14.9573              -9.2976              -6.0173              -3.7307              -2.2489
3.56840  2.00  0.00  0.0 6.00 3.10             -14.7135              -9.3161              -6.0740              -3.7385              -2.2419
3.56840  2.50  0.00  0.0 6.00 3.10             -14.5007              -9.3304              -6.1207              -3.7392              -2.2292
3.56840  3.00  0.00  0.0 6.00 3.10             -14.3182              -9.3351              -6.1495              -3.7287              -2.2085
3.56840  3.50  0.00  0.0 6.00 3.10             -14.1514              -9.3028              -6.1221              -3.6913              -2.1724
3.56840  4.00  0.00  0.0 6.00 3.10             -13.9937              -9.2181              -6.0105              -3.6273              -2.1289
3.56840  4.50  0.00  0.0 6.00 3.10             -13.8795              -9.1388              -5.8918              -3.5737              -2.0994
3.56840  5.00  0.00  0.0 6.00 3.10             -13.8191              -9.0836              -5.8016              -3.5306              -2.0745
3.56840  5.50  0.00  0.0 6.00 3.10             -13.8557              -9.0812              -5.7535              -3.5091              -2.0630
3.56840  6.00  0.00  0.0 6.00 3.10             -12.8966              -8.6394              -5.4662              -3.4686              -2.0931
3.56840  6.50  0.00  0.0 6.00 3.10             -13.1803              -8.2544              -5.0816              -3.1805              -1.8652
3.56840  7.00  0.00  0.0 6.00 3.10             -13.1335              -8.1892              -5.0178              -3.1329              -1.8354
3.56840  7.50  0.00  0.0 6.00 3.10             -13.0695              -8.1148              -4.9461              -3.0807              -1.8041
3.56840  8.00  0.00  0.0 6.00 3.10             -13.0052              -8.0421              -4.8744              -3.0313              -1.7790
3.56840  8.50  0.00  0.0 6.00 3.10             -12.9410              -7.9714              -4.8029              -2.9866              -1.7621
3.56840  9.00  0.00  0.0 6.00 3.10             -12.8636              -7.8931              -4.7247              -2.9409              -1.7476
3.56840  9.50  0.00  0.0 6.00 3.10             -12.7573              -7.8037              -4.6419              -2.8984              -1.7385
3.62208 -1.00  0.00  0.0 6.00 3.10             -14.9287              -8.5131              -5.2153              -3.3720              -2.1032
3.62208 -0.50  0.00  0.0 6.00 3.10             -14.6795              -8.4449              -5.2180              -3.3908              -2.1228
3.62208  0.00  0.00  0.0 6.00 3.10             -14.4148              -8.3972              -5.2254              -3.4057              -2.1380
3.62208  0.50  0.00  0.0 6.00 3.10             -14.1596              -8.3684              -5.2362              -3.4179              -2.1500
3.62208  1.00  0.00  0.0 6.00 3.10             -13.9281              -8.3540              -5.2482              -3.4273              -2.1589
3.62208  1.50  0.00  0.0 6.00 3.10             -13.7273              -8.3507              -5.2602              -3.4341              -2.1648
3.62208  2.00  0.00  0.0 6.00 3.10             -13.5662              -8.3578              -5.2733              -3.4398              -2.1691
3.62208  2.50  0.00  0.0 6.00 3.10             -13.4458              -8.3724              -5.2864              -3.4440              -2.1714
3.62208  3.00  0.00  0.0 6.00 3.10             -13.3644              -8.3924              -5.2990              -3.4458              -2.1709
3.62208  3.50  0.00  0.0 6.00 3.10             -13.3170              -8.4166              -5.3104              -3.4446              -2.1671
3.62208  4.00  0.00  0.0 6.00 3.10             -13.2910              -8.4418              -5.3158              -3.4366              -2.1571
3.62208  4.50  0.00  0.0 6.00 3.10             -13.2576              -8.4600              -5.3071              -3.4190              -2.1391
3.62208  5.00  0.00  0.0 6.00 3.10             -13.1997              -8.4636              -5.2888              -3.3933              -2.1141
3.62208  5.50  0.00  0.0 6.00 3.10             -12.0926              -8.1874              -5.2234              -3.3537              -2.0769
3.62208  6.00  0.00  0.0 6.00 3.10             -12.0926              -8.1874              -5.2234              -3.3537              -2.0769
3.62208  6.50  0.00  0.0 6.00 3.10             -12.4915              -8.0903              -5.1191              -3.2932              -2.0222
3.62208  7.00  0.00  0.0 6.00 3.10             -12.5116              -8.0644              -5.0866              -3.2660              -2.0010
3.62208  7.50  0.00  0.0 6.00 3.10             -12.5184              -8.0293              -5.0456              -3.2320              -1.9751
3.62208  8.00  0.00  0.0 6.00 3.10             -12.5165              -7.9886              -4.9988              -3.1938              -1.9471
3.62208  8.50  0.00  0.0 6.00 3.10             -12.5052              -7.9426              -4.9463              -3.1518              -1.9181
3.62208  9.00  0.00  0.0 6.00 3.10             -12.4824              -7.8909              -4.8876              -3.1061              -1.8888
3.62208  9.50  0.00  0.0 6.00 3.10             -12.4441              -7.8313              -4.8212              -3.0563              -1.8596
3.67993 -1.00  0.00  0.0 6.00 3.10             -11.3972              -7.8248              -5.0597              -3.3100              -2.1249
3.67993 -0.50  0.00  0.0 6.00 3.10             -13.3102              -7.9736              -5.0427              -3.3355              -2.1513
3.67993  0.00  0.00  0.0 6.00 3.10             -12.7702              -7.8411              -4.9603              -3.2652              -2.1113
3.67993  0.50  0.00  0.0 6.00 3.10             -12.6174              -7.8142              -4.9679              -3.2810              -2.1246
3.67993  1.00  0.00  0.0 6.00 3.10             -12.4690              -7.7938              -4.9719              -3.2886              -2.1313
3.67993  1.50  0.00  0.0 6.00 3.10             -12.3504              -7.7824              -4.9791              -3.2973              -2.1383
3.67993  2.00  0.00  0.0 6.00 3.10             -12.2537              -7.7766              -4.9872              -3.3052              -2.1445
3.67993  2.50  0.00  0.0 6.00 3.10             -12.1767              -7.7744              -4.9942              -3.3111              -2.1492
3.67993  3.00  0.00  0.0 6.00 3.10             -12.1245              -7.7782              -5.0016              -3.3165              -2.1537
3.67993  3.50  0.00  0.0 6.00 3.10             -12.0965              -7.7860              -5.0065              -3.3195              -2.1563
3.67993  4.00  0.00  0.0 6.00 3.10             -12.0951              -7.7982              -5.0085              -3.3197              -2.1567
3.67993  4.50  0.00  0.0 6.00 3.10             -12.1215              -7.8165              -5.0080              -3.3175              -2.1551
3.67993  5.00  0.00  0.0 6.00 3.10             -12.1729              -7.8413              -5.0048              -3.3124              -2.1511
3.67993  5.50  0.00  0.0 6.00 3.10             -11.3972              -7.8248              -5.0597              -3.3100              -2.1249
3.67993  6.00  0.00  0.0 6.00 3.10             -11.3972              -7.8248              -5.0597              -3.3100              -2.1249
3.67993  6.50  0.00  0.0 6.00 3.10             -11.5571              -7.7780              -5.0425              -3.3259              -2.1334
3.67993  7.00  0.00  0.0 6.00 3.10             -11.6242              -7.7786              -5.0331              -3.3170              -2.1259
3.67993  7.50  0.00  0.0 6.00 3.10             -11.6726              -7.7721              -5.0178              -3.3033              -2.1146
3.67993  8.00  0.00  0.0 6.00 3.10             -11.7127              -7.7613              -4.9984              -3.2862              -2.1007
3.67993  8.50  0.00  0.0 6.00 3.10             -11.7530              -7.7486              -4.9760              -3.2669              -2.0853
3.67993  9.00  0.00  0.0 6.00 3.10             -11.7868              -7.7299              -4.9472              -3.2422              -2.0663
3.67993  9.50  0.00  0.0 6.00 3.10             -11.8144              -7.7058              -4.9113              -3.2119              -2.0435
3.74207 -1.00  0.00  0.0 6.00 3.10             -10.8250              -7.5618              -4.9824              -3.3430              -2.2412
3.74207 -0.50  0.00  0.0 6.00 3.10             -10.8250              -7.5618              -4.9824              -3.3430              -2.2412
