 ID    x    y  bsize          mjd    zpt  fluxADU  flux_err  X2norm  Npix  Nmask         Jyas2    Jyas2_err     SB   SB_err                                                                fitsfile   skip  imID filter CONVOL00 PHOTNORM  KSUM00  FSIG00  FSCAT00  FWHM  M5SIGMA  SKYADU   muJyas2  muJyas2_err  im_expnum  g_ixs_flag      peak_loc good_image      new_mjd  new_muJyas2  new_muJyas2_err
  6 2057 2313      3 56255.304405 30.494    -0.18      6.32    1.65     9      9 -5.589000e-09 1.997000e-07    NaN      NaN     ec0915.121124.155038_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     0      g TEMPLATE        t  0.5692   1.292    0.087 4.522   23.070   451.0 -0.005589       0.1997     155038        True  60288.123911       True 56235.144536    -0.094963         0.274030
  6 2057 2313      3 56255.305900 30.494    -3.83      5.91    0.24     9      9 -1.211000e-07 1.868000e-07    NaN      NaN     ec0915.121124.155039_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     1      g TEMPLATE        t  0.5700   1.282    0.080 4.591   23.052   463.0 -0.121100       0.1868     155039        True  60288.123911       True 56235.146031    -0.253468         0.256329
  8 2046 2321      3 56255.304405 30.494   -13.40      5.94    2.99     9      9 -4.235000e-07 1.876000e-07    NaN      NaN     ec0915.121124.155038_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     0      g TEMPLATE        t  0.5692   1.292    0.087 4.522   23.070   451.0 -0.423500       0.1876     155038        True  60267.603143       True 56247.624455    -0.276854         0.275712
  8 2046 2321      3 56255.305900 30.494    -0.37      5.85    2.30     9      9 -1.160000e-08 1.851000e-07    NaN      NaN     ec0915.121124.155039_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     1      g TEMPLATE        t  0.5700   1.282    0.080 4.591   23.052   463.0 -0.011600       0.1851     155039        True  60267.603143       True 56247.625950     0.328507         0.272037
  4 2094 2304      3 56487.982626 30.494     3.86      4.47    0.92     9      9  1.219000e-07 1.412000e-07    NaN      NaN     ec0915.130714.218754_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    27      g TEMPLATE        t  1.2301   1.350    0.103 4.732   23.268  1307.0  0.121900       0.1412     218754        True  60480.628259       True 56254.704141     0.415301         0.231859
 14 2059 2285      3 56487.982626 30.494     3.95      4.42    0.83     9      9  1.250000e-07 1.398000e-07    NaN      NaN     ec0915.130714.218754_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    27      g TEMPLATE        t  1.2301   1.350    0.103 4.732   23.268  1307.0  0.125000       0.1398     218754        True   60513.85236       True 56254.704141     0.626932         0.220461
  7 2089 2314      3 56255.304405 30.494    -4.73      6.22    0.76     9      9 -1.496000e-07 1.967000e-07    NaN      NaN     ec0915.121124.155038_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     0      g TEMPLATE        t  0.5692   1.292    0.087 4.522   23.070   451.0 -0.149600       0.1967     155038        True  60279.329296       True 56255.304405    -0.131819         0.196403
  7 2089 2314      3 56255.305900 30.494     6.00      6.28    1.11     9      9  1.898000e-07 1.986000e-07    NaN      NaN     ec0915.121124.155039_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     1      g TEMPLATE        t  0.5700   1.282    0.080 4.591   23.052   463.0  0.189800       0.1986     155039        True  60279.329296       True 56255.305900     0.207068         0.198300
 14 2059 2285      3 56488.982674 30.494    -3.33      5.01    0.82     9      9 -1.053000e-07 1.583000e-07    NaN      NaN     ec0915.130715.219198_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    31      g TEMPLATE        t  1.2281   1.339    0.103 4.401   23.184  1684.0 -0.105300       0.1583     219198        True   60513.85236       True 56255.704189     0.263755         0.249635
  4 2094 2304      3 56488.982674 30.494     7.63      5.23    0.97     9      9  2.411000e-07 1.652000e-07    NaN      NaN     ec0915.130715.219198_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    31      g TEMPLATE        t  1.2281   1.339    0.103 4.401   23.184  1684.0  0.241100       0.1652     219198        True  60480.628259       True 56255.704189     0.611034         0.271268
 14 2059 2285      3 56489.007577 30.494   -13.35      5.36    0.75     9      9 -4.220000e-07 1.693000e-07    NaN      NaN     ec0915.130716.219210_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    35      g TEMPLATE        t  1.2033   1.326    0.089 4.635   23.072  1738.0 -0.422000       0.1693     219210        True   60513.85236       True 56255.729092    -0.235674         0.266982
  9 2059 2321      3 56255.304405 30.494    -3.15      5.92    0.62     9      9 -9.973000e-08 1.872000e-07    NaN      NaN     ec0915.121124.155038_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     0      g TEMPLATE        t  0.5692   1.292    0.087 4.522   23.070   451.0 -0.099730       0.1872     155038        True  60240.242119       True 56257.224393    -0.004718         0.271944
  9 2059 2321      3 56255.305900 30.494    -1.92      5.68    0.72     9      9 -6.064000e-08 1.796000e-07    NaN      NaN     ec0915.121124.155039_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     1      g TEMPLATE        t  0.5700   1.282    0.080 4.591   23.052   463.0 -0.060640       0.1796     155039        True  60240.242119       True 56257.225888     0.052068         0.260904
  0 2069 2290      3 56487.982626 30.494    12.59      4.64    1.14     9      9  3.980000e-07 1.468000e-07    NaN      NaN     ec0915.130714.218754_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    27      g TEMPLATE        t  1.2301   1.350    0.103 4.732   23.268  1307.0  0.398000       0.1468     218754        True  60473.788003       True 56258.544116     0.676675         0.219284
  0 2069 2290      3 56488.982674 30.494     7.76      4.77    2.23     9      9  2.453000e-07 1.509000e-07    NaN      NaN     ec0915.130715.219198_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    31      g TEMPLATE        t  1.2281   1.339    0.103 4.401   23.184  1684.0  0.245300       0.1509     219198        True  60473.788003       True 56259.544164     0.448578         0.225409
  0 2069 2290      3 56489.007577 30.494    -9.14      5.14    1.70     9      9 -2.889000e-07 1.625000e-07    NaN      NaN     ec0915.130716.219210_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    35      g TEMPLATE        t  1.2033   1.326    0.089 4.635   23.072  1738.0 -0.288900       0.1625     219210        True  60473.788003       True 56259.569067    -0.349391         0.242737
  2 2047 2300      3 56487.982626 30.494     9.60      4.59    0.64     9      9  3.036000e-07 1.449000e-07    NaN      NaN     ec0915.130714.218754_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    27      g TEMPLATE        t  1.2301   1.350    0.103 4.732   23.268  1307.0  0.303600       0.1449     218754        True  60517.761077       True 56261.424097     0.996233         0.225594
  2 2047 2300      3 56488.982674 30.494     1.55      5.66    1.87     9      9  4.902000e-08 1.790000e-07    NaN      NaN     ec0915.130715.219198_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    31      g TEMPLATE        t  1.2281   1.339    0.103 4.401   23.184  1684.0  0.049020       0.1790     219198        True  60517.761077       True 56262.424145     0.599878         0.278685
  2 2047 2300      3 56489.007577 30.494    -1.50      7.32    0.57     9      0 -4.739000e-08 2.315000e-07    NaN      NaN     ec0915.130716.219210_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    35      g TEMPLATE        t  1.2033   1.326    0.089 4.635   23.072  1738.0 -0.047390       0.2315     219210        True  60517.761077       True 56262.449048     0.449777         0.360422
  3 2057 2298      3 56418.971400 30.494    11.02      4.01    1.82     9      9  3.484000e-07 1.269000e-07    NaN      NaN  ec0915.130506.204626_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    23      g TEMPLATE        t  1.2265   1.068    0.105 5.309   23.266  1125.0  0.348400       0.1269     204626        True  60431.769287       True 56281.692292     0.877100         0.220373
 11 2062 2275      3 56612.301256 30.494    -5.71      9.30    2.68     9      9 -1.806000e-07 2.938000e-07    NaN      NaN     ec0915.131116.254780_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    40      g TEMPLATE        t  1.1829   1.306    0.071 6.410   22.021  6533.0 -0.180600       0.2938     254780        True  60607.661585       True 56289.743351     0.063509         0.547833
 10 2083 2323      3 56255.304405 30.494    -0.93      6.21    0.81     9      9 -2.941000e-08 1.963000e-07    NaN      NaN     ec0915.121124.155038_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     0      g TEMPLATE        t  0.5692   1.292    0.087 4.522   23.070   451.0 -0.029410       0.1963     155038        True  60228.515966       True 56300.424112     0.137723         0.175350
 10 2083 2323      3 56255.305900 30.494   -18.98      5.64    1.15     9      9 -6.000000e-07 1.784000e-07    NaN      NaN     ec0915.121124.155039_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     1      g TEMPLATE        t  0.5700   1.282    0.080 4.591   23.052   463.0 -0.600000       0.1784     155039        True  60228.515966       True 56300.425607    -0.371972         0.159361
 12 2073 2271      3 56612.301256 30.494    -0.81     10.27    1.18     9      9 -2.556000e-08 3.247000e-07    NaN      NaN     ec0915.131116.254780_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    40      g TEMPLATE        t  1.1829   1.306    0.071 6.410   22.021  6533.0 -0.025560       0.3247     254780        True  60567.597228       True 56307.023239     0.043369         0.429346
  6 2057 2313      3 56341.278127 30.494     6.79      4.04    0.98     9      9  2.145000e-07 1.278000e-07    NaN      NaN     ec0915.130218.178882_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     7      g TEMPLATE        t  1.2445   1.383    0.123 4.517   23.591   815.0  0.214500       0.1278     178882        True  60288.123911       True 56321.118258     0.207045         0.175368
  6 2057 2313      3 56341.283970 30.494    -1.70      3.71    0.13     9      9 -5.366000e-08 1.174000e-07    NaN      NaN     ec0915.130218.178883_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     8      g TEMPLATE        t  1.2422   1.280    0.052 5.803   23.316   814.0 -0.053660       0.1174     178883        True  60288.123911       True 56321.124101    -0.160926         0.161097
  6 2057 2313      3 56341.286605 30.494     2.36      3.72    1.06     9      9  7.455000e-08 1.177000e-07    NaN      NaN     ec0915.130218.178884_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     9      g TEMPLATE        t  1.2456   1.339    0.088 5.206   23.391   833.0  0.074550       0.1177     178884        True  60288.123911       True 56321.126736     0.015005         0.161509
  1 2072 2281      3 56612.301256 30.494     3.10      9.90    1.65     9      9  9.797000e-08 3.129000e-07    NaN      NaN     ec0915.131116.254780_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    40      g TEMPLATE        t  1.1829   1.306    0.071 6.410   22.021  6533.0  0.097970       0.3129     254780        True  60557.825434       True 56325.263120     0.498708         0.531606
  8 2046 2321      3 56341.278127 30.494    -4.32      3.74    1.00     9      9 -1.366000e-07 1.183000e-07    NaN      NaN     ec0915.130218.178882_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     7      g TEMPLATE        t  1.2445   1.383    0.123 4.517   23.591   815.0 -0.136600       0.1183     178882        True  60267.603143       True 56333.598177     0.144797         0.173863
  8 2046 2321      3 56341.283970 30.494    -7.25      3.62    0.31     9      9 -2.292000e-07 1.145000e-07    NaN      NaN     ec0915.130218.178883_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     8      g TEMPLATE        t  1.2422   1.280    0.052 5.803   23.316   814.0 -0.229200       0.1145     178883        True  60267.603143       True 56333.604020     0.008705         0.168278
  8 2046 2321      3 56341.286605 30.494    -4.35      3.67    1.27     9      9 -1.376000e-07 1.160000e-07    NaN      NaN     ec0915.130218.178884_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     9      g TEMPLATE        t  1.2456   1.339    0.088 5.206   23.391   833.0 -0.137600       0.1160     178884        True  60267.603143       True 56333.606655     0.143327         0.170483
  7 2089 2314      3 56341.278127 30.494     6.24      3.98    1.00     9      9  1.973000e-07 1.257000e-07    NaN      NaN     ec0915.130218.178882_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     7      g TEMPLATE        t  1.2445   1.383    0.123 4.517   23.591   815.0  0.197300       0.1257     178882        True  60279.329296       True 56341.278127     0.214557         0.125510
  7 2089 2314      3 56341.283970 30.494    -0.28      3.40    0.88     9      9 -8.963000e-09 1.076000e-07    NaN      NaN     ec0915.130218.178883_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     8      g TEMPLATE        t  1.2422   1.280    0.052 5.803   23.316   814.0 -0.008963       0.1076     178883        True  60279.329296       True 56341.283970     0.008606         0.107437
  7 2089 2314      3 56341.286605 30.494     0.03      3.99    0.30     9      9  1.101000e-09 1.261000e-07    NaN      NaN     ec0915.130218.178884_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     9      g TEMPLATE        t  1.2456   1.339    0.088 5.206   23.391   833.0  0.001101       0.1261     178884        True  60279.329296       True 56341.286605     0.018654         0.125910
  9 2059 2321      3 56341.278127 30.494    -6.80      3.73    1.28     9      9 -2.148000e-07 1.180000e-07    NaN      NaN     ec0915.130218.178882_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     7      g TEMPLATE        t  1.2445   1.383    0.123 4.517   23.591   815.0 -0.214800       0.1180     178882        True  60240.242119       True 56343.198115    -0.171880         0.171418
  9 2059 2321      3 56341.283970 30.494    -9.83      3.88    0.59     9      9 -3.107000e-07 1.226000e-07    NaN      NaN     ec0915.130218.178883_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     8      g TEMPLATE        t  1.2422   1.280    0.052 5.803   23.316   814.0 -0.310700       0.1226     178883        True  60240.242119       True 56343.203958    -0.311193         0.178100
  9 2059 2321      3 56341.286605 30.494    -0.23      3.43    0.90     9      9 -7.411000e-09 1.085000e-07    NaN      NaN     ec0915.130218.178884_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000     9      g TEMPLATE        t  1.2456   1.339    0.088 5.206   23.391   833.0 -0.007411       0.1085     178884        True  60240.242119       True 56343.206593     0.129393         0.157617
 11 2062 2275      3 56668.205828 30.494     1.49      5.58    0.44     9      9  4.697000e-08 1.765000e-07    NaN      NaN     ec0915.140111.273121_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    44      g TEMPLATE        t  1.2171   1.365    0.079 4.761   22.973  2290.0  0.046970       0.1765     273121        True  60607.661585       True 56345.647923     0.487846         0.329110
  3 2057 2298      3 56487.982626 30.494     4.20      4.65    1.43     9      9  1.328000e-07 1.469000e-07    NaN      NaN     ec0915.130714.218754_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    27      g TEMPLATE        t  1.2301   1.350    0.103 4.732   23.268  1307.0  0.132800       0.1469     218754        True  60431.769287       True 56350.703518     0.502692         0.255105
  3 2057 2298      3 56488.982674 30.494     4.86      5.31    0.78     9      9  1.535000e-07 1.679000e-07    NaN      NaN     ec0915.130715.219198_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    31      g TEMPLATE        t  1.2281   1.339    0.103 4.401   23.184  1684.0  0.153500       0.1679     219198        True  60431.769287       True 56351.703566     0.538639         0.291573
  3 2057 2298      3 56489.007577 30.494    -2.22      5.79    0.91     9      9 -7.009000e-08 1.829000e-07    NaN      NaN     ec0915.130716.219210_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    35      g TEMPLATE        t  1.2033   1.326    0.089 4.635   23.072  1738.0 -0.070090       0.1829     219210        True  60431.769287       True 56351.728469     0.150355         0.317622
 13 2050 2286      3 56668.205828 30.494    -1.13      5.62    0.95     9      9 -3.579000e-08 1.777000e-07    NaN      NaN     ec0915.140111.273121_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    44      g TEMPLATE        t  1.2171   1.365    0.079 4.761   22.973  2290.0 -0.035790       0.1777     273121        True  60591.049535       True 56354.287867     0.382428         0.339528
  5 2046 2311      3 56487.982626 30.494    -3.09      4.38    2.93     9      9 -9.776000e-08 1.384000e-07    NaN      NaN     ec0915.130714.218754_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    27      g TEMPLATE        t  1.2301   1.350    0.103 4.732   23.268  1307.0 -0.097760       0.1384     218754        True   60410.27134       True 56357.423474     0.197118         0.226040
  5 2046 2311      3 56488.982674 30.494     4.74      5.31    0.87     9      9  1.499000e-07 1.679000e-07    NaN      NaN     ec0915.130715.219198_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    31      g TEMPLATE        t  1.2281   1.339    0.103 4.401   23.184  1684.0  0.149900       0.1679     219198        True   60410.27134       True 56358.423522     0.601606         0.274221
 13 2050 2286      3 56676.353704 30.494   -11.93      8.15    1.33     9      9 -3.771000e-07 2.577000e-07    NaN      NaN     ec0915.140119.275865_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    64      g TEMPLATE        t  1.1855   1.329    0.078 4.735   22.630  3761.0 -0.377100       0.2577     275865        True  60591.049535       True 56362.435743    -0.269708         0.492383
 12 2073 2271      3 56668.205828 30.494     0.82      6.25    1.02     9      9  2.586000e-08 1.976000e-07    NaN      NaN     ec0915.140111.273121_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    44      g TEMPLATE        t  1.2171   1.365    0.079 4.761   22.973  2290.0  0.025860       0.1976     273121        True  60567.597228       True 56362.927811     0.111361         0.261284
 12 2073 2271      3 56676.353704 30.494    -9.47      7.03    1.15     9      9 -2.993000e-07 2.221000e-07    NaN      NaN     ec0915.140119.275865_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000    64      g TEMPLATE        t  1.1855   1.329    0.078 4.735   22.630  3761.0 -0.299300       0.2221     275865        True  60567.597228       True 56371.075687    -0.318593         0.293680
