ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
90,3909,1392,3,57535.954356,30.915,41.33,38.73,1.43,9,0,8.864e-07,8.307e-07,,,ec0915.160527.545717_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,119,z,TEMPLATE,t,0.3243,1.121,0.056,4.145,21.475,5947.0,0.8864,0.8307,545717
90,3909,1392,3,57535.991722,30.915,-10.98,13.46,1.49,9,0,-2.354e-07,2.886e-07,,,ec0915.160527.545735_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,121,z,TEMPLATE,t,0.8908,1.309,0.092,4.077,22.828,4546.0,-0.2354,0.28859999999999997,545735
90,3909,1392,3,57535.995867,30.915,17.68,11.73,0.72,9,0,3.792e-07,2.516e-07,,,ec0915.160527.545737_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,123,z,TEMPLATE,t,0.9992,1.236,0.106,3.527,22.982,4803.0,0.3792,0.2516,545737
90,3909,1392,3,57545.965079,30.915,0.78,16.75,0.1,9,0,1.676e-08,3.592e-07,,,ec0915.160606.547142_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,127,z,TEMPLATE,t,0.5751,1.139,0.076,4.454,22.464,3034.0,0.01676,0.35919999999999996,547142
90,3909,1392,3,57566.040208,30.915,56.48,15.42,0.9,9,0,1.211e-06,3.308e-07,23.692,0.296522,ec0915.160627.549002_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,129,z,TEMPLATE,t,0.9597,1.114,0.072,4.658,22.451,8142.0,1.2109999999999999,0.33080000000000004,549002
90,3909,1392,3,57764.169856,30.915,-79.84,12.1,1.52,9,0,-1.712e-06,2.595e-07,,,ec0915.170111.608550_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,132,z,TEMPLATE,t,1.0318,1.268,0.139,3.199,23.075,5482.0,-1.7120000000000002,0.2595,608550
90,3909,1392,3,57764.173997,30.915,-59.17,11.33,0.68,9,0,-1.269e-06,2.43e-07,,,ec0915.170111.608552_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,134,z,TEMPLATE,t,1.039,1.151,0.106,3.214,23.05,5620.0,-1.2690000000000001,0.243,608552
90,3909,1392,3,57769.284073,30.915,-90.08,10.68,1.05,9,0,-1.932e-06,2.291e-07,,,ec0915.170116.609360_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,136,z,TEMPLATE,t,1.0338,1.183,0.119,3.18,23.349,4050.0,-1.932,0.2291,609360
90,3909,1392,3,57769.288221,30.915,-74.69,10.64,1.48,9,0,-1.602e-06,2.281e-07,,,ec0915.170116.609362_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,138,z,TEMPLATE,t,1.0319,1.156,0.125,3.214,23.332,4079.0,-1.602,0.2281,609362
90,3909,1392,3,57794.308614,30.915,-85.46,12.09,0.38,9,0,-1.833e-06,2.592e-07,,,ec0915.170210.619020_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,140,z,TEMPLATE,t,1.0675,1.149,0.1,3.599,22.954,5829.0,-1.833,0.2592,619020
90,3909,1392,3,57795.317714,30.915,-94.98,13.03,0.76,9,0,-2.037e-06,2.795e-07,,,ec0915.170211.619366_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,142,z,TEMPLATE,t,1.0286,1.208,0.115,2.859,23.098,6629.0,-2.0370000000000004,0.27949999999999997,619366
90,3909,1392,3,57798.077705,30.915,-99.77,12.8,0.46,9,0,-2.14e-06,2.745e-07,,,ec0915.170214.620291_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,144,z,TEMPLATE,t,0.9631,1.165,0.11,3.29,22.936,5922.0,-2.1399999999999997,0.27449999999999997,620291
