ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
30,4011,816,3,57798.077705,30.915,73.08,12.35,0.64,9,9,1.567e-06,2.649e-07,23.412,0.183492,ec0915.170214.620291_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,373,z,TEMPLATE,t,0.963,1.167,0.111,3.29,22.936,5922.0,1.567,0.26489999999999997
30,4011,816,3,57822.338331,30.915,60.53,12.87,0.77,9,9,1.298e-06,2.76e-07,23.617,0.230839,ec0915.170310.628200_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,376,z,TEMPLATE,t,0.9992,1.127,0.081,3.576,22.797,7327.0,1.2979999999999998,0.27599999999999997
30,4011,816,3,57822.342476,30.915,62.76,14.04,1.26,9,9,1.346e-06,3.01e-07,23.577,0.242824,ec0915.170310.628202_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,379,z,TEMPLATE,t,0.9892,1.059,0.062,4.175,22.591,7748.0,1.3459999999999999,0.301
30,4011,816,3,57824.277361,30.915,51.06,12.92,0.44,9,9,1.095e-06,2.772e-07,23.802,0.274837,ec0915.170312.628814_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,382,z,TEMPLATE,t,1.0506,1.065,0.072,3.807,22.77,7545.0,1.0950000000000002,0.2772
30,4011,816,3,57824.281503,30.915,49.46,13.92,0.52,9,9,1.061e-06,2.986e-07,23.836,0.305584,ec0915.170312.628816_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,385,z,TEMPLATE,t,1.0471,1.223,0.099,3.347,22.952,6644.0,1.0610000000000002,0.2986
30,4011,816,3,57847.124307,30.915,39.97,12.05,1.36,9,9,8.572e-07,2.584e-07,24.067,0.327358,ec0915.170404.636946_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,398,z,TEMPLATE,t,1.008,1.274,0.152,3.534,23.1,4390.0,0.8572000000000001,0.25839999999999996
30,4011,816,3,57848.992872,30.915,8824.81,19.66,13099.58,9,9,0.0001893,4.215e-07,18.207,0.002418,ec0915.170405.637489_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,402,z,TEMPLATE,t,1.0117,1.167,0.101,3.387,22.831,7297.0,189.29999999999998,0.4215
30,4011,816,3,57872.960558,30.915,,,,0,0,,,,,ec0915.170429.645088_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,403,z,TEMPLATE,t,1.1067,1.319,0.154,2.628,23.096,8899.0,,
30,4011,816,3,57872.960558,30.915,,,,0,0,,,,,ec0915.170429.645088_ooi_z_vx_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,404,z,TEMPLATE,t,1.14,1.297,0.163,2.627,23.073,9227.0,,
30,4011,816,3,57874.962088,30.915,-90.94,42.18,0.48,9,9,-1.95e-06,9.045e-07,,,ec0915.170501.646110_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,426,z,TEMPLATE,t,0.4218,0.813,0.05,3.56,21.55,11604.0,-1.95,0.9045
30,4011,816,3,57874.96623,30.915,-56.35,53.77,0.5,9,9,-1.209e-06,1.153e-06,,,ec0915.170501.646112_ooi_z_vx_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,430,z,TEMPLATE,t,0.2792,1.081,0.064,3.558,21.265,8303.0,-1.209,1.153
30,4011,816,3,57874.96623,30.915,-62.51,52.82,0.5,9,9,-1.341e-06,1.133e-06,,,ec0915.170501.646112_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,429,z,TEMPLATE,t,0.2716,1.088,0.061,3.558,21.271,8233.0,-1.341,1.133
30,4011,816,3,57875.014571,30.915,-98.22,37.48,0.89,9,9,-2.106e-06,8.037e-07,,,ec0915.170502.646135_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,433,z,TEMPLATE,t,0.354,1.104,0.064,3.521,21.657,7498.0,-2.106,0.8037000000000001
30,4011,816,3,57875.018706,30.915,-56.77,26.01,1.74,9,9,-1.217e-06,5.577e-07,,,ec0915.170502.646137_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,438,z,TEMPLATE,t,0.4891,1.167,0.082,3.248,22.174,6769.0,-1.2169999999999999,0.5577
30,4011,816,3,57875.018706,30.915,-66.65,26.5,1.55,9,9,-1.429e-06,5.684e-07,,,ec0915.170502.646137_ooi_z_vx_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,439,z,TEMPLATE,t,0.5031,1.109,0.082,3.247,22.145,7140.0,-1.429,0.5684
30,4011,816,3,57875.081054,30.915,36.02,39.41,0.99,9,9,7.725e-07,8.452e-07,,,ec0915.170502.646165_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,444,z,TEMPLATE,t,0.314,1.116,0.069,3.34,21.62,7055.0,0.7725,0.8452
30,4011,816,3,57875.085195,30.915,-36.48,15.01,0.83,9,9,-7.824e-07,3.219e-07,,,ec0915.170502.646167_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,447,z,TEMPLATE,t,0.7858,1.127,0.087,3.35,22.666,6213.0,-0.7824,0.32189999999999996
30,4011,816,3,57875.122515,30.915,-93.59,25.9,0.82,9,9,-2.007e-06,5.555e-07,,,ec0915.170502.646185_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,450,z,TEMPLATE,t,0.5261,0.991,0.076,3.058,22.295,6557.0,-2.007,0.5555
30,4011,816,3,57875.126648,30.915,5.48,21.83,1.09,9,9,1.175e-07,4.682e-07,,,ec0915.170502.646187_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,453,z,TEMPLATE,t,0.5094,1.192,0.085,3.171,22.342,5376.0,0.1175,0.4682
30,4011,816,3,57888.146212,30.915,228.28,11.69,260.31,9,9,4.896e-06,2.506e-07,22.176,0.055578,ec0915.170515.648397_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,456,z,TEMPLATE,t,1.03,1.132,0.057,5.728,22.558,4882.0,4.896,0.2506
30,4011,816,3,57888.150335,30.915,-70.83,11.51,1.77,9,5,-1.519e-06,2.469e-07,,,ec0915.170515.648399_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,459,z,TEMPLATE,t,1.0335,1.266,0.049,5.92,22.593,4268.0,-1.519,0.2469
30,4011,816,3,57935.020929,30.915,-51.12,10.77,1.54,9,9,-1.096e-06,2.31e-07,,,ec0915.170701.657445_ooi_z_vx_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,470,z,TEMPLATE,t,1.136,1.24,0.137,3.547,23.0,5852.0,-1.0959999999999999,0.23099999999999998
30,4011,816,3,57950.995174,30.915,15700.56,28.0,2830.71,9,0,0.0003367,6.005e-07,17.582,0.001936,ec0915.170716.659072_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,481,z,TEMPLATE,t,1.1004,0.921,0.039,7.027,22.172,8581.0,336.7,0.6005
30,4011,816,3,58183.117442,30.915,-292.37,11.03,1.92,9,9,-6.27e-06,2.365e-07,,,ec0915.180306.727448_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,491,z,TEMPLATE,t,0.9791,1.334,0.065,4.321,22.804,4443.0,-6.2700000000000005,0.23650000000000002
30,4011,816,3,58183.121555,30.915,-298.32,12.25,0.54,9,9,-6.398e-06,2.628e-07,,,ec0915.180306.727450_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,494,z,TEMPLATE,t,0.9745,1.1,0.082,3.827,22.829,5523.0,-6.398000000000001,0.2628
30,4011,816,3,58184.03864,30.915,-272.19,11.64,2.32,9,9,-5.837e-06,2.496e-07,,,ec0915.180307.727589_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,497,z,TEMPLATE,t,0.8596,1.168,0.071,5.158,22.516,4546.0,-5.837,0.24960000000000002
30,4011,816,3,58225.986333,30.915,-244.41,12.07,1.68,9,9,-5.241e-06,2.589e-07,,,ec0915.180417.736458_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,513,z,TEMPLATE,t,0.9652,1.236,0.07,4.831,22.505,5783.0,-5.2410000000000005,0.2589
30,4011,816,3,58232.983204,30.915,-320.59,12.82,1.07,9,9,-6.875e-06,2.749e-07,,,ec0915.180424.738618_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,519,z,TEMPLATE,t,1.063,1.157,0.102,3.779,22.758,7450.0,-6.875,0.27490000000000003
30,4011,816,3,58246.003574,30.915,-329.5,22.21,0.87,9,9,-7.066e-06,4.762e-07,,,ec0915.180508.743629_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,525,z,TEMPLATE,t,0.7157,1.113,0.064,4.337,22.078,9438.0,-7.066,0.4762
30,4011,816,3,58261.080086,30.915,-330.45,15.57,0.66,9,9,-7.087e-06,3.34e-07,,,ec0915.180523.750068_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,531,z,TEMPLATE,t,1.0488,0.966,0.096,3.406,22.75,9811.0,-7.087,0.334
