ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
30,4011,816,3,57056.258881,30.15,-227.77,64.18,0.06,3,0,-9.885e-06,2.785e-06,,,ec0915.150203.405991_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,201,i,TEMPLATE,t,1.0336,1.153,0.086,3.196,22.717,2562.0,-9.885,2.785
30,4011,816,3,57056.267145,30.15,-365.82,7.92,1.16,9,9,-1.588e-05,3.438e-07,,,ec0915.150203.405995_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,207,i,TEMPLATE,t,1.0348,1.14,0.076,3.546,22.606,2520.0,-15.88,0.3438
30,4011,816,3,57083.232271,30.15,-366.06,6.7,4.8,9,9,-1.589e-05,2.907e-07,,,ec0915.150302.417214_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,215,i,TEMPLATE,t,0.9959,1.168,0.059,3.913,22.731,1599.0,-15.889999999999999,0.29069999999999996
30,4011,816,3,57089.187405,30.15,-383.3,8.64,1.13,9,6,-1.663e-05,3.752e-07,,,ec0915.150308.419358_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,220,i,TEMPLATE,t,0.9988,1.143,0.076,3.249,22.824,2197.0,-16.63,0.37520000000000003
30,4011,816,3,57089.188897,30.15,-348.6,7.92,1.02,9,9,-1.513e-05,3.436e-07,,,ec0915.150308.419359_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,222,i,TEMPLATE,t,0.9988,1.183,0.086,3.228,22.852,2106.0,-15.13,0.34359999999999996
30,4011,816,3,57117.010312,30.15,-341.46,7.96,0.81,9,9,-1.482e-05,3.455e-07,,,ec0915.150405.429229_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,226,i,TEMPLATE,t,1.023,1.167,0.055,4.453,22.372,2759.0,-14.82,0.34550000000000003
30,4011,816,3,57117.014448,30.15,-347.45,8.15,1.82,9,9,-1.508e-05,3.537e-07,,,ec0915.150405.429231_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,229,i,TEMPLATE,t,1.0241,1.175,0.051,4.727,22.326,2676.0,-15.08,0.3537
30,4011,816,3,57138.968495,30.15,-363.23,7.57,0.99,9,9,-1.576e-05,3.287e-07,,,ec0915.150426.437726_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,234,i,TEMPLATE,t,1.0256,1.089,0.038,7.046,21.945,2437.0,-15.760000000000002,0.32870000000000005
30,4011,816,3,57138.972607,30.15,-361.79,7.29,0.63,9,9,-1.57e-05,3.163e-07,,,ec0915.150426.437728_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,238,i,TEMPLATE,t,1.0062,1.068,0.036,6.358,22.155,2003.0,-15.7,0.31629999999999997
30,4011,816,3,57171.012423,30.15,-57.38,1517.13,0.01,6,0,-2.49e-06,6.584e-05,,,ec0915.150529.443409_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,242,i,TEMPLATE,t,0.0903,1.104,0.054,3.562,19.122,13362.0,-2.4899999999999998,65.84
30,4011,816,3,57171.016541,30.15,-475.55,174.66,0.79,9,9,-2.064e-05,7.58e-06,,,ec0915.150529.443411_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,245,i,TEMPLATE,t,0.0987,1.055,0.048,3.525,19.189,13867.0,-20.64,7.58
30,4011,816,3,57171.115822,30.15,-1126.74,604.91,1.05,9,9,-4.89e-05,2.625e-05,,,ec0915.150529.443453_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,248,i,TEMPLATE,t,0.0314,1.067,0.045,3.537,17.954,17069.0,-48.900000000000006,26.25
30,4011,816,3,57171.119954,30.15,-71.05,493.54,1.58,9,9,-3.083e-06,2.142e-05,,,ec0915.150529.443455_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,251,i,TEMPLATE,t,0.0398,1.078,0.053,3.553,18.201,15825.0,-3.0829999999999997,21.42
30,4011,816,3,57198.020995,30.15,-342.82,6.92,0.55,9,9,-1.488e-05,3.004e-07,,,ec0915.150625.453904_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,254,i,TEMPLATE,t,0.996,1.172,0.07,4.636,22.615,1643.0,-14.879999999999999,0.3004
30,4011,816,3,57198.022469,30.15,-364.79,6.67,2.26,9,9,-1.583e-05,2.893e-07,,,ec0915.150625.453905_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,256,i,TEMPLATE,t,0.9992,1.18,0.055,4.461,22.693,1550.0,-15.83,0.2893
30,4011,816,3,57198.958588,30.15,-349.61,7.98,1.12,9,9,-1.517e-05,3.464e-07,,,ec0915.150625.453951_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,259,i,TEMPLATE,t,1.0056,1.071,0.051,4.235,22.352,2879.0,-15.17,0.3464
30,4011,816,3,57198.964211,30.15,-357.3,8.49,1.39,9,9,-1.551e-05,3.686e-07,,,ec0915.150625.453954_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,263,i,TEMPLATE,t,1.007,1.194,0.052,4.625,22.323,2611.0,-15.509999999999998,0.3686
30,4011,816,3,57199.003809,30.15,-343.1,7.48,1.64,9,9,-1.489e-05,3.245e-07,,,ec0915.150626.453975_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,267,i,TEMPLATE,t,1.0019,1.161,0.06,4.404,22.494,2163.0,-14.89,0.32449999999999996
30,4011,816,3,57387.338898,30.15,-132.43,7.27,1.06,9,9,-5.747e-06,3.157e-07,,,ec0915.151231.507219_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,277,i,TEMPLATE,t,1.0107,1.225,0.097,3.225,23.006,1564.0,-5.747,0.3157
30,4011,816,3,57388.333154,30.15,-138.16,6.65,1.59,9,9,-5.996e-06,2.885e-07,,,ec0915.160101.507560_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,283,i,TEMPLATE,t,1.0174,1.191,0.078,3.454,23.006,1344.0,-5.9959999999999996,0.28850000000000003
30,4011,816,3,57407.325652,30.15,-100.83,7.23,0.73,9,9,-4.376e-06,3.136e-07,,,ec0915.160120.513589_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,286,i,TEMPLATE,t,0.9813,1.243,0.102,3.151,23.091,1333.0,-4.376,0.3136
30,4011,816,3,57443.169431,30.15,-10.41,8.54,1.02,9,9,-4.518e-07,3.708e-07,,,ec0915.160225.519762_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,288,i,TEMPLATE,t,1.0046,1.103,0.067,3.932,22.537,2392.0,-0.45180000000000003,0.3708
30,4011,816,3,57443.173579,30.15,-12.74,7.67,1.17,9,9,-5.528e-07,3.328e-07,,,ec0915.160225.519764_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,291,i,TEMPLATE,t,1.0058,1.174,0.066,3.879,22.578,2192.0,-0.5528000000000001,0.33280000000000004
30,4011,816,3,57453.11596,30.15,3.99,6.95,0.29,9,9,1.732e-07,3.018e-07,,,ec0915.160306.523732_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,300,i,TEMPLATE,t,0.9524,1.245,0.088,4.205,23.093,1015.0,0.1732,0.3018
30,4011,816,3,57535.948737,30.15,190.36,20.19,1.27,9,9,8.261e-06,8.763e-07,21.607,0.115166,ec0915.160527.545714_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,302,i,TEMPLATE,t,0.5706,1.091,0.046,4.214,21.5,4554.0,8.261,0.8763
