phase,AB_mag,AB_mag_err
-3629.8080495653776,23.637917105056726,0.17735285318052074
-3627.4800485729575,23.64412190133505,0.17959715564330064
-3625.15204758053,23.64996325740106,0.18185759106571125
-3622.82404658811,23.655433931842143,0.18413334524499186
-3620.4960455956825,23.660527357012423,0.1864234346287942
-3618.1680446032624,23.66523766807848,0.18872669707767178
-3615.8400436108423,23.66955972902671,0.19104178449205594
-3613.512042618415,23.67348915537596,0.19336715752313655
-3611.1840416259943,23.67702233336889,0.19570108254924715
-3608.8560406335673,23.680156435447966,0.19804163105516
-3606.528039641147,23.68288943185814,0.20038668150268887
-3604.200038648727,23.685220098257442,0.20273392372939925
-3601.8720376562997,23.68714801925757,0.20508086585854474
-3599.5440366638795,23.68867358785918,0.2074248436503765
-3597.216035671452,23.68979800078963,0.20976303217392636
-3594.888034679032,23.69052324979379,0.21209245963049583
-3592.560033686612,23.690852108970855,0.21441002311790355
-3590.2320326941845,23.690788118290143,0.21671250608776482
-3587.9040317017643,23.69033556345727,0.21899659721898068
-3585.576030709337,23.68949945233686,0.22125891040908804
-3583.248029716917,23.688285488169647,0.22349600557122565
-3580.9200287244894,23.68670003984919,0.22570440991941212
-3578.5920277320693,23.68475010954669,0.227880639426527
-3576.264026739649,23.68244329799062,0.2300212201493179
-3573.9360257472217,23.679787767721866,0.23212270913030136
-3571.6080247548016,23.67679220465376,0.23418171460819218
-3569.280023762374,23.673465778270455,0.23619491529468567
-3566.952022769954,23.669818100796938,0.23815907850485848
-3564.624021777534,23.665859185668698,0.24007107696098967
-3562.2960207851065,23.661599405620763,0.24192790412286602
-3559.9680197926864,23.657049450703063,0.24372668793184551
-3557.640018800259,23.652220286513415,0.24546470288954458
-3555.312017807839,23.647123112921633,0.2471393804241114
-3552.9840168154187,23.641769323536828,0.24874831752776347
-3550.6560158229913,23.636170466148638,0.2502892836769494
-3548.328014830571,23.630338204348956,0.25176022607178933
-3546.000013838144,23.6242842805164,0.25315927325347015
-3543.6720128457237,23.61802048032183,0.2544847371768795
-3541.3440118532963,23.611558598887424,0.25573511383142816
-3539.016010860876,23.604910408709024,0.25690908251495514
-3536.688009868456,23.59808762942672,0.2580055038748931
-3534.3600088760286,23.59110189950738,0.2590234168367676
-3532.0320078836085,23.583964749880998,0.25996203454361966
-3529.704006891181,23.576687579552935,0.26082073943085643
-3527.376005898761,23.56928163319683,0.2615990775597609
-3525.048004906341,23.561757980715104,0.26229675232996874
-3522.7200039139134,23.55412749874057,0.26291361768648414
-3520.3920029214933,23.546400854038612,0.2634496709310239
-3518.064001929066,23.538588488758176,0.26390504524066394
-3515.7360009366457,23.530700607470816,0.2642800019891178
-3513.4079999442256,23.522747165927743,0.264574922958052
-3511.079998951798,23.514737861459466,0.26479030251744157
-3508.751997959378,23.506682124936752,0.26492673984563603
-3506.4239969669507,23.498589114207725,0.26498493125142586
-3504.0959959745305,23.490467708924207,0.26496566265229504
-3501.7679949821104,23.482326506667636,0.26486980225520845
-3499.439993989683,23.474173820285667,0.26469829347884427
-3497.111992997263,23.46601767635009,0.26445214814919527
