Teff,ebv,v_MarIMACS,v_AprIMACS,v_AprWFC,ln_sigma_mgb,ln_sigma_caii,ln_cal_blue_MarIMACS200,ln_cal_blue_AprIMACS300,ln_cal_blue_AprWFCCD
5407.135280650263,0.8985556606994839,-382.96193779002766,-327.0904814602047,-380.53419374896515,-0.35456989670610295,-0.6711542717056549,0.1614076617190032,0.1197984675096253,0.49059186653802234
5393.294867358755,0.9097739918853581,-382.1572440967221,-333.21587202278573,-361.33133092557654,-0.3338318391889629,-0.6445552197806267,0.3881678246912741,0.08198122493372824,0.37935343006562905
5401.036311784849,0.9251663114286222,-361.9643828094279,-329.75131175702404,-368.79712350400484,-0.35675591319288075,-0.6515182598828398,-0.0431624712642151,0.07716997627396746,0.3945089967860249
5402.661697555738,0.8963057112117256,-372.77249625300163,-335.0878952473653,-384.59890323088763,-0.3633272781405457,-0.6726044668383397,0.11662822053224281,-0.04479474914269016,0.5787004335665923
5402.626266985411,0.8734940718484027,-367.1244753610002,-328.4423802438556,-382.13036232660187,-0.335099579929653,-0.6119255958731423,0.17642222707370267,0.03666585232755458,0.5614194297651864
5418.678148872558,0.9566451175090415,-383.14176784590205,-319.915135330191,-363.4135060319315,-0.3637885742278644,-0.6100692218569523,0.06475697699915228,0.18960496691854417,0.4377065021820752
5411.651245860946,0.9009984012450398,-376.1682949286172,-331.06419648999264,-362.1755778349418,-0.3222617243980676,-0.6374290519204927,0.1790642653189502,0.08245568069449202,0.5198976452914553
5415.121184601796,0.9043422166417303,-384.6919698644856,-326.8214986612403,-365.49804465922045,-0.3237352307359846,-0.6047230743318843,0.38725765763219216,-0.027860080409107493,0.5010718798422032
5417.334040524405,0.9156884498127552,-380.1550204848244,-334.89768669516275,-382.1184176266753,-0.341641766348653,-0.6529203034737345,0.06014439334251481,0.052394554445862496,0.39349822981669086
5425.519129882823,0.9387033044343961,-387.6166278376845,-321.94360352714034,-387.13866556992383,-0.3045835018988202,-0.6368964912170689,0.411599135383672,-0.07787996399744485,0.4447391316420641
5415.4226694546,0.9161554529576468,-377.70645911132505,-333.5232949503779,-384.19677201722044,-0.36523781160322,-0.6610911075079041,0.4150168080880438,-0.03244381365227163,0.45604770068659584
5407.678956857058,0.9243023454963067,-397.9129146184224,-327.63963290746756,-382.44894765764514,-0.34714649202003023,-0.6413958634650765,0.3081409898983794,0.14986458208046105,0.5196489107479793
5411.450030727044,0.9057977406450387,-400.83724045775824,-344.2458921493719,-382.6024112419246,-0.30332781616183624,-0.6304542828806879,0.3399453525930884,0.054320087253065086,0.5378444948578545
5405.648601431732,0.9079358651649607,-370.10682144815075,-332.63245247602356,-372.77251772836587,-0.3440233292491825,-0.6293687858498896,0.06701071059984276,0.021536382004582466,0.5064953228190169
5401.599456226937,0.9271866574956587,-376.14565759178856,-332.00749428436734,-382.08186623182894,-0.311579132487124,-0.5968575328309644,0.3084286428187233,0.01652048338761064,0.27623353723400207
5399.064706700027,0.8988310304400502,-384.4267291469017,-336.82643555143653,-373.5774532126439,-0.3335612047058636,-0.6331912614915487,0.30548894654887304,-0.023301106258651824,0.5019704005556441
5409.897414074718,0.9193159371877994,-392.70773522779047,-318.008327755874,-367.641895268668,-0.32283054682528833,-0.6041794554009319,0.5761571474501123,0.06713414163991704,0.4221787310572803
5407.415471564994,0.8962955432936124,-384.30208441928085,-335.8161860217358,-382.22448136382053,-0.3353012809737169,-0.6314306824714514,0.64266091172861,0.09622789840798185,0.3973019169612956
5426.969818251373,0.9159043355148618,-383.64439282901714,-323.15310278472606,-384.9252992320784,-0.3312862378940981,-0.6049594048921613,0.2120915250684736,0.21672974268367093,0.5187474877061399
5428.258287029957,0.911512045286036,-382.2909712997138,-331.2741204163089,-383.1573959771514,-0.3583670665389262,-0.6382864810812522,0.05893467310209491,-0.021368060026020735,0.44102676082056474
5421.968780063108,0.9351236124505422,-375.9428775645747,-334.93716771541847,-384.29645619550155,-0.3520862733620973,-0.6516352987240012,0.4821825687068634,0.117140931757782,0.5095451872112324
5399.986613202219,0.9182913905610455,-404.8279586146181,-334.9900018317568,-374.20015627323374,-0.31606133024407207,-0.6577020913101529,0.43529446290402923,0.0844782657359659,0.39666988556314764
5410.982401770205,0.9381972721143838,-405.45104315169556,-326.44737864412843,-372.11447406062445,-0.3127319162577548,-0.6516341611850347,0.42556322072596764,0.04322735166706965,0.4715076312535145
5401.650851302975,0.8998066104713425,-398.4919021267882,-322.7132211549001,-385.43768022182206,-0.329669552120144,-0.627764189292141,0.38584707785973715,0.07225849290090422,0.41206535446573794
5417.7836757772275,0.9059343955783845,-377.10904952979786,-323.89710666609943,-375.0378666135458,-0.33086235589147733,-0.6221919155660375,0.5167033358393454,0.10100102196394076,0.5631287943695626
5415.412338097429,0.9038522001959259,-383.57828489315796,-348.7028602768844,-375.2512425898692,-0.3236928587557038,-0.6237562487952197,0.560044378561307,0.023324545229723798,0.4854743364072715
5422.816082149457,0.9337595056699806,-378.082104717475,-319.8185897883645,-390.60871732905525,-0.35752135023196785,-0.5744701457723629,0.19987580645823588,0.09051739166975074,0.421154507848112
5434.045978274601,0.896575394401725,-391.10879144153193,-326.9558431621658,-383.55681917107586,-0.3339339062528239,-0.6295920757651784,0.2500793634459478,0.02221598311376649,0.5165435474817278
5407.486624524684,0.8881898259978908,-371.9258966633183,-326.2751841041899,-357.8919228422036,-0.2655123517715854,-0.6317652597606005,0.13680408494534907,0.08745874604437441,0.5294064355217893
5426.354409635999,0.9131854137721961,-377.0399478266799,-326.74137517088883,-390.36398877621497,-0.33756901639411413,-0.6268224413130479,0.007272260935995145,-0.0790792512306116,0.4663561884573912
5411.203360558203,0.9385426403819613,-378.8212302358174,-322.75086476940936,-378.1851973807833,-0.3484760888210564,-0.6199176815952342,0.4254333371563627,0.028894952674900908,0.4295073441169849
5416.3754987193815,0.9101190085221439,-378.94772684140287,-331.75104365267947,-378.36599996388037,-0.33756176169712465,-0.6008745491466874,0.23681577112647412,-0.0054482011305182244,0.5015000611978073
5408.541341942918,0.9099773288189785,-363.1524652216702,-327.21933680195,-384.62682035036124,-0.3529458972276583,-0.6433435627720868,0.2928540153776632,-0.025374662984544896,0.5204096411045013
5405.966650670995,0.9085743768010119,-376.56621278518975,-326.12779756747375,-371.9528266382686,-0.35816635355752213,-0.6496145391787567,0.2977690875371479,0.17493477067350982,0.5408341796376499
5419.818620356318,0.9163645722246544,-391.4215641831147,-333.53212019867004,-379.67629757258317,-0.26117730855864474,-0.6199786267541215,0.7324854270767646,0.016596234438726293,0.4848867803254104
5425.730214113415,0.8943070350418862,-389.80772030104544,-338.4901461723815,-376.89332827041807,-0.3231224277217393,-0.6480525751042268,0.15436192627190642,0.1447357630796668,0.504914053952467
5431.9607183402595,0.9231961731478104,-380.61481861335005,-338.74154460189953,-390.0669634502043,-0.3374184448468539,-0.5873382767208003,0.4769998923874616,-0.05726943106326286,0.4999597227123116
5401.024561606474,0.901770220414342,-373.94174116411796,-329.200722829732,-398.5000607308422,-0.2929179430585459,-0.6341843808063664,0.31928333394466757,-0.051807481145609485,0.3951991997864356
5411.89006781975,0.8988721843498375,-381.3720466314769,-325.01495137828607,-384.42879391288545,-0.3501774177489418,-0.6100000684329546,0.33354622464353684,0.0774004554385762,0.4617815852956291
5394.941486384801,0.8924700009548194,-389.82512625719704,-323.7272325797172,-391.54239670471463,-0.33147141099364386,-0.6503637257037929,0.31310219158125735,-0.0031695640622826267,0.40233847234834985
5412.631163795375,0.8857585569774763,-387.2886863130886,-327.51118502740815,-376.68832434362184,-0.35558818780548607,-0.6337034540598074,0.38824618904245856,0.04309771839142132,0.506963012470657
5411.630693268117,0.8951021860184152,-381.48281222052736,-333.40435423265734,-387.58885155252796,-0.30581698875268815,-0.6416392560962964,0.35973519785875063,0.2044226261269716,0.5181561017795732
5404.647158595404,0.9077601615938116,-381.15224627490045,-322.39941747562114,-382.1140857677805,-0.32917268875129,-0.6520564942703173,0.4265223306119896,0.10650081779145035,0.39681550582852376
5431.569519918767,0.9521418101448601,-378.7321358168494,-337.7866379505071,-376.9957970748897,-0.31815840402249546,-0.6295663758965941,0.3370523273271665,0.09428817867609127,0.3492289369515822
5380.107952484768,0.8990740519165291,-385.02321439952107,-325.6970799052198,-385.67324279414925,-0.3196169117097288,-0.6542177032892472,0.4436526376978646,0.04762512609056678,0.4945696971142183
5406.064750284155,0.9293068238813622,-379.29302706315303,-343.5926492419832,-393.04515912342856,-0.4068692740481675,-0.6667330478731467,0.5685405934273036,0.053605347577282664,0.44243304247793
5410.39966319059,0.884769028482067,-398.0627807828783,-333.2025025956221,-386.5750657058296,-0.3560145039981139,-0.6284781864303451,0.2481507350185258,0.06697315951960656,0.5610499234907045
5398.4862165322975,0.9053488495567241,-391.42093965806396,-331.7900727740054,-365.21184652902144,-0.35224460309413635,-0.6291221426107593,0.1471813613400348,0.08755394309277093,0.48643498311088595
5413.948721221083,0.9100184989827963,-396.74821899523386,-330.4688422995142,-384.8738452449084,-0.3150943702855161,-0.6636442834489041,0.04922576248285418,0.08127292600613495,0.42874434705188014
5393.405763561667,0.9227680734881161,-384.4721167737513,-334.30816403916174,-384.1832823701194,-0.31369907021147436,-0.6319578704838501,0.24778651809436159,-0.1811947976458734,0.34963515326690675
5411.564514282605,0.8706013566737251,-379.4559718986104,-329.3957886247054,-391.2022049246515,-0.36595510925239205,-0.6583393865469106,0.16389279526583617,0.1521059535132346,0.47228497419107013
5412.909590956136,0.8809659871471911,-375.85728881456623,-330.10365677876104,-367.8986496770643,-0.30483269500184074,-0.6241771349304137,0.08714784185508478,0.12767040112967926,0.5466621702370015
5409.881918668131,0.9359920044866205,-380.05066995349966,-335.88591360589635,-375.82198574272314,-0.3554649361889118,-0.6221655901184634,0.3075123543863754,0.061508349771720636,0.5175737879439491
5421.683447113577,0.9087343892044157,-383.28948242930744,-329.5864750810975,-390.9841241346567,-0.34173327267382936,-0.6202059367544656,0.3929752497346194,0.1571188716769179,0.5034891079690405
5408.862891398173,0.923996625299994,-369.2843178116766,-329.9002605282438,-384.86743901023027,-0.35786098697668695,-0.6514240655320898,0.5127800911870857,0.11317861598589225,0.3557725137715209
5401.822154474244,0.9079498889941569,-382.1213086130454,-317.87396722974006,-376.3036829197729,-0.3619018457227084,-0.6096576612982982,0.09426949681855315,0.10927217167370204,0.4944126829283195
5413.05512778562,0.9035765384577158,-381.06446017600695,-331.07074944005893,-381.87695580588957,-0.36647988110955415,-0.6551054904849138,-0.12072540738501547,0.08750031891325852,0.5053611258895707
5389.130687180474,0.8980615265304149,-388.60993966320075,-334.15080103124313,-352.095051541552,-0.32694776316353413,-0.6679357143584036,0.4514875555202046,0.05129410035446033,0.4342093714723761
5402.643122508136,0.9178825266849056,-371.48646502728815,-330.0683817991093,-368.1047599894799,-0.3467241514705884,-0.6432868724593961,0.07319053070726093,0.07654069515878816,0.43046730498924407
5406.156199807917,0.8991143697000108,-374.1930845098333,-333.92336787122684,-383.8706220211426,-0.36214111982198,-0.6653595610891,0.12148691817079496,-0.03409543332114062,0.5592077843280492
5401.136409831731,0.8569057271749981,-382.76266056175376,-328.86442106223313,-382.0884164515408,-0.333116692976303,-0.5985129578374349,0.15124829577573703,0.10590397312613616,0.5678184335377001
5411.40568271269,0.9295892145076878,-383.0056722751425,-324.1811471182,-370.8172831112051,-0.3630784497863707,-0.6452901548503919,0.09084236145237462,0.14396675853148105,0.4534697585038974
5406.655923690719,0.8980660255324265,-375.86265008167146,-326.31858995316435,-359.0517805157532,-0.329689305070329,-0.6390754474817811,0.22640372604811007,0.11285831664709667,0.5008314186495758
5411.7985035059855,0.8988220048274383,-385.65721819228605,-330.3313747582733,-357.2355737786302,-0.31103472257224374,-0.6004124263107455,0.4683978004195002,-0.11445446831232058,0.49511330590579117
5410.980395115504,0.9145717791387196,-376.3474093590762,-334.30495040650595,-380.80868740287036,-0.3509302627949499,-0.6436465465436846,0.005473443194853503,0.033110473192803115,0.4339907268668456
5409.019339983802,0.9194032667278828,-384.84689709948486,-328.03987282700865,-372.110530862558,-0.3165223924649578,-0.651259829044927,0.4537076140132578,-0.02911982385509962,0.41728625901109584
5416.824816784908,0.9045944497886281,-384.77294632734083,-331.92821482096383,-380.00471796066034,-0.3544458984349397,-0.6582960415957005,0.3265929878075365,-0.03557744670032181,0.5004089532747374
5402.334105689496,0.9274355976027311,-395.3781715285914,-325.35457293362754,-374.7249315849562,-0.355010959159317,-0.6530241478542274,0.20394533841124624,0.10725472042153353,0.512576818830175
5411.450030727044,0.9057977406450387,-400.83724045775824,-344.2458921493719,-382.6024112419246,-0.30332781616183624,-0.6304542828806879,0.3399453525930884,0.054320087253065086,0.5378444948578545
5398.958010939606,0.9179065169203994,-367.6030835723455,-331.97348981517894,-376.82858624932464,-0.367097348258711,-0.6185626729053538,-0.06603039000106295,0.007876693647113589,0.5069962186918178
5402.232434937219,0.9216099365607482,-374.5925012728709,-326.168848718823,-379.00388776732024,-0.32816124169050365,-0.6117742283876223,0.10190676469118376,0.07548251756160021,0.3030318538707535
5398.910459466001,0.8985393452596218,-384.3088156614963,-337.0943871333139,-373.6619697941032,-0.3337139988541872,-0.633604361438661,0.30163489419763245,-0.02458881637250329,0.5031065564484148
5409.74631234399,0.916829580974489,-394.0905483363845,-318.13129396789395,-366.9636827683239,-0.32136453699348005,-0.6031059756869139,0.5933527695710399,0.07147427191320789,0.4192958450777792
5409.167250072345,0.8972346865436751,-383.03819054439117,-344.22554297109735,-380.98787287599595,-0.34671328394885614,-0.6135016513522278,0.6173907287556624,0.07475421493833839,0.3989723296345734
5420.385159232992,0.9104918926642196,-384.98005574450707,-323.4979453868965,-385.6889814993516,-0.35239384672328433,-0.6096221003697345,0.32063067341213114,0.134178803326911,0.48930563692830026
5421.139033689926,0.9114003033319951,-385.04987837837655,-329.2066830135665,-381.89549804338463,-0.35329474950377737,-0.6327832829575901,0.1289368084991307,0.026952321653032518,0.44860935077860925
5420.5993684440555,0.9172284248143,-372.50111365353195,-330.7808897336036,-382.8102049116085,-0.3359571242625346,-0.6388874340184414,0.31343510626707616,0.11540528532884882,0.5282766247563957
5408.461210063689,0.9280966390347783,-394.72745851517146,-331.8799148277575,-378.6823854151367,-0.32915411514462317,-0.6324017235664898,0.3548509762652074,0.07680407860131563,0.40415611159853515
5408.370088200131,0.913831762097529,-392.43663364482546,-328.60989262042744,-375.72213262548,-0.3066079749474137,-0.6433437786320066,0.3681042883526525,0.07736585710598626,0.4800037720473337
5404.178337855626,0.8986172596012321,-397.64557720503643,-324.60519706951976,-384.8408936764432,-0.3283389697013135,-0.6295529676574362,0.36603805279448126,0.07934577746821665,0.4230792154378088
5420.2610071360805,0.9097320288776332,-375.23498082820777,-324.4749843554053,-373.22439181662105,-0.3251861574651288,-0.6285619174683739,0.5520971149374442,0.11101479677910098,0.592286993888396
5418.327071218738,0.9072433219302786,-381.9228678303334,-348.0235994641525,-375.5993461814287,-0.3312059775068149,-0.6296449072735014,0.4680829975052113,0.04694770547889032,0.48035045064291004
5422.615093442035,0.9332294902929765,-375.460393977578,-320.2591357061864,-391.87392113911164,-0.35710106565497685,-0.5763913178353212,0.2019612396197078,0.05808569455195203,0.4243302987499094
5433.325328928866,0.8967788574617731,-389.7992699636828,-326.17039971539316,-382.7847894358215,-0.3356144736399614,-0.6281508442351063,0.257741217201133,0.03134420354602564,0.5209228279262523
5400.685204714052,0.8852890911573547,-384.91584362475976,-326.76699683783903,-369.85220876501484,-0.29729394544255305,-0.6357295044237268,0.3111671606341605,0.09836147452479028,0.563205320128424
5425.880011906313,0.9032984160865126,-375.7630440987036,-325.23849443575926,-395.9411164294471,-0.3398591662480527,-0.6208309479216453,-0.03950336795008984,-0.12865206125561995,0.49801130155288603
5414.698910454954,0.9432372938699934,-377.47421002605,-321.0560604135538,-381.2121349209486,-0.35229604713211765,-0.6131126622510136,0.41647138080202206,0.04239196330500178,0.43266946184942673
5425.033643576194,0.931191308343094,-375.9261530678233,-331.2943082596774,-375.4974052870526,-0.3460763569594378,-0.5922580974508154,0.17978562912514662,-0.058442346789709665,0.4984350832005582
5409.301234302839,0.9100970478128227,-361.7203675990336,-327.9228817084078,-384.7564126628429,-0.35645529904532824,-0.6425946154782122,0.262593120942991,-0.03705118885268344,0.5345242812054666
5408.365858231294,0.9081940207389552,-361.37756958192784,-319.53319690428555,-379.4391954966426,-0.33374479690761005,-0.6332806696437927,0.17098487330880632,0.22594682729446128,0.5633188752890121
5420.377859277074,0.9068308455547739,-387.1361543819844,-331.7351311817107,-380.85868505530226,-0.3108064014555548,-0.6359633793704442,0.5211438525517578,0.024681672091313268,0.5295168916355814
5427.162510639911,0.8878016745010513,-389.94936287195225,-341.81023473024084,-379.41390334886324,-0.3162390690367355,-0.6458195590573456,0.18590096984519278,0.14379532830585037,0.5232358249116242
5432.297641032268,0.923797790392919,-380.8296578511739,-339.46271955007643,-390.0491131002301,-0.33740939593896835,-0.5849653943613199,0.505229143834016,-0.05595872490870735,0.5019791964550928
5402.27290222691,0.9022466514799771,-376.3131524909694,-327.96059275124685,-395.84341963082886,-0.29739219051483506,-0.635316507451801,0.32124185593663823,-0.03472235149123951,0.38927562729285037
5411.556645467241,0.8962479511876138,-373.89583439048965,-323.569725916982,-382.9760184152352,-0.35063579069748174,-0.588597354775733,0.2887643901645054,0.07229506751355823,0.46038984210115097
5408.007581872542,0.9047042074194307,-382.7188456311628,-323.57695967556015,-385.45275807368233,-0.3111711059171937,-0.6409659146184145,0.3206630622590642,0.018352577893086933,0.36132354045465975
5418.443950239247,0.8716017099744147,-395.8035580301647,-325.51536330741214,-376.5713344965116,-0.35065459807119465,-0.639799543818972,0.5848018342099928,0.05959883328263372,0.5070606307263335
5398.095896289799,0.8964243375322195,-377.65916021830543,-323.96873405915875,-388.4397251701401,-0.291702555255554,-0.6461631968889422,0.3954708278519631,0.1566075026554515,0.4399647068998948
5406.759286770458,0.9087337672790716,-380.1869221347109,-320.8865404683715,-381.79239631103303,-0.32792685616297257,-0.6539660472130138,0.46333349555721737,0.12505722919364975,0.37392980241851864
5424.484151007808,0.9419054526373475,-390.46132618499246,-335.6748256509949,-373.87476405643866,-0.31758265379488293,-0.6370916536992008,0.40025840968036547,0.12594399999888745,0.34425452245938004
5397.146814527156,0.8898048457381341,-392.6981187487474,-330.1170828879225,-388.44820316759876,-0.3152326848315504,-0.6552628935107067,0.42921070864941857,0.08150532287043594,0.5477572820836285
5407.224229582109,0.9269724403914057,-380.79044869694343,-337.3924366364032,-387.5908615379003,-0.38860259954052934,-0.6529396209433246,0.4717467314014761,0.07049583208085518,0.4354382040535619
5408.034649761474,0.8916122755342066,-393.45530188668795,-333.5524514182676,-371.7040737062243,-0.36527144177316806,-0.6458987660958602,0.3077007658794214,0.12341407825533607,0.5448583700640564
5398.041056330682,0.9013436320562936,-388.7833497547168,-327.96909285580625,-359.3925863277561,-0.37190761290763,-0.6174896139232837,0.026363479807908353,0.10587280129027801,0.5361611443484997
5412.603010442127,0.907316601571442,-395.9407221696082,-330.53793100331654,-386.6239224860002,-0.3093949795526401,-0.664489070913707,0.12214673706428769,0.06175341197500234,0.42632233502701844
5399.204903856274,0.9209071496482416,-385.3282036622569,-335.83626757341824,-383.51726610405876,-0.32309049845813936,-0.6316922560848869,0.26468067352630414,-0.1439133504360551,0.4210200411813225
5414.619946841594,0.8704532061569045,-382.47682556186606,-329.2127456373418,-392.3071464265842,-0.3627822960493058,-0.6558270450354973,0.11700736483981447,0.147998974823038,0.45913617823169783
5408.881697695843,0.8821329299814215,-379.51552929217064,-331.72467841408127,-368.16035658959794,-0.31881214269404645,-0.6352497546539215,0.23222487204820372,0.11201493712784664,0.5467594116947565
5405.662327444634,0.9382065948700445,-381.3964266150623,-341.858710683327,-377.97223110236894,-0.3354003937514654,-0.6507753018666482,0.17801920548247097,0.017401791259914756,0.4971842361924285
5414.054631914454,0.8912841900829747,-378.9764454284157,-329.6680740964902,-389.3922095219982,-0.3461040590267127,-0.6080737760891956,0.3495575209650758,0.16488519683103237,0.5424615842374402
5401.969733048351,0.9207697545294922,-371.27981399419417,-325.8891779976123,-377.95333417418465,-0.3461279593328483,-0.64464434706613,0.4460471341631814,0.0724556469911097,0.39633481430751255
5407.0317609398335,0.9328660638973529,-380.0957933269278,-319.98743260062184,-379.9369880936662,-0.37564672863127035,-0.6242669490964555,0.21528410397286923,0.11465265058833952,0.47171702193677584
5417.667952694545,0.9144692282913577,-384.52827254628795,-332.57550170926424,-377.6734011759529,-0.36159384909357367,-0.652571603115965,-0.02783946274052307,0.11475498963448841,0.4735610501287325
5393.063708206577,0.8973546693128607,-386.6249802951381,-332.35437038994894,-359.3089549609001,-0.32945082210921234,-0.6552688193267129,0.4221636851412408,0.057557206577079384,0.444678635569764
5408.834386287291,0.9292603131135827,-361.5285684091102,-330.1746354796542,-378.72095327835484,-0.31962729055235595,-0.6624919963771332,0.1826120270836239,0.042688747040508956,0.33254655863771065
5405.862862542156,0.9007248923945559,-377.14421889050976,-332.2141067981242,-382.60172101904595,-0.3515380206330888,-0.6596096650986479,0.22943046470986364,0.0085783976982758,0.5058961833913286
5400.634316420659,0.8688067948644509,-382.35888948468147,-329.0308369492381,-378.40263749653576,-0.34149474995787477,-0.603237033006773,0.11658099209121497,0.09709745225004002,0.5571925756324133
5414.246415454491,0.9323737401849234,-386.80904352853105,-318.9073439488846,-363.3634565370624,-0.36835608495605243,-0.6630127662378897,-0.025459027250614774,0.1228390578469978,0.40576476269754147
5402.377669665358,0.881498731412813,-362.00032876220223,-326.2490014017785,-352.96442070625017,-0.3446267998052253,-0.6337108661046608,0.1605197362283233,0.13343398205418588,0.5015681419633696
5411.073423734446,0.9004012333825322,-384.5138757182539,-330.2896576163954,-358.40263738516313,-0.3140136763911659,-0.603979911760492,0.4340922552438579,-0.09839689458768588,0.48937891065669203
5401.292341662527,0.9273278487409787,-374.7955130383686,-330.92878460851665,-385.3366600277849,-0.35339990163346,-0.6397690296852196,-0.052665184527479425,-0.0020505179043821126,0.37358290337330946
5409.849733126641,0.9233713327608917,-379.9197259794611,-327.3280168624007,-370.5745035842717,-0.3244065262589971,-0.64473358346281,0.5297851509646789,-0.07861998815600424,0.4244783978916929
5423.971798148199,0.8871736178880395,-389.93816004300277,-334.2172788504168,-389.3792139775195,-0.3778440832018112,-0.6713223876978635,0.18366825541868034,-0.02492921009969018,0.563205219773206
5402.132159501115,0.9438286347109173,-396.4253220172871,-321.4529002460495,-374.70961176185455,-0.35234646624357774,-0.64612946517815,0.2540737259381116,0.11746324072147848,0.48578012374560875
5415.151398519747,0.9084759856746722,-408.5234876400095,-348.7030699518509,-380.0278729712991,-0.30812895385623595,-0.6294494825679889,0.29584201296572366,0.005741858544601797,0.5402733030644169
5400.448499979037,0.9180820595980427,-369.0109076711901,-332.07223968414655,-376.99731658070084,-0.36453907969301386,-0.6207226298054342,-0.034029569602937404,0.009682757403414802,0.5007599219860903
5398.429754970324,0.9068418007988035,-378.99981661723757,-335.0954747924796,-368.28112286076663,-0.3189220045956918,-0.6463948560866832,0.15678598463418772,0.13033683681581068,0.35304714878162974
5401.500096647934,0.8897129281144689,-388.7355028418427,-334.72460032127526,-375.84603610829987,-0.33837945233668676,-0.6269815970548812,0.3329742051820639,0.010916490742126528,0.5441363534623183
5406.078337364867,0.9153045551576104,-384.86285773861346,-324.4553736626287,-371.4374780170558,-0.33811921799067407,-0.6105578256987795,0.35703990736839136,0.03829101228580658,0.4612180625709827
5403.617954360394,0.9026400917192737,-385.77545334357825,-339.50422038573515,-385.15597226151857,-0.3132520847895136,-0.6305406208070363,0.48744220276426425,0.016471916412392873,0.4076429033672411
5424.064814768958,0.900589897003147,-380.98869518860135,-323.95232615624855,-396.65313753593546,-0.36520098650544397,-0.609559638716818,0.13853761683881152,0.15568602614690882,0.511636215102355
5423.717182707606,0.9269694665322612,-391.01766802069153,-327.5701718404574,-377.5546675553279,-0.3479509310676735,-0.611126751278946,0.09209140842874386,-0.05391523204964149,0.4190987301209316
5424.060282298785,0.918414342214067,-378.54670720360775,-327.94806236072804,-384.8442101793808,-0.34478268990201055,-0.6315640341721043,0.21342089051078703,0.10055845573065596,0.5001523979501463
5413.440812733342,0.9267112896279835,-400.0236410547374,-327.2153088923375,-378.34149988532624,-0.3426981733903367,-0.6235387507635088,0.26168860524726556,0.09845725172372413,0.34319760038031616
5420.059704283149,0.9328874000387621,-392.62197786071056,-327.74762238853947,-368.74876255060866,-0.2997483477652979,-0.6264064012810485,0.3695275037132235,0.08242725819587357,0.4152102807511242
5412.7011756874845,0.9021251466207812,-393.60688269981154,-336.4056293043719,-379.4970296041122,-0.32800296549728425,-0.6391783532147556,0.37820472420367074,0.06263390515568876,0.4401654622068757
5418.238045731295,0.9040181508299154,-375.482400037646,-324.13391956877746,-368.6244421555971,-0.32132796813136744,-0.6293810210596715,0.5357233725750736,0.11101914590618887,0.6390719114188539
5408.561429422658,0.9207494051355364,-378.74236505289196,-341.7726570325745,-372.1006805614041,-0.33582529422735585,-0.6311682915686083,0.5655801644667444,0.029454101415741868,0.43471403267638936
5411.469898458326,0.9241229991186102,-379.4867250598926,-330.3341784461752,-388.87085425582046,-0.3461253401230182,-0.6199122157376434,0.1850420421163231,0.0044366091539307095,0.3914640216113519
5433.441038128006,0.8967824489656926,-389.89109352608483,-326.19845358467865,-382.77735540037963,-0.33551538370306455,-0.6284219849301423,0.2576343111669355,0.03108965695177148,0.5212506029404631
5406.84893411146,0.9046466531764715,-386.60842970237366,-329.2480300174018,-372.8864793437945,-0.3035266790133519,-0.6316884837597253,0.3747586418511169,0.04323093909811821,0.4994865634803923
5421.648222726623,0.8994618559318203,-377.24203372833705,-326.2966582968253,-390.7873654502312,-0.338175440270707,-0.61906524606242,0.03527060384193531,-0.0697112947635471,0.5100141694948224
5430.914984336118,0.9569074165187242,-378.6969171736558,-326.324263028584,-378.7531372995401,-0.37212996112517216,-0.6146280751264782,0.35146916138165696,0.015363550946218801,0.43992568531067866
5424.720304851808,0.9276148129589439,-376.9518194608107,-330.85696179459853,-376.25460578334827,-0.33759942878135524,-0.5978758331367763,0.21405959193987334,-0.04297331497683077,0.5085414313326994
5411.942604264091,0.9153788812502434,-365.2714523789062,-326.10811330378056,-390.6484344473275,-0.3546919785423066,-0.6467827004498459,0.2087218803733655,0.0052300723090675585,0.5362191542581237
5412.957907765728,0.9107909427977204,-372.08919984412057,-320.2491406465055,-382.7502142315322,-0.3427128911121857,-0.6506210876038436,0.009929001005268556,0.21590288802655633,0.5254874753570515
5423.363355166336,0.9122138196458076,-384.09815954814917,-327.093581485429,-376.2395866666392,-0.31313128941755575,-0.6305889986203976,0.4688057916962114,0.08361485908646704,0.5628519911802886
5427.724349236923,0.8914571122323505,-393.4009716849054,-345.18366388867486,-374.4738946422157,-0.30485388434131344,-0.6563854166514673,0.14774934524296546,0.08208404407442543,0.5002227714642192
5426.914464510996,0.9064045662200366,-378.4980108708862,-336.99042805465183,-386.1719340687523,-0.343668817396811,-0.6016710848327,0.4389188761419069,-0.0058987529868551325,0.4930503402725295
5400.15541284727,0.8985494147014919,-372.79363993307385,-326.30395493248653,-391.2724274723838,-0.3043908599347847,-0.633494609798871,0.3017748710341167,-0.028849851210451832,0.3895945021983625
5411.357829103591,0.8948200067188938,-372.18768053267394,-320.5735644716551,-384.7789381529752,-0.35694234413968984,-0.5745833676561782,0.2616646434179796,0.0772079974846649,0.45300469731691884
5409.224390893524,0.9021565820398597,-382.56382924057715,-323.6258592827132,-388.29672858708665,-0.3139086208189943,-0.64276959367897,0.2857520731458627,-0.0011693845852344398,0.36789584819517296
5419.339679469837,0.8708818599479635,-396.0886394066607,-324.9220911683938,-378.2335374696183,-0.3526173678162727,-0.635728794271925,0.5383247842836445,0.041939219473130576,0.5038684264325966
