ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum,g_ixs_flag,g_ims_flag
0,3460,1472,3,57873.969197,30.275,-31.36,7.87,0.16,9,2,-1.213e-06,3.041e-07,,,ec0915.170430.645614_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,265,r,TEMPLATE,t,0.962,1.297,0.194,3.173,23.166,1430.0,-1.213,0.3041,645614,True,True
0,3460,1472,3,57873.973357,30.275,-33.91,7.05,0.71,9,2,-1.311e-06,2.725e-07,,,ec0915.170430.645616_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,267,r,TEMPLATE,t,0.9618,1.194,0.186,3.308,23.12,1463.0,-1.311,0.2724999999999999,645616,True,True
0,3460,1472,3,57935.017948,30.275,-37.02,8.2,1.31,9,7,-1.431e-06,3.17e-07,,,ec0915.170701.657443_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,295,r,TEMPLATE,t,0.9638,1.205,0.196,3.119,23.049,1661.0,-1.4309999999999998,0.317,657443,True,True
0,3460,1472,3,57935.017948,30.275,-33.27,7.5,1.39,9,7,-1.286e-06,2.898e-07,,,ec0915.170701.657443_ooi_r_vx_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,296,r,TEMPLATE,t,0.9385,1.489,0.252,3.125,23.201,1133.0,-1.286,0.2898,657443,True,True
0,3460,1472,3,57937.023681,30.275,-49.21,7.9,0.68,9,0,-1.902e-06,3.054e-07,,,ec0915.170703.658353_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,301,r,TEMPLATE,t,0.9569,1.15,0.132,4.219,22.672,2063.0,-1.902,0.3054,658353,True,True
0,3460,1472,3,57950.992196,30.275,-27.09,7.07,0.6,9,0,-1.047e-06,2.733e-07,,,ec0915.170716.659070_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,304,r,TEMPLATE,t,0.9522,1.159,0.171,8.837,22.066,1554.0,-1.0470000000000002,0.2733,659070,False,True
0,3460,1472,3,58143.321395,30.275,-57.67,6.88,1.17,9,0,-2.229e-06,2.66e-07,,,ec0915.180125.715497_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,309,r,TEMPLATE,t,0.9166,1.142,0.202,4.154,22.864,1319.0,-2.229,0.266,715497,False,True
0,3460,1472,3,58188.054672,30.275,-67.01,7.78,1.55,9,0,-2.591e-06,3.008e-07,,,ec0915.180311.728978_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,321,r,TEMPLATE,t,0.895,1.14,0.197,4.884,22.58,1475.0,-2.5909999999999997,0.3008,728978,True,True
0,3460,1472,3,58188.058831,30.275,-52.98,7.31,0.57,9,0,-2.048e-06,2.828e-07,,,ec0915.180311.728980_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,323,r,TEMPLATE,t,0.8943,1.239,0.213,4.747,22.716,1199.0,-2.048,0.2828,728980,True,True
0,3460,1472,3,58225.983353,30.275,-65.04,8.31,0.79,9,0,-2.514e-06,3.212e-07,,,ec0915.180417.736456_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,325,r,TEMPLATE,t,0.9108,0.982,0.165,4.534,22.501,1884.0,-2.514,0.3212,736456,False,True
0,3460,1472,3,58232.980215,30.275,-74.19,9.2,1.26,9,0,-2.868e-06,3.555e-07,,,ec0915.180424.738616_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,329,r,TEMPLATE,t,0.9297,0.967,0.129,3.827,22.535,2562.0,-2.868,0.3555,738616,True,True
0,3460,1472,3,58246.000597,30.275,-77.8,11.76,0.34,9,0,-3.008e-06,4.547e-07,,,ec0915.180508.743627_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,333,r,TEMPLATE,t,0.6287,0.963,0.087,4.719,22.108,1921.0,-3.008,0.4547,743627,True,True
0,3460,1472,3,58261.077132,30.275,-82.54,7.95,0.65,9,2,-3.191e-06,3.073e-07,,,ec0915.180523.750066_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,337,r,TEMPLATE,t,0.9267,1.216,0.153,3.316,22.959,1737.0,-3.191,0.3073,750066,False,True
