Teff,ebv,ln_sigma_mgb,ln_sigma_caii
5374.94688674388,0.9606112144090886,-0.2854512253615241,-0.3183915214932084
5397.295138520456,0.9924352043427831,-0.3488777705849312,-0.32738471252770085
4257.941165402058,0.48200274479316624,-0.2270151123527571,-0.5266435033255992
5386.85528776378,0.9578146846094786,-0.3465146792761572,-0.3650617152229346
4254.655159272984,0.4807506447940622,-0.22569903241446138,-0.51062521219277
5403.052142972265,0.9967569939296408,-0.3151533378458038,-0.34084993261361757
5412.698905371998,0.981230136465036,-0.3050172902427406,-0.34412401908440227
5375.879591810225,0.9693637825912291,-0.29900490280391634,-0.34634129784633305
5388.3760965987285,0.981119960403562,-0.311301371946181,-0.36500628485248193
5399.094255916587,0.9612089172964329,-0.30435775437525353,-0.3241647915689072
4256.972782423798,0.4658876530040228,-0.2234831859661649,-0.4925713810543326
5404.7333054635865,0.9862925824219135,-0.29252611140317286,-0.3415134584906826
5376.610016775184,0.9524367777416847,-0.2587062222290235,-0.3219643426630016
5406.811069060239,0.9912244881554451,-0.30306049891914855,-0.33350899191974065
5402.701217714366,0.9891564593436527,-0.3269163672763438,-0.3394942629817619
5389.8386208248385,0.9892099998133009,-0.28293704782734486,-0.3256972534293226
5389.545000155171,0.9774776566613793,-0.33452702942761475,-0.34831468434829793
4256.251751385436,0.4775372282435182,-0.22369528017600673,-0.5242143248797813
4255.343346795617,0.472875048044021,-0.2262731945209622,-0.5474919638807756
4256.125789582597,0.4886130499514501,-0.22819009440173593,-0.4880210233209645
5396.643881230332,1.0126124748952805,-0.2839177694331312,-0.3283034047550545
5392.089020676748,0.9872462057301468,-0.28858091134852415,-0.35004752377035725
5382.43950588515,0.9847470961821503,-0.35799055483126707,-0.32350525060849106
5385.356932237036,0.9802518810500309,-0.3750284071601648,-0.3639712875482053
5390.23073581659,0.985785278055611,-0.31203555151990237,-0.31942752644519157
5372.363042373276,0.9876169569919653,-0.28754856094377745,-0.34071249869653286
5373.81862010825,0.9739184904897743,-0.3504478400818236,-0.34162342157546954
5390.246230538278,0.9624719459636354,-0.31044933563436816,-0.32123794564455727
4257.956948243473,0.4755113514532595,-0.2284442129016955,-0.5162001122822429
5389.240007004904,0.9885771194301879,-0.3199254836975125,-0.32697645667227615
5408.099833978913,1.0110931163185595,-0.3358979992653999,-0.3617529742065625
4263.168715617993,0.4842212917310718,-0.22781136416637243,-0.4820253981395314
5382.847103753017,0.9790028335835913,-0.2870355169511862,-0.3366306343361684
5368.413609456433,0.9693486712694822,-0.23472522696447268,-0.3475419763598667
5398.6375729088695,0.9999109866615639,-0.3392764645500091,-0.27953708285326667
5378.3532704634,0.9791584356305271,-0.30652124664303265,-0.3418056630387642
4257.043573529774,0.4872826653887475,-0.22437012021565012,-0.49633543222336235
4256.132650404613,0.48136988624274196,-0.23473753557118215,-0.5263241147314929
5379.904826189329,0.9802817991124956,-0.2989785025380526,-0.328077955241866
5375.326145011302,0.9669375904125227,-0.3216781990750353,-0.33020994722204566
5369.903280844182,0.9671351228223618,-0.2987035535230359,-0.3233360626289139
4256.773618785679,0.480233364240339,-0.2274491133327112,-0.5358562658378498
5395.711917429337,0.9867194017253418,-0.30619057585117115,-0.33030750197993697
5393.796957049987,0.9955944056495076,-0.28481161974740565,-0.3044451586866444
5410.2402060172835,0.9942892846752884,-0.31082174672298685,-0.3477663506982494
5404.358841308477,0.9923749574202355,-0.31335248520774384,-0.3100316554530851
5388.458752702383,0.9672947934203134,-0.3523611677412414,-0.34638597675180094
5400.10191221718,0.99280923048543,-0.31926160241719453,-0.3560653842495374
5378.999597365667,0.9686015888942224,-0.3059317871556771,-0.3286544774614191
5400.9023208688195,0.9960155515419882,-0.34956159004722925,-0.32309273633464747
4257.941165402058,0.48200274479316624,-0.2270151123527571,-0.5266435033255992
5383.977281910507,0.9626331384422112,-0.3316347826544306,-0.3554272183829673
4254.655159272984,0.4807506447940622,-0.22569903241446138,-0.51062521219277
5401.615747004693,1.0029684736150097,-0.3138370116386933,-0.36587349690104287
5416.553579843903,0.9824642805268211,-0.3051361827929962,-0.3457124006764793
5378.90262144722,0.9711293050262139,-0.3053977188909224,-0.3384391361169624
5385.9248479252865,0.97983608561309,-0.310897822222667,-0.3682010023162322
5399.094255916587,0.9612089172964329,-0.30435775437525353,-0.3241647915689072
4256.990888077031,0.47135967762931236,-0.22371002977288598,-0.4935340811601987
5403.028665505917,0.9779608224962989,-0.297608483484996,-0.3699304265365446
