ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
90,3909,1392,3,57937.021043,30.469,-16.35,7.4,0.39,9,9,-5.289e-07,2.392e-07,,,ec0915.170703.658352_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,471,g,TEMPLATE,t,1.0314,1.096,0.074,4.675,22.683,2584.0,-0.5289,0.23920000000000002
90,3909,1392,3,57950.989541,30.469,-15.02,4.87,0.78,9,9,-4.859e-07,1.574e-07,,,ec0915.170716.659069_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,476,g,TEMPLATE,t,1.0229,1.088,0.12,9.792,22.469,957.0,-0.4859,0.15739999999999998
90,3909,1392,3,58141.373476,30.469,-3.6,7.87,1.21,9,9,-1.165e-07,2.544e-07,,,ec0915.180123.714657_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,482,g,TEMPLATE,t,0.973,1.12,0.075,3.759,22.866,2342.0,-0.1165,0.2544
90,3909,1392,3,58142.344464,30.469,-6.07,4.64,0.91,9,9,-1.965e-07,1.5e-07,,,ec0915.180124.715078_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,484,g,TEMPLATE,t,0.9888,1.154,0.148,4.218,23.312,900.0,-0.19649999999999998,0.15
90,3909,1392,3,58188.052028,30.469,7.35,4.95,1.52,9,9,2.377e-07,1.602e-07,,,ec0915.180311.728977_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,502,g,TEMPLATE,t,0.9462,1.062,0.126,5.44,22.928,961.0,0.2377,0.16019999999999998
90,3909,1392,3,58188.056171,30.469,8.52,5.0,0.9,9,9,2.756e-07,1.618e-07,,,ec0915.180311.728979_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,505,g,TEMPLATE,t,0.9504,1.152,0.147,5.029,23.062,876.0,0.2756,0.1618
90,3909,1392,3,58225.980698,30.469,3.22,4.93,1.0,9,9,1.042e-07,1.596e-07,,,ec0915.180417.736455_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,508,g,TEMPLATE,t,0.9692,1.192,0.155,4.329,23.142,975.0,0.1042,0.1596
90,3909,1392,3,58232.977568,30.469,3.69,7.4,2.41,9,9,1.194e-07,2.393e-07,,,ec0915.180424.738615_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,514,g,TEMPLATE,t,1.0049,1.145,0.079,4.331,22.67,2449.0,0.11939999999999999,0.23929999999999998
90,3909,1392,3,58245.997925,30.469,-2.16,7.21,1.47,9,9,-6.998e-08,2.333e-07,,,ec0915.180507.743626_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,520,g,TEMPLATE,t,0.7258,0.982,0.111,5.134,22.65,1100.0,-0.06998,0.2333
90,3909,1392,3,58261.074484,30.469,5.82,6.78,1.46,9,9,1.884e-07,2.193e-07,,,ec0915.180523.750065_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,526,g,TEMPLATE,t,0.9933,1.143,0.092,3.569,23.043,1910.0,0.18839999999999998,0.21930000000000002
