mjd,mJyas2,mJyas2_err,phase,4model_flag
56394.278127,4.260937242766413,0.14259312372673646,-1035.7218730000022,True
56394.28397,4.602902652608813,0.13033398639276364,-1035.7160300000032,True
56394.286605,4.362021357625487,0.13571080101292715,-1035.7133949999989,True
56395.278127,4.246431402767708,0.15100144079806627,-1034.7218730000022,True
56395.28397,4.256357545137344,0.15807381723643077,-1034.7160300000032,True
56395.286605,4.459843463714852,0.15943866181225566,-1034.7133949999989,True
56396.278127,4.13457686132332,0.23736626773746025,-1033.7218730000022,True
56396.28397,4.27198953019592,0.22061321632696546,-1033.7160300000032,True
56396.286605,4.565638521211334,0.2522369538209332,-1033.7133949999989,True
56397.278127,4.403786839012355,0.21436737240390466,-1032.7218730000022,True
56397.28397,4.297071203841853,0.23870602603928248,-1032.7160300000032,True
56397.286605,4.634067946485545,0.2241028338580556,-1032.7133949999989,True
56398.278127,4.618177131034524,0.2853065965347172,-1031.7218730000022,True
56398.28397,4.528153204943473,0.2793050014619804,-1031.7160300000032,True
56398.286605,4.994430975979176,0.2696101171137133,-1031.7133949999989,True
56399.278127,4.082145973862924,0.18395245751950987,-1030.7218730000022,True
56399.28397,4.319553391977195,0.20217922058763765,-1030.7160300000032,True
56399.286605,4.457402860559675,0.1716991714232894,-1030.7133949999989,True
56400.278127,4.665787664231714,0.20414413981312354,-1029.7218730000022,True
56400.28397,4.115904459347879,0.21015848736654047,-1029.7160300000032,True
56400.286605,4.478483697568158,0.2084401023512785,-1029.7133949999989,True
56401.278127,4.448424915339286,0.22630991798517755,-1028.7218730000022,True
56401.28397,4.3306914319943965,0.244063379759407,-1028.7160300000032,True
56401.286605,4.155025599702021,0.21958229036546953,-1028.7133949999989,True
56402.278127,4.590803888784342,0.23692892345998653,-1027.7218730000022,True
56402.28397,4.111457340934796,0.22997656894919175,-1027.7160300000032,True
56402.286605,4.356619315789143,0.2447960614590442,-1027.7133949999989,True
56403.278127,4.205039630574813,0.13294623867342864,-1026.7218730000022,True
56403.28397,4.472257153489843,0.13140035217722598,-1026.7160300000032,True
56403.286605,4.357419870914788,0.14829468317144076,-1026.7133949999989,True
56404.278127,4.270314223020192,0.18753969256290717,-1025.7218730000022,True
56404.28397,4.672399323875065,0.19174058167631627,-1025.7160300000032,True
56404.286605,4.828432348087404,0.17283658066597524,-1025.7133949999989,True
56405.278127,4.41827960886785,0.16917138299487616,-1024.7218730000022,True
56405.28397,4.36197851468572,0.1573749632614775,-1024.7160300000032,True
56405.286605,4.478602209777276,0.1678308807524445,-1024.7133949999989,True
56406.278127,3.9753664800825614,0.27804312068379533,-1023.7218730000022,True
56406.28397,5.323756112625036,0.6704105617633632,-1023.7160300000032,True
56406.286605,5.116617971141406,0.8193906865996661,-1023.7133949999989,True
56407.278127,4.719134129580092,0.27055933329420984,-1022.7218730000022,True
56407.28397,4.426815759733382,0.2846257811665324,-1022.7160300000032,True
56407.286605,4.677374362459132,0.6609032617511688,-1022.7133949999989,True
56408.286605,4.771360628764457,0.6079417461240171,-1021.7133949999989,True
