wavelength_A,flux_pickles,sptype,teff_K
9490.0,1.59311730474343e-09,G0I,5508.08
9495.0,1.5399377328861874e-09,G0I,5508.08
9500.0,1.5387051632842486e-09,G0I,5508.08
9505.0,1.5922295704129397e-09,G0I,5508.08
9510.0,1.6122584378663873e-09,G0I,5508.08
9515.0,1.5541469222668525e-09,G0I,5508.08
9520.0,1.5136640829638282e-09,G0I,5508.08
9525.0,1.5253273089044228e-09,G0I,5508.08
9530.0,1.5447346735086853e-09,G0I,5508.08
9535.0,1.538689176072694e-09,G0I,5508.08
9540.0,1.499981028274533e-09,G0I,5508.08
9545.0,1.4763356093183688e-09,G0I,5508.08
9550.0,1.4865487729665006e-09,G0I,5508.08
9555.0,1.4914796064857683e-09,G0I,5508.08
9560.0,1.5107594064645014e-09,G0I,5508.08
9565.0,1.5079514303906194e-09,G0I,5508.08
9570.0,1.5378053275227899e-09,G0I,5508.08
9575.0,1.5492728211441431e-09,G0I,5508.08
9580.0,1.5266173880590372e-09,G0I,5508.08
9585.0,1.5220180671349226e-09,G0I,5508.08
9590.0,1.5073784442876104e-09,G0I,5508.08
9595.0,1.5255012808523816e-09,G0I,5508.08
9600.0,1.5315027024342953e-09,G0I,5508.08
9605.0,1.5432090050282454e-09,G0I,5508.08
9610.0,1.5542647169297652e-09,G0I,5508.08
9615.0,1.542798444553739e-09,G0I,5508.08
9620.0,1.5195165126158372e-09,G0I,5508.08
9625.0,1.514195990814926e-09,G0I,5508.08
9630.0,1.5322019208952042e-09,G0I,5508.08
9635.0,1.511979430546262e-09,G0I,5508.08
9640.0,1.5084180571278694e-09,G0I,5508.08
9645.0,1.50907497609154e-09,G0I,5508.08
9650.0,1.514186109830007e-09,G0I,5508.08
9655.0,1.510252367609155e-09,G0I,5508.08
9660.0,1.4856830210518979e-09,G0I,5508.08
9665.0,1.5027066257999877e-09,G0I,5508.08
9670.0,1.5166025102431036e-09,G0I,5508.08
9675.0,1.523318915452876e-09,G0I,5508.08
9680.0,1.5187993085419293e-09,G0I,5508.08
9685.0,1.523773329736855e-09,G0I,5508.08
9690.0,1.5251551133133034e-09,G0I,5508.08
9695.0,1.5180304790973764e-09,G0I,5508.08
9700.0,1.5122524343880173e-09,G0I,5508.08
9705.0,1.5226359062481265e-09,G0I,5508.08
9710.0,1.5159471455916673e-09,G0I,5508.08
9715.0,1.517865944045127e-09,G0I,5508.08
9720.0,1.5152059607004276e-09,G0I,5508.08
9725.0,1.4991523578089527e-09,G0I,5508.08
9730.0,1.4930614522512542e-09,G0I,5508.08
9735.0,1.4840744189115185e-09,G0I,5508.08
9740.0,1.4784498070241625e-09,G0I,5508.08
9745.0,1.4793024583070746e-09,G0I,5508.08
9750.0,1.4661838410034989e-09,G0I,5508.08
9755.0,1.465849996939994e-09,G0I,5508.08
9760.0,1.4680204829531363e-09,G0I,5508.08
9765.0,1.4642645984608293e-09,G0I,5508.08
9770.0,1.4704807371757056e-09,G0I,5508.08
9775.0,1.486467726685703e-09,G0I,5508.08
9780.0,1.4770237255490315e-09,G0I,5508.08
9785.0,1.4716209362219956e-09,G0I,5508.08
9790.0,1.4757612909477302e-09,G0I,5508.08
9795.0,1.4651631019546585e-09,G0I,5508.08
9800.0,1.462195142742928e-09,G0I,5508.08
9805.0,1.4868458686478903e-09,G0I,5508.08
9810.0,1.4791938784952663e-09,G0I,5508.08
9815.0,1.4577004048277331e-09,G0I,5508.08
9820.0,1.4535522785408261e-09,G0I,5508.08
9825.0,1.4636167833259606e-09,G0I,5508.08
9830.0,1.4640625378703476e-09,G0I,5508.08
9835.0,1.4594823127822565e-09,G0I,5508.08
9840.0,1.4617346222323135e-09,G0I,5508.08
9845.0,1.4661702962825984e-09,G0I,5508.08
9850.0,1.4710080931124025e-09,G0I,5508.08
9855.0,1.4651401203380487e-09,G0I,5508.08
9860.0,1.4584758956104338e-09,G0I,5508.08
9865.0,1.4549906834915305e-09,G0I,5508.08
9870.0,1.4510894708053002e-09,G0I,5508.08
9875.0,1.4561015726499704e-09,G0I,5508.08
9880.0,1.4300222117569206e-09,G0I,5508.08
9885.0,1.4245461477102594e-09,G0I,5508.08
9890.0,1.435378815806132e-09,G0I,5508.08
9895.0,1.4430964201395113e-09,G0I,5508.08
9900.0,1.4411255522261968e-09,G0I,5508.08
9905.0,1.4401965175991904e-09,G0I,5508.08
9910.0,1.4443372053918324e-09,G0I,5508.08
9915.0,1.4448383600651482e-09,G0I,5508.08
9920.0,1.4410849180634955e-09,G0I,5508.08
9925.0,1.4290963967766857e-09,G0I,5508.08
9930.0,1.4220915556251157e-09,G0I,5508.08
9935.0,1.426974538532022e-09,G0I,5508.08
9940.0,1.4294262440373018e-09,G0I,5508.08
9945.0,1.426302187468309e-09,G0I,5508.08
9950.0,1.4242761414706706e-09,G0I,5508.08
9955.0,1.4215879584611457e-09,G0I,5508.08
9960.0,1.416534445297657e-09,G0I,5508.08
9965.0,1.422275963669506e-09,G0I,5508.08
9970.0,1.4201553266701694e-09,G0I,5508.08
9975.0,1.4283336735587682e-09,G0I,5508.08
9980.0,1.4277177218247061e-09,G0I,5508.08
9985.0,1.4201156917081903e-09,G0I,5508.08
9990.0,1.4202689024855886e-09,G0I,5508.08
9995.0,1.4125870473336022e-09,G0I,5508.08
10000.0,1.4058040287423523e-09,G0I,5508.08
10005.0,1.3983894042723932e-09,G0I,5508.08
10010.0,1.3911028995394759e-09,G0I,5508.08
10015.0,1.401325278038712e-09,G0I,5508.08
10020.0,1.393255621984224e-09,G0I,5508.08
10025.0,1.393076765054957e-09,G0I,5508.08
10030.0,1.3671290766126276e-09,G0I,5508.08
10035.0,1.3669058107623755e-09,G0I,5508.08
10040.0,1.3695112821565658e-09,G0I,5508.08
10045.0,1.3277946520062756e-09,G0I,5508.08
10050.0,1.333510857293163e-09,G0I,5508.08
10055.0,1.3408101295908637e-09,G0I,5508.08
10060.0,1.3499857898224832e-09,G0I,5508.08
10065.0,1.35174982318631e-09,G0I,5508.08
10070.0,1.3548537847185571e-09,G0I,5508.08
10075.0,1.3723593372816367e-09,G0I,5508.08
10080.0,1.3742371685054877e-09,G0I,5508.08
10085.0,1.37197175842374e-09,G0I,5508.08
10090.0,1.381441072645373e-09,G0I,5508.08
10095.0,1.3820889988025442e-09,G0I,5508.08
10100.0,1.37071298755842e-09,G0I,5508.08
10105.0,1.379177994031977e-09,G0I,5508.08
10110.0,1.3800850462430958e-09,G0I,5508.08
10115.0,1.3725155456612015e-09,G0I,5508.08
10120.0,1.3822166744503761e-09,G0I,5508.08
10125.0,1.3891472416815986e-09,G0I,5508.08
10130.0,1.3642567076033174e-09,G0I,5508.08
10135.0,1.3698491230229592e-09,G0I,5508.08
10140.0,1.3710047541692916e-09,G0I,5508.08
10145.0,1.3687299071918346e-09,G0I,5508.08
10150.0,1.3662314612972182e-09,G0I,5508.08
10155.0,1.3638691287454208e-09,G0I,5508.08
10160.0,1.3616645588854226e-09,G0I,5508.08
10165.0,1.3595996550819223e-09,G0I,5508.08
10170.0,1.3576587631902726e-09,G0I,5508.08
10175.0,1.3558321132478568e-09,G0I,5508.08
10180.0,1.3540946142143184e-09,G0I,5508.08
10185.0,1.3524347197702014e-09,G0I,5508.08
10190.0,1.3508359986147411e-09,G0I,5508.08
10195.0,1.3492789108227043e-09,G0I,5508.08
10200.0,1.3477515770077275e-09,G0I,5508.08
10205.0,1.3462387871143733e-09,G0I,5508.08
10210.0,1.344736766384358e-09,G0I,5508.08
10215.0,1.3432471801522183e-09,G0I,5508.08
10220.0,1.341761479700665e-09,G0I,5508.08
10225.0,1.3402838838771913e-09,G0I,5508.08
10230.0,1.3388133934810753e-09,G0I,5508.08
10235.0,1.337348121133175e-09,G0I,5508.08
10240.0,1.335889621145725e-09,G0I,5508.08
10245.0,1.3344348959165586e-09,G0I,5508.08
10250.0,1.3329809478435095e-09,G0I,5508.08
10255.0,1.331529553283417e-09,G0I,5508.08
10260.0,1.3300808232585837e-09,G0I,5508.08
10265.0,1.3286279854085592e-09,G0I,5508.08
10270.0,1.3271693743988067e-09,G0I,5508.08
10275.0,1.3257055453408384e-09,G0I,5508.08
10280.0,1.3242317242756485e-09,G0I,5508.08
10285.0,1.3227466899579099e-09,G0I,5508.08
10290.0,1.3212511085214373e-09,G0I,5508.08
10295.0,1.3197363202266388e-09,G0I,5508.08
10300.0,1.3182096525454767e-09,G0I,5508.08
10305.0,1.316662667782964e-09,G0I,5508.08
10310.0,1.3151072453254642e-09,G0I,5508.08
10315.0,1.3135502685557299e-09,G0I,5508.08
10320.0,1.3120055042392664e-09,G0I,5508.08
10325.0,1.3104731744206788e-09,G0I,5508.08
10330.0,1.30897415129283e-09,G0I,5508.08
10335.0,1.3075155402830774e-09,G0I,5508.08
10340.0,1.3060997838820754e-09,G0I,5508.08
10345.0,1.3047434244128908e-09,G0I,5508.08
10350.0,1.303448460276968e-09,G0I,5508.08
10355.0,1.3022301015297444e-09,G0I,5508.08
10360.0,1.3010708066474308e-09,G0I,5508.08
10365.0,1.2999615828235278e-09,G0I,5508.08
10370.0,1.298882890132802e-09,G0I,5508.08
10375.0,1.2978270680363835e-09,G0I,5508.08
10380.0,1.2967777962558102e-09,G0I,5508.08
10385.0,1.2957186434903178e-09,G0I,5508.08
10390.0,1.2946380634204502e-09,G0I,5508.08
10395.0,1.2935216231468871e-09,G0I,5508.08
10400.0,1.2923538905695864e-09,G0I,5508.08
10405.0,1.2911320901309864e-09,G0I,5508.08
10410.0,1.2898430101770941e-09,G0I,5508.08
10415.0,1.2884938671575696e-09,G0I,5508.08
10420.0,1.287087547652277e-09,G0I,5508.08
10425.0,1.2856262721072653e-09,G0I,5508.08
10430.0,1.2841167018606825e-09,G0I,5508.08
10435.0,1.28255439602043e-09,G0I,5508.08
10440.0,1.2809439065009087e-09,G0I,5508.08
10445.0,1.279285788413631e-09,G0I,5508.08
10450.0,1.2775877022974669e-09,G0I,5508.08
10455.0,1.2758496481524162e-09,G0I,5508.08
10460.0,1.2740729582461086e-09,G0I,5508.08
10465.0,1.2722686237864878e-09,G0I,5508.08
10470.0,1.2704365337512513e-09,G0I,5508.08
10475.0,1.2685783534749362e-09,G0I,5508.08
10480.0,1.2667065174554182e-09,G0I,5508.08
10485.0,1.264821913871117e-09,G0I,5508.08
10490.0,1.2629278733911065e-09,G0I,5508.08
10495.0,1.2610286148628802e-09,G0I,5508.08
10500.0,1.2591312437137958e-09,G0I,5508.08
10505.0,1.2572387575460198e-09,G0I,5508.08
10510.0,1.2553489359135028e-09,G0I,5508.08
10515.0,1.2534697724220223e-09,G0I,5508.08
10520.0,1.2515933844881033e-09,G0I,5508.08
10525.0,1.2497203272232582e-09,G0I,5508.08
10530.0,1.2478555966310978e-09,G0I,5508.08
10535.0,1.2459960840871531e-09,G0I,5508.08
10540.0,1.24413934710077e-09,G0I,5508.08
10545.0,1.2422906037201642e-09,G0I,5508.08
10550.0,1.240447522476984e-09,G0I,5508.08
10555.0,1.2386108805273466e-09,G0I,5508.08
10560.0,1.2367782353805978e-09,G0I,5508.08
10565.0,1.2349491429475279e-09,G0I,5508.08
10570.0,1.2331244914065564e-09,G0I,5508.08
10575.0,1.2313077224490598e-09,G0I,5508.08
10580.0,1.2294953943836617e-09,G0I,5508.08
10585.0,1.2276897276564114e-09,G0I,5508.08
10590.0,1.2258868364867226e-09,G0I,5508.08
10595.0,1.2240888302983421e-09,G0I,5508.08
10600.0,1.2222982626042267e-09,G0I,5508.08
10605.0,1.2205116917129999e-09,G0I,5508.08
10610.0,1.2187317821599208e-09,G0I,5508.08
10615.0,1.2169570906550575e-09,G0I,5508.08
10620.0,9.115388999170193e-10,G0I,5508.08
