wavelength_A,flux_bb_rel,teff_K
7966.0,1472911.1754995259,5530.0
7968.0,1472317.9450506407,5530.0
7970.0,1471724.8283829603,5530.0
7972.0,1471131.8257672521,5530.0
7974.0,1470538.9374736047,5530.0
7976.0,1469946.1637714235,5530.0
7978.0,1469353.5049294375,5530.0
7980.0,1468760.9612156951,5530.0
7982.0,1468168.5328975716,5530.0
7984.0,1467576.220241764,5530.0
7986.0,1466984.0235142994,5530.0
7988.0,1466391.9429805244,5530.0
7990.0,1465799.97890512,5530.0
7992.0,1465208.131552096,5530.0
7994.0,1464616.4011847894,5530.0
7996.0,1464024.7880658682,5530.0
7998.0,1463433.2924573359,5530.0
8000.0,1462841.9146205296,5530.0
8002.0,1462250.6548161185,5530.0
8004.0,1461659.51330411,5530.0
8006.0,1461068.4903438464,5530.0
8008.0,1460477.5861940107,5530.0
8010.0,1459886.801112623,5530.0
8012.0,1459296.1353570444,5530.0
8014.0,1458705.5891839769,5530.0
8016.0,1458115.1628494665,5530.0
8018.0,1457524.8566089033,5530.0
8020.0,1456934.6707170203,5530.0
8022.0,1456344.6054278945,5530.0
8024.0,1455754.6609949546,5530.0
8026.0,1455164.8376709763,5530.0
8028.0,1454575.1357080815,5530.0
8030.0,1453985.5553577456,5530.0
8032.0,1453396.0968707926,5530.0
8034.0,1452806.760497402,5530.0
8036.0,1452217.5464871062,5530.0
8038.0,1451628.4550887907,5530.0
8040.0,1451039.4865506962,5530.0
8042.0,1450450.641120423,5530.0
8044.0,1449861.9190449298,5530.0
8046.0,1449273.3205705294,5530.0
8048.0,1448684.845942901,5530.0
8050.0,1448096.4954070803,5530.0
8052.0,1447508.2692074683,5530.0
8054.0,1446920.167587827,5530.0
8056.0,1446332.1907912854,5530.0
8058.0,1445744.339060335,5530.0
8060.0,1445156.6126368379,5530.0
8062.0,1444569.0117620223,5530.0
8064.0,1443981.5366764825,5530.0
8066.0,1443394.1876201844,5530.0
8068.0,1442806.9648324675,5530.0
8070.0,1442219.868552042,5530.0
8072.0,1441632.8990169873,5530.0
8074.0,1441046.0564647624,5530.0
8076.0,1440459.3411321987,5530.0
8078.0,1439872.753255505,5530.0
8080.0,1439286.293070265,5530.0
8082.0,1438699.9608114457,5530.0
8084.0,1438113.7567133876,5530.0
8086.0,1437527.681009818,5530.0
8088.0,1436941.7339338397,5530.0
8090.0,1436355.915717944,5530.0
8092.0,1435770.2265940004,5530.0
8094.0,1435184.6667932672,5530.0
8096.0,1434599.236546389,5530.0
8098.0,1434013.9360833932,5530.0
8100.0,1433428.765633698,5530.0
8102.0,1432843.7254261107,5530.0
8104.0,1432258.8156888278,5530.0
8106.0,1431674.0366494388,5530.0
8108.0,1431089.3885349217,5530.0
8110.0,1430504.8715716493,5530.0
8112.0,1429920.4859853925,5530.0
8114.0,1429336.2320013104,5530.0
8116.0,1428752.109843964,5530.0
8118.0,1428168.1197373094,5530.0
8120.0,1427584.2619047028,5530.0
8122.0,1427000.5365688954,5530.0
8124.0,1426416.9439520454,5530.0
8126.0,1425833.4842757077,5530.0
8128.0,1425250.1577608406,5530.0
8130.0,1424666.9646278073,5530.0
8132.0,1424083.9050963756,5530.0
8134.0,1423500.9793857168,5530.0
8136.0,1422918.1877144102,5530.0
8138.0,1422335.530300444,5530.0
8140.0,1421753.0073612116,5530.0
8142.0,1421170.6191135207,5530.0
8144.0,1420588.3657735868,5530.0
8146.0,1420006.2475570387,5530.0
8148.0,1419424.2646789134,5530.0
8150.0,1418842.41735367,5530.0
8152.0,1418260.7057951766,5530.0
8154.0,1417679.1302167159,5530.0
8156.0,1417097.6908309925,5530.0
8158.0,1416516.387850126,5530.0
8160.0,1415935.2214856548,5530.0
8162.0,1415354.1919485354,5530.0
8164.0,1414773.2994491498,5530.0
8166.0,1414192.544197299,5530.0
8168.0,1413611.926402206,5530.0
8170.0,1413031.446272521,5530.0
8172.0,1412451.104016315,5530.0
8174.0,1411870.899841087,5530.0
8176.0,1411290.8339537648,5530.0
8178.0,1410710.9065607006,5530.0
8180.0,1410131.1178676765,5530.0
8182.0,1409551.4680799053,5530.0
8184.0,1408971.9574020316,5530.0
8186.0,1408392.5860381287,5530.0
8188.0,1407813.354191707,5530.0
8190.0,1407234.2620657065,5530.0
8192.0,1406655.3098625035,5530.0
8194.0,1406076.497783913,5530.0
8196.0,1405497.8260311827,5530.0
8198.0,1404919.2948049996,5530.0
8200.0,1404340.90430549,5530.0
8202.0,1403762.6547322203,5530.0
8204.0,1403184.5462841967,5530.0
8206.0,1402606.5791598663,5530.0
8208.0,1402028.7535571207,5530.0
8210.0,1401451.0696732947,5530.0
8212.0,1400873.527705167,5530.0
8214.0,1400296.1278489633,5530.0
8216.0,1399718.870300353,5530.0
8218.0,1399141.755254456,5530.0
8220.0,1398564.7829058415,5530.0
8222.0,1397987.9534485256,5530.0
8224.0,1397411.267075973,5530.0
8226.0,1396834.7239811048,5530.0
8228.0,1396258.3243562928,5530.0
8230.0,1395682.068393361,5530.0
8232.0,1395105.9562835875,5530.0
8234.0,1394529.9882177063,5530.0
8236.0,1393954.1643859101,5530.0
8238.0,1393378.484977844,5530.0
8240.0,1392802.9501826148,5530.0
8242.0,1392227.560188787,5530.0
8244.0,1391652.3151843857,5530.0
8246.0,1391077.2153568976,5530.0
8248.0,1390502.2608932685,5530.0
8250.0,1389927.451979911,5530.0
8252.0,1389352.788802699,5530.0
8254.0,1388778.271546972,5530.0
8256.0,1388203.9003975345,5530.0
8258.0,1387629.6755386598,5530.0
8260.0,1387055.597154085,5530.0
8262.0,1386481.6654270198,5530.0
8264.0,1385907.8805401425,5530.0
8266.0,1385334.2426756,5530.0
8268.0,1384760.7520150112,5530.0
8270.0,1384187.4087394676,5530.0
8272.0,1383614.2130295362,5530.0
8274.0,1383041.1650652539,5530.0
8276.0,1382468.2650261365,5530.0
8278.0,1381895.5130911726,5530.0
8280.0,1381322.909438831,5530.0
8282.0,1380750.454247056,5530.0
8284.0,1380178.1476932727,5530.0
8286.0,1379605.9899543838,5530.0
8288.0,1379033.9812067735,5530.0
8290.0,1378462.1216263096,5530.0
8292.0,1377890.41138834,5530.0
8294.0,1377318.850667695,5530.0
8296.0,1376747.4396386924,5530.0
8298.0,1376176.1784751357,5530.0
8300.0,1375605.0673503093,5530.0
8302.0,1375034.1064369911,5530.0
8304.0,1374463.2959074425,5530.0
8306.0,1373892.6359334162,5530.0
8308.0,1373322.1266861535,5530.0
8310.0,1372751.7683363885,5530.0
8312.0,1372181.561054343,5530.0
8314.0,1371611.505009736,5530.0
8316.0,1371041.6003717773,5530.0
8318.0,1370471.847309171,5530.0
8320.0,1369902.2459901187,5530.0
8322.0,1369332.7965823142,5530.0
8324.0,1368763.499252954,5530.0
8326.0,1368194.3541687257,5530.0
8328.0,1367625.3614958222,5530.0
8330.0,1367056.5213999324,5530.0
8332.0,1366487.834046248,5530.0
8334.0,1365919.29959946,5530.0
8336.0,1365350.9182237645,5530.0
8338.0,1364782.6900828583,5530.0
8340.0,1364214.615339944,5530.0
8342.0,1363646.6941577296,5530.0
8344.0,1363078.9266984288,5530.0
8346.0,1362511.313123762,5530.0
8348.0,1361943.8535949565,5530.0
8350.0,1361376.548272751,5530.0
8352.0,1360809.3973173895,5530.0
8354.0,1360242.4008886314,5530.0
8356.0,1359675.5591457433,5530.0
8358.0,1359108.8722475078,5530.0
8360.0,1358542.3403522158,5530.0
8362.0,1357975.963617677,5530.0
8364.0,1357409.7422012128,5530.0
8366.0,1356843.6762596625,5530.0
8368.0,1356277.7659493783,5530.0
8370.0,1355712.0114262346,5530.0
8372.0,1355146.4128456214,5530.0
8374.0,1354580.970362448,5530.0
8376.0,1354015.6841311457,5530.0
8378.0,1353450.5543056626,5530.0
8380.0,1352885.5810394739,5530.0
8382.0,1352320.7644855715,5530.0
8384.0,1351756.1047964783,5530.0
8386.0,1351191.6021242342,5530.0
8388.0,1350627.2566204083,5530.0
8390.0,1350063.0684360943,5530.0
8392.0,1349499.0377219163,5530.0
8394.0,1348935.1646280203,5530.0
8396.0,1348371.4493040862,5530.0
8398.0,1347807.8918993212,5530.0
8400.0,1347244.4925624616,5530.0
8402.0,1346681.2514417784,5530.0
8404.0,1346118.1686850712,5530.0
8406.0,1345555.2444396748,5530.0
8408.0,1344992.478852457,5530.0
8410.0,1344429.8720698208,5530.0
8412.0,1343867.4242377018,5530.0
8414.0,1343305.135501576,5530.0
8416.0,1342743.0060064557,5530.0
8418.0,1342181.0358968896,5530.0
8420.0,1341619.2253169634,5530.0
8422.0,1341057.5744103089,5530.0
8424.0,1340496.0833200933,5530.0
8426.0,1339934.7521890244,5530.0
8428.0,1339373.5811593554,5530.0
8430.0,1338812.570372883,5530.0
8432.0,1338251.7199709439,5530.0
8434.0,1337691.030094422,5530.0
8436.0,1337130.5008837471,5530.0
8438.0,1336570.1324788937,5530.0
8440.0,1336009.9250193846,5530.0
8442.0,1335449.8786442918,5530.0
8444.0,1334889.993492233,5530.0
8446.0,1334330.2697013768,5530.0
8448.0,1333770.7074094452,5530.0
8450.0,1333211.3067537067,5530.0
8452.0,1332652.0678709848,5530.0
8454.0,1332092.9908976562,5530.0
8456.0,1331534.0759696506,5530.0
8458.0,1330975.3232224514,5530.0
8460.0,1330416.732791098,5530.0
8462.0,1329858.3048101868,5530.0
8464.0,1329300.03941387,5530.0
8466.0,1328741.9367358605,5530.0
8468.0,1328183.9969094258,5530.0
8470.0,1327626.2200673942,5530.0
8472.0,1327068.606342155,5530.0
8474.0,1326511.15586566,5530.0
8476.0,1325953.8687694191,5530.0
8478.0,1325396.745184508,5530.0
8480.0,1324839.785241564,5530.0
8482.0,1324282.9890707913,5530.0
8484.0,1323726.3568019548,5530.0
8486.0,1323169.8885643913,5530.0
8488.0,1322613.5844869972,5530.0
8490.0,1322057.4446982427,5530.0
8492.0,1321501.4693261634,5530.0
8494.0,1320945.6584983633,5530.0
8496.0,1320390.0123420176,5530.0
8498.0,1319834.5309838713,5530.0
8500.0,1319279.2145502437,5530.0
8502.0,1318724.0631670207,5530.0
8504.0,1318169.0769596673,5530.0
8506.0,1317614.2560532175,5530.0
8508.0,1317059.600572284,5530.0
8510.0,1316505.1106410509,5530.0
8512.0,1315950.7863832826,5530.0
8514.0,1315396.6279223165,5530.0
8516.0,1314842.6353810704,5530.0
8518.0,1314288.80888204,5530.0
8520.0,1313735.1485473013,5530.0
8522.0,1313181.6544985059,5530.0
8524.0,1312628.3268568928,5530.0
8526.0,1312075.1657432795,5530.0
8528.0,1311522.1712780634,5530.0
8530.0,1310969.343581231,5530.0
8532.0,1310416.6827723465,5530.0
8534.0,1309864.1889705628,5530.0
8536.0,1309311.8622946192,5530.0
8538.0,1308759.7028628367,5530.0
8540.0,1308207.7107931264,5530.0
8542.0,1307655.8862029873,5530.0
8544.0,1307104.2292095085,5530.0
8546.0,1306552.7399293634,5530.0
8548.0,1306001.4184788212,5530.0
8550.0,1305450.2649737373,5530.0
8552.0,1304899.2795295632,5530.0
8554.0,1304348.4622613378,5530.0
8556.0,1303797.8132836984,5530.0
8558.0,1303247.3327108717,5530.0
8560.0,1302697.0206566823,5530.0
8562.0,1302146.8772345493,5530.0
8564.0,1301596.9025574871,5530.0
8566.0,1301047.096738107,5530.0
8568.0,1300497.4598886194,5530.0
8570.0,1299947.9921208334,5530.0
8572.0,1299398.6935461543,5530.0
8574.0,1298849.5642755916,5530.0
8576.0,1298300.604419751,5530.0
8578.0,1297751.8140888452,5530.0
8580.0,1297203.193392682,5530.0
8582.0,1296654.7424406786,5530.0
8584.0,1296106.4613418516,5530.0
8586.0,1295558.350204825,5530.0
8588.0,1295010.4091378266,5530.0
8590.0,1294462.6382486902,5530.0
8592.0,1293915.0376448552,5530.0
8594.0,1293367.6074333703,5530.0
8596.0,1292820.3477208917,5530.0
8598.0,1292273.2586136835,5530.0
8600.0,1291726.3402176208,5530.0
8602.0,1291179.592638187,5530.0
8604.0,1290633.0159804802,5530.0
8606.0,1290086.6103492056,5530.0
8608.0,1289540.3758486854,5530.0
8610.0,1288994.3125828514,5530.0
8612.0,1288448.4206552522,5530.0
8614.0,1287902.7001690478,5530.0
8616.0,1287357.151227018,5530.0
8618.0,1286811.773931556,5530.0
8620.0,1286266.568384671,5530.0
8622.0,1285721.5346879933,5530.0
8624.0,1285176.6729427672,5530.0
8626.0,1284631.9832498606,5530.0
8628.0,1284087.4657097554,5530.0
8630.0,1283543.1204225617,5530.0
8632.0,1282998.9474880022,5530.0
8634.0,1282454.9470054288,5530.0
8636.0,1281911.119073812,5530.0
8638.0,1281367.4637917469,5530.0
8640.0,1280823.9812574515,5530.0
8642.0,1280280.671568771,5530.0
8644.0,1279737.5348231744,5530.0
8646.0,1279194.5711177567,5530.0
8648.0,1278651.7805492387,5530.0
8650.0,1278109.1632139725,5530.0
8652.0,1277566.7192079362,5530.0
8654.0,1277024.4486267352,5530.0
8656.0,1276482.3515656092,5530.0
8658.0,1275940.4281194236,5530.0
8660.0,1275398.6783826773,5530.0
8662.0,1274857.1024495007,5530.0
8664.0,1274315.7004136576,5530.0
8666.0,1273774.4723685423,5530.0
8668.0,1273233.4184071855,5530.0
8670.0,1272692.5386222538,5530.0
8672.0,1272151.8331060456,5530.0
8674.0,1271611.3019504952,5530.0
8676.0,1271070.9452471777,5530.0
8678.0,1270530.7630873034,5530.0
8680.0,1269990.7555617187,5530.0
8682.0,1269450.9227609122,5530.0
8684.0,1268911.2647750087,5530.0
8686.0,1268371.7816937757,5530.0
8688.0,1267832.4736066216,5530.0
8690.0,1267293.3406025947,5530.0
8692.0,1266754.3827703842,5530.0
8694.0,1266215.6001983273,5530.0
8696.0,1265676.9929744003,5530.0
8698.0,1265138.561186225,5530.0
8700.0,1264600.3049210683,5530.0
8702.0,1264062.2242658425,5530.0
8704.0,1263524.319307107,5530.0
8706.0,1262986.590131067,5530.0
8708.0,1262449.036823577,5530.0
8710.0,1261911.6594701365,5530.0
8712.0,1261374.4581558984,5530.0
8714.0,1260837.4329656628,5530.0
8716.0,1260300.5839838798,5530.0
8718.0,1259763.9112946512,5530.0
8720.0,1259227.4149817314,5530.0
8722.0,1258691.0951285255,5530.0
8724.0,1258154.9518180932,5530.0
8726.0,1257618.9851331455,5530.0
8728.0,1257083.1951560515,5530.0
8730.0,1256547.5819688318,5530.0
8732.0,1256012.1456531647,5530.0
8734.0,1255476.886290384,5530.0
8736.0,1254941.8039614796,5530.0
8738.0,1254406.898747102,5530.0
8740.0,1253872.170727558,5530.0
8742.0,1253337.6199828135,5530.0
8744.0,1252803.2465924912,5530.0
8746.0,1252269.050635883,5530.0
8748.0,1251735.032191932,5530.0
8750.0,1251201.1913392467,5530.0
8752.0,1250667.5281560991,5530.0
8754.0,1250134.042720423,5530.0
8756.0,1249600.735109816,5530.0
8758.0,1249067.6054015395,5530.0
8760.0,1248534.653672518,5530.0
8762.0,1248001.8799993463,5530.0
8764.0,1247469.2844582824,5530.0
8766.0,1246936.86712525,5530.0
8768.0,1246404.6280758413,5530.0
8770.0,1245872.5673853182,5530.0
8772.0,1245340.6851286106,5530.0
8774.0,1244808.9813803148,5530.0
8776.0,1244277.4562147018,5530.0
8778.0,1243746.1097057096,5530.0
8780.0,1243214.9419269501,5530.0
8782.0,1242683.952951706,5530.0
8784.0,1242153.1428529322,5530.0
8786.0,1241622.5117032565,5530.0
8788.0,1241092.0595749822,5530.0
8790.0,1240561.786540087,5530.0
8792.0,1240031.6926702217,5530.0
8794.0,1239501.7780367145,5530.0
8796.0,1238972.0427105695,5530.0
8798.0,1238442.4867624692,5530.0
8800.0,1237913.1102627711,5530.0
8802.0,1237383.9132815134,5530.0
8804.0,1236854.89588841,5530.0
8806.0,1236326.0581528603,5530.0
8808.0,1235797.400143937,5530.0
8810.0,1235268.9219303988,5530.0
8812.0,1234740.6235806819,5530.0
8814.0,1234212.5051629073,5530.0
8816.0,1233684.5667448787,5530.0
8818.0,1233156.8083940812,5530.0
8820.0,1232629.2301776835,5530.0
8822.0,1232101.8321625416,5530.0
8824.0,1231574.614415196,5530.0
8826.0,1231047.5770018697,5530.0
8828.0,1230520.719988476,5530.0
8830.0,1229994.0434406125,5530.0
8832.0,1229467.5474235665,5530.0
8834.0,1228941.2320023126,5530.0
8836.0,1228415.0972415132,5530.0
8838.0,1227889.143205521,5530.0
8840.0,1227363.3699583793,5530.0
8842.0,1226837.777563822,5530.0
8844.0,1226312.3660852734,5530.0
8846.0,1225787.13558585,5530.0
8848.0,1225262.0861283604,5530.0
8850.0,1224737.217775308,5530.0
8852.0,1224212.530588887,5530.0
8854.0,1223688.024630989,5530.0
8856.0,1223163.6999631976,5530.0
8858.0,1222639.5566467948,5530.0
8860.0,1222115.5947427556,5530.0
8862.0,1221591.8143117544,5530.0
8864.0,1221068.2154141604,5530.0
8866.0,1220544.7981100439,5530.0
8868.0,1220021.5624591713,5530.0
8870.0,1219498.5085210071,5530.0
8872.0,1218975.6363547184,5530.0
8874.0,1218452.946019171,5530.0
8876.0,1217930.4375729314,5530.0
8878.0,1217408.1110742672,5530.0
8880.0,1216885.9665811504,5530.0
8882.0,1216364.004151252,5530.0
8884.0,1215842.2238419498,5530.0
8886.0,1215320.6257103223,5530.0
8888.0,1214799.2098131545,5530.0
8890.0,1214277.9762069352,5530.0
8892.0,1213756.9249478609,5530.0
8894.0,1213236.0560918304,5530.0
8896.0,1212715.369694452,5530.0
8898.0,1212194.8658110425,5530.0
8900.0,1211674.5444966233,5530.0
8902.0,1211154.4058059265,5530.0
8904.0,1210634.4497933916,5530.0
8906.0,1210114.6765131701,5530.0
8908.0,1209595.0860191209,5530.0
8910.0,1209075.6783648168,5530.0
8912.0,1208556.4536035392,5530.0
8914.0,1208037.4117882827,5530.0
8916.0,1207518.552971755,5530.0
8918.0,1206999.8772063758,5530.0
8920.0,1206481.3845442778,5530.0
8922.0,1205963.0750373097,5530.0
8924.0,1205444.9487370353,5530.0
8926.0,1204927.005694731,5530.0
8928.0,1204409.245961392,5530.0
8930.0,1203891.669587729,5530.0
8932.0,1203374.276624169,5530.0
8934.0,1202857.067120857,5530.0
8936.0,1202340.0411276582,5530.0
8938.0,1201823.198694153,5530.0
8940.0,1201306.5398696435,5530.0
8942.0,1200790.0647031523,5530.0
8944.0,1200273.7732434212,5530.0
8946.0,1199757.6655389112,5530.0
8948.0,1199241.7416378092,5530.0
8950.0,1198726.0015880202,5530.0
8952.0,1198210.4454371752,5530.0
8954.0,1197695.073232626,5530.0
8956.0,1197179.8850214488,5530.0
8958.0,1196664.880850445,5530.0
8960.0,1196150.0607661398,5530.0
8962.0,1195635.4248147854,5530.0
8964.0,1195120.9730423575,5530.0
8966.0,1194606.70549456,5530.0
8968.0,1194092.622216826,5530.0
8970.0,1193578.7232543125,5530.0
8972.0,1193065.0086519057,5530.0
8974.0,1192551.478454222,5530.0
8976.0,1192038.1327056068,5530.0
8978.0,1191524.9714501342,5530.0
8980.0,1191011.9947316097,5530.0
8982.0,1190499.2025935685,5530.0
8984.0,1189986.595079279,5530.0
8986.0,1189474.1722317417,5530.0
8988.0,1188961.9340936875,5530.0
8990.0,1188449.880707581,5530.0
8992.0,1187938.0121156236,5530.0
8994.0,1187426.3283597482,5530.0
8996.0,1186914.82948162,5530.0
8998.0,1186403.5155226456,5530.0
9000.0,1185892.3865239618,5530.0
9002.0,1185381.4425264453,5530.0
9004.0,1184870.6835707077,5530.0
9006.0,1184360.1096970988,5530.0
9008.0,1183849.7209457064,5530.0
9010.0,1183339.517356356,5530.0
9012.0,1182829.4989686143,5530.0
9014.0,1182319.6658217846,5530.0
9016.0,1181810.0179549106,5530.0
9018.0,1181300.5554067802,5530.0
9020.0,1180791.2782159194,5530.0
9022.0,1180282.1864205948,5530.0
9024.0,1179773.2800588172,5530.0
9026.0,1179264.5591683404,5530.0
9028.0,1178756.0237866605,5530.0
9030.0,1178247.673951017,5530.0
9032.0,1177739.5096983947,5530.0
9034.0,1177231.5310655222,5530.0
9036.0,1176723.738088874,5530.0
9038.0,1176216.1308046707,5530.0
9040.0,1175708.7092488785,5530.0
9042.0,1175201.4734572105,5530.0
9044.0,1174694.423465129,5530.0
9046.0,1174187.5593078418,5530.0
9048.0,1173680.8810203064,5530.0
9050.0,1173174.388637228,5530.0
9052.0,1172668.082193064,5530.0
9054.0,1172161.9617220182,5530.0
9056.0,1171656.027258048,5530.0
9058.0,1171150.2788348598,5530.0
9060.0,1170644.7164859115,5530.0
9062.0,1170139.340244416,5530.0
9064.0,1169634.150143334,5530.0
9066.0,1169129.146215383,5530.0
9068.0,1168624.3284930312,5530.0
9070.0,1168119.6970085048,5530.0
9072.0,1167615.25179378,5530.0
9074.0,1167110.9928805903,5530.0
9076.0,1166606.9203004255,5530.0
9078.0,1166103.0340845305,5530.0
9080.0,1165599.334263906,5530.0
9082.0,1165095.8208693122,5530.0
9084.0,1164592.4939312623,5530.0
9086.0,1164089.3534800333,5530.0
9088.0,1163586.3995456584,5530.0
9090.0,1163083.6321579271,5530.0
9092.0,1162581.0513463917,5530.0
9094.0,1162078.6571403646,5530.0
9096.0,1161576.4495689175,5530.0
9098.0,1161074.4286608822,5530.0
9100.0,1160572.5944448558,5530.0
9102.0,1160070.9469491928,5530.0
9104.0,1159569.4862020141,5530.0
9106.0,1159068.2122312004,5530.0
9108.0,1158567.1250643984,5530.0
9110.0,1158066.224729018,5530.0
9112.0,1157565.511252233,5530.0
9114.0,1157064.9846609838,5530.0
9116.0,1156564.6449819745,5530.0
9118.0,1156064.4922416748,5530.0
9120.0,1155564.5264663221,5530.0
9122.0,1155064.7476819227,5530.0
9124.0,1154565.1559142459,5530.0
9126.0,1154065.7511888316,5530.0
9128.0,1153566.5335309873,5530.0
9130.0,1153067.502965791,5530.0
9132.0,1152568.6595180868,5530.0
9134.0,1152070.003212492,5530.0
9136.0,1151571.5340733922,5530.0
9138.0,1151073.2521249445,5530.0
9140.0,1150575.1573910767,5530.0
9142.0,1150077.2498954881,5530.0
9144.0,1149579.529661653,5530.0
9146.0,1149081.9967128143,5530.0
9148.0,1148584.6510719915,5530.0
9150.0,1148087.4927619747,5530.0
9152.0,1147590.5218053309,5530.0
9154.0,1147093.738224399,5530.0
9156.0,1146597.1420412967,5530.0
9158.0,1146100.7332779125,5530.0
9160.0,1145604.5119559153,5530.0
9162.0,1145108.4780967468,5530.0
9164.0,1144612.6317216298,5530.0
9166.0,1144116.9728515588,5530.0
9168.0,1143621.5015073118,5530.0
9170.0,1143126.2177094433,5530.0
9172.0,1142631.1214782847,5530.0
9174.0,1142136.212833948,5530.0
9176.0,1141641.4917963252,5530.0
9178.0,1141146.9583850894,5530.0
9180.0,1140652.6126196925,5530.0
9182.0,1140158.4545193678,5530.0
9184.0,1139664.484103131,5530.0
9186.0,1139170.701389781,5530.0
9188.0,1138677.1063978951,5530.0
9190.0,1138183.6991458393,5530.0
9192.0,1137690.479651757,5530.0
9194.0,1137197.4479335803,5530.0
9196.0,1136704.6040090232,5530.0
9198.0,1136211.9478955846,5530.0
9200.0,1135719.4796105505,5530.0
9202.0,1135227.1991709895,5530.0
9204.0,1134735.1065937595,5530.0
9206.0,1134243.2018955026,5530.0
9208.0,1133751.4850926497,5530.0
9210.0,1133259.9562014178,5530.0
9212.0,1132768.6152378123,5530.0
9214.0,1132277.4622176287,5530.0
9216.0,1131786.4971564482,5530.0
9218.0,1131295.720069644,5530.0
9220.0,1130805.1309723768,5530.0
9222.0,1130314.7298796005,5530.0
9224.0,1129824.5168060567,5530.0
9226.0,1129334.4917662805,5530.0
9228.0,1128844.6547745955,5530.0
9230.0,1128355.0058451204,5530.0
9232.0,1127865.5449917645,5530.0
9234.0,1127376.2722282314,5530.0
9236.0,1126887.1875680157,5530.0
9238.0,1126398.2910244078,5530.0
9240.0,1125909.5826104924,5530.0
9242.0,1125421.0623391478,5530.0
9244.0,1124932.730223046,5530.0
9246.0,1124444.5862746579,5530.0
9248.0,1123956.6305062487,5530.0
9250.0,1123468.8629298783,5530.0
9252.0,1122981.2835574066,5530.0
9254.0,1122493.8924004883,5530.0
9256.0,1122006.6894705768,5530.0
9258.0,1121519.6747789239,5530.0
9260.0,1121032.8483365783,5530.0
9262.0,1120546.2101543902,5530.0
9264.0,1120059.7602430063,5530.0
9266.0,1119573.4986128765,5530.0
9268.0,1119087.4252742482,5530.0
9270.0,1118601.5402371704,5530.0
9272.0,1118115.8435114934,5530.0
9274.0,1117630.335106869,5530.0
9276.0,1117145.0150327513,5530.0
9278.0,1116659.8832983968,5530.0
9280.0,1116174.9399128628,5530.0
9282.0,1115690.1848850125,5530.0
9284.0,1115205.618223513,5530.0
9286.0,1114721.239936833,5530.0
9288.0,1114237.0500332462,5530.0
9290.0,1113753.0485208347,5530.0
9292.0,1113269.235407482,5530.0
9294.0,1112785.6107008776,5530.0
9296.0,1112302.1744085203,5530.0
9298.0,1111818.9265377126,5530.0
9300.0,1111335.867095566,5530.0
9302.0,1110852.9960889975,5530.0
9304.0,1110370.3135247335,5530.0
9306.0,1109887.8194093083,5530.0
9308.0,1109405.5137490642,5530.0
9310.0,1108923.3965501543,5530.0
9312.0,1108441.4678185396,5530.0
9314.0,1107959.727559991,5530.0
9316.0,1107478.1757800921,5530.0
9318.0,1106996.812484235,5530.0
9320.0,1106515.6376776223,5530.0
9322.0,1106034.6513652715,5530.0
9324.0,1105553.8535520085,5530.0
9326.0,1105073.2442424737,5530.0
9328.0,1104592.8234411213,5530.0
9330.0,1104112.5911522158,5530.0
9332.0,1103632.547379837,5530.0
9334.0,1103152.692127879,5530.0
9336.0,1102673.0254000498,5530.0
9338.0,1102193.5471998723,5530.0
9340.0,1101714.2575306846,5530.0
9342.0,1101235.1563956423,5530.0
9344.0,1100756.243797713,5530.0
9346.0,1100277.5197396856,5530.0
9348.0,1099798.9842241614,5530.0
9350.0,1099320.637253563,5530.0
9352.0,1098842.4788301273,5530.0
9354.0,1098364.5089559115,5530.0
9356.0,1097886.727632791,5530.0
9358.0,1097409.134862457,5530.0
9360.0,1096931.7306464259,5530.0
9362.0,1096454.5149860287,5530.0
9364.0,1095977.4878824188,5530.0
9366.0,1095500.6493365683,5530.0
9368.0,1095023.9993492737,5530.0
9370.0,1094547.5379211477,5530.0
9372.0,1094071.2650526287,5530.0
9374.0,1093595.180743976,5530.0
9376.0,1093119.2849952704,5530.0
9378.0,1092643.577806416,5530.0
9380.0,1092168.0591771416,5530.0
9382.0,1091692.7291069964,5530.0
9384.0,1091217.5875953569,5530.0
9386.0,1090742.6346414224,5530.0
9388.0,1090267.870244217,5530.0
9390.0,1089793.29440259,5530.0
9392.0,1089318.9071152168,5530.0
9394.0,1088844.708380597,5530.0
9396.0,1088370.6981970584,5530.0
9398.0,1087896.8765627556,5530.0
9400.0,1087423.2434756688,5530.0
9402.0,1086949.7989336078,5530.0
9404.0,1086476.5429342063,5530.0
9406.0,1086003.475474931,5530.0
9408.0,1085530.5965530737,5530.0
9410.0,1085057.906165758,5530.0
9412.0,1084585.4043099333,5530.0
9414.0,1084113.090982382,5530.0
9416.0,1083640.966179716,5530.0
9418.0,1083169.0298983767,5530.0
9420.0,1082697.282134636,5530.0
9422.0,1082225.7228845987,5530.0
9424.0,1081754.3521442004,5530.0
9426.0,1081283.1699092085,5530.0
9428.0,1080812.1761752232,5530.0
9430.0,1080341.370937678,5530.0
9432.0,1079870.7541918377,5530.0
9434.0,1079400.3259328022,5530.0
9436.0,1078930.0861555059,5530.0
9438.0,1078460.034854714,5530.0
9440.0,1077990.172025031,5530.0
9442.0,1077520.4976608932,5530.0
9444.0,1077051.011756574,5530.0
9446.0,1076581.7143061801,5530.0
9448.0,1076112.605303657,5530.0
9450.0,1075643.6847427858,5530.0
9452.0,1075174.952617183,5530.0
9454.0,1074706.4089203058,5530.0
