phase,ABmag,ABmag_err
-3177.762718217258,22.35107107484991,0.03466097597442542
-3175.2428233959727,22.349692433504753,0.03469021493462587
-3172.722928574687,22.348310720144255,0.03472011299096244
-3170.2030337533943,22.346926239592094,0.03475049541965699
-3167.6831389321087,22.3455392940492,0.034781203042613035
-3165.163244110816,22.344150089546403,0.0348120785582734
-3162.6433492895303,22.342758658308632,0.03484294601802889
-3160.1234544682447,22.341365011812254,0.03487363783406707
-3157.603559646952,22.33996915003202,0.03490399116753736
-3155.0836648256663,22.338571054058832,0.034933840639065905
-3152.563770004381,22.33717074694267,0.034963024082479345
-3150.043875183088,22.335768425272292,0.03499134694136754
-3147.5239803618024,22.334364328411514,0.03501861768043528
-3145.004085540517,22.332958694528305,0.03504466076823322
-3142.484190719224,22.33155176057867,0.035069317776699895
-3139.9642958979384,22.330143762312147,0.03509244678062384
-3137.4444010766456,22.328734934275957,0.03511392243144077
-3134.92450625536,22.327325509816344,0.03513363611077135
-3132.4046114340745,22.325915721073542,0.035151495361765046
-3129.8847166127816,22.324505798998086,0.03516742406100231
-3127.364821791496,22.323095973340237,0.03518136171010619
-3124.8449269702105,22.321686472666322,0.03519326377281486
-3122.3250321489177,22.32027752435932,0.03520310020418543
-3119.805137327632,22.318869354613923,0.035210856125879875
-3117.2852425063393,22.317462192577892,0.035216529701131996
-3114.7653476850537,22.316056357935395,0.035220122957204246
-3112.245452863768,22.31465242430597,0.035221632702504946
-3109.7255580424753,22.313250855940353,0.03522104089672004
