ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,mJyas2,mJyas2_err
0,2046,2316,3,57535.952871,30.151,,,,0,0,,,,,ec0915.160527.545716_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,264,i,TEMPLATE,t,0.5228,1.07,0.059,3.988,21.701,2406.0,,
0,2046,2316,3,57535.990236,30.151,17.56,6.33,0.74,9,9,7.614e-07,2.744e-07,,,ec0915.160527.545734_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,267,i,TEMPLATE,t,1.0037,1.074,0.076,3.787,22.793,1440.0,0.7614000000000001,0.27440000000000003
0,2046,2316,3,57535.994388,30.151,,,,0,0,,,,,ec0915.160527.545736_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,270,i,TEMPLATE,t,0.5811,1.113,0.073,3.616,22.209,1390.0,,
0,2046,2316,3,57545.085031,30.151,2.68,5.56,1.53,9,9,1.163e-07,2.41e-07,,,ec0915.160606.546808_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,273,i,TEMPLATE,t,1.0286,1.019,0.048,6.778,22.274,1278.0,0.1163,0.241
0,2046,2316,3,57545.949944,30.151,-22.77,9.45,0.49,9,9,-9.871e-07,4.099e-07,,,ec0915.160606.547132_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,281,i,TEMPLATE,t,1.0751,1.087,0.058,4.173,22.249,3939.0,-0.9871000000000001,0.4099
0,2046,2316,3,57545.957521,30.151,-3.32,6.22,0.24,9,3,-1.439e-07,2.695e-07,,,ec0915.160606.547137_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,283,i,TEMPLATE,t,1.0702,1.116,0.044,5.408,22.573,1605.0,-0.1439,0.2695
0,2046,2316,3,57566.03871,30.151,3.02,8.28,0.71,9,9,1.308e-07,3.589e-07,,,ec0915.160627.549001_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,288,i,TEMPLATE,t,0.96,0.968,0.041,4.829,22.321,2069.0,0.1308,0.3589
0,2046,2316,3,57604.978412,30.151,11.44,5.69,1.04,9,9,4.961e-07,2.466e-07,,,ec0915.160804.559651_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,291,i,TEMPLATE,t,1.0412,1.131,0.076,3.972,22.895,1300.0,0.4961,0.24659999999999999
0,2046,2316,3,57764.168353,30.151,24.69,8.49,0.87,9,9,1.07e-06,3.679e-07,,,ec0915.170111.608549_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,293,i,TEMPLATE,t,1.0184,1.029,0.065,3.383,22.664,2597.0,1.0699999999999998,0.3679
0,2046,2316,3,57764.172515,30.151,,,,0,0,,,,,ec0915.170111.608551_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,296,i,TEMPLATE,t,1.0187,1.135,0.087,3.214,22.747,2394.0,,
0,2046,2316,3,57769.282593,30.151,7.86,7.49,0.87,9,9,3.408e-07,3.248e-07,,,ec0915.170116.609359_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,299,i,TEMPLATE,t,0.9987,1.117,0.1,2.839,23.122,1710.0,0.3408,0.3248
