wavelength_A,flux,flux_err
5.48069935e+03,7.43689369e-17,
5.48184557e+03,7.49783374e-17,
5.48299179e+03,8.31823610e-17,
5.48413801e+03,8.96873557e-17,
5.48528423e+03,8.50452247e-17,
5.48643045e+03,7.38165126e-17,
5.48757667e+03,7.76879164e-17,
5.48872289e+03,8.05140484e-17,
5.48986911e+03,7.21226518e-17,
5.49101533e+03,7.65750607e-17,
5.49216155e+03,8.07181701e-17,
5.49330777e+03,8.07372813e-17,
5.49445399e+03,8.19717723e-17,
5.49560022e+03,7.79475386e-17,
5.49674644e+03,7.48111477e-17,
5.49789266e+03,8.18494951e-17,
5.49903888e+03,8.35691904e-17,
5.50018510e+03,7.54430342e-17,
5.50133132e+03,7.82593526e-17,
5.50247754e+03,6.96364910e-17,
5.50362376e+03,6.29716652e-17,
5.50476998e+03,6.50805721e-17,
5.50591620e+03,6.66185590e-17,
5.50706242e+03,7.14518348e-17,
5.50820864e+03,7.61406784e-17,
5.50935486e+03,8.09689647e-17,
5.51050108e+03,8.73702971e-17,
5.51164730e+03,8.87469241e-17,
5.51279352e+03,8.81606384e-17,
5.51393974e+03,9.03544669e-17,
5.51508597e+03,9.84839451e-17,
5.51623219e+03,9.43737508e-17,
5.51737841e+03,8.07074366e-17,
5.51852463e+03,8.22333400e-17,
5.51967085e+03,7.21824272e-17,
5.52081707e+03,6.60051218e-17,
5.52196329e+03,6.62196726e-17,
5.52310951e+03,6.54170493e-17,
5.52425573e+03,6.63214225e-17,
5.52540195e+03,7.17046080e-17,
5.52654817e+03,7.40039319e-17,
5.52769439e+03,7.83581246e-17,
5.52884061e+03,8.17897396e-17,
5.52998683e+03,7.80852410e-17,
5.53113305e+03,7.56812887e-17,
5.53227927e+03,8.17986533e-17,
5.53342549e+03,8.98346865e-17,
5.53457171e+03,9.21641330e-17,
5.53571794e+03,9.46766312e-17,
5.53686416e+03,9.91543650e-17,
5.53801038e+03,8.67199081e-17,
5.53915660e+03,8.48156656e-17,
5.54030282e+03,7.98622169e-17,
5.54144904e+03,7.31115363e-17,
5.54259526e+03,7.59044356e-17,
5.54374148e+03,8.22149965e-17,
5.54488770e+03,9.06323268e-17,
5.54603392e+03,9.29990097e-17,
5.54718014e+03,9.33855545e-17,
5.54832636e+03,9.38900354e-17,
5.54947258e+03,8.73221552e-17,
5.55061880e+03,9.08973092e-17,
5.55176502e+03,9.37204700e-17,
5.55291124e+03,9.05636245e-17,
5.55405746e+03,9.51812974e-17,
5.55520368e+03,9.37742566e-17,
5.55634991e+03,9.14533995e-17,
5.55749613e+03,9.00720741e-17,
5.55864235e+03,8.62160492e-17,
5.55978857e+03,9.18147253e-17,
5.56093479e+03,8.98278308e-17,
5.56208101e+03,8.41230507e-17,
5.56322723e+03,8.02606003e-17,
5.56437345e+03,7.84496240e-17,
5.56551967e+03,7.50999462e-17,
5.56666589e+03,7.72769267e-17,
5.56781211e+03,8.61812878e-17,
5.56895833e+03,9.39228381e-17,
5.57010455e+03,8.95350023e-17,
5.57125077e+03,8.98546712e-17,
5.57239699e+03,8.98546712e-17,
5.57354321e+03,8.98546712e-17,
5.57468943e+03,8.98546712e-17,
5.57583565e+03,8.98546712e-17,
5.57698188e+03,9.12668472e-17,
5.57812810e+03,8.63074229e-17,
5.57927432e+03,8.91317616e-17,
5.58042054e+03,8.41891523e-17,
5.58156676e+03,8.98546712e-17,
5.58271298e+03,8.98546712e-17,
5.58385920e+03,8.98546712e-17,
5.58500542e+03,9.12668472e-17,
5.58615164e+03,7.50871083e-17,
5.58729786e+03,7.99298141e-17,
5.58844408e+03,8.83204828e-17,
5.58959030e+03,8.53251625e-17,
5.59073652e+03,8.53298146e-17,
5.59188274e+03,9.07262946e-17,
5.59302896e+03,8.56204858e-17,
5.59417518e+03,8.30311723e-17,
5.59532140e+03,8.76471842e-17,
5.59646763e+03,9.08478636e-17,
5.59761385e+03,8.89895594e-17,
5.59876007e+03,8.69068576e-17,
5.59990629e+03,8.79561064e-17,
5.60105251e+03,9.43771455e-17,
5.60219873e+03,9.60602463e-17,
5.60334495e+03,9.88809190e-17,
5.60449117e+03,1.00857053e-16,
5.60563739e+03,9.89663833e-17,
5.60678361e+03,9.45837157e-17,
5.60792983e+03,9.05657752e-17,
5.60907605e+03,9.10236561e-17,
5.61022227e+03,8.80091320e-17,
5.61136849e+03,7.54138182e-17,
5.61251471e+03,8.18715842e-17,
5.61366093e+03,8.90550588e-17,
5.61480715e+03,8.93772291e-17,
5.61595337e+03,8.95271209e-17,
5.61709960e+03,8.80691919e-17,
5.61824582e+03,8.71385674e-17,
5.61939204e+03,8.48875376e-17,
5.62053826e+03,8.76180873e-17,
5.62168448e+03,8.81091745e-17,
5.62283070e+03,8.40926832e-17,
5.62397692e+03,8.96481937e-17,
5.62512314e+03,9.77671567e-17,
5.62626936e+03,1.02744534e-16,
5.62741558e+03,9.95555873e-17,
5.62856180e+03,1.02491595e-16,
5.62970802e+03,1.05819687e-16,
5.63085424e+03,9.29003568e-17,
5.63200046e+03,9.06111245e-17,
5.63314668e+03,9.16575543e-17,
5.63429290e+03,8.65800881e-17,
5.63543912e+03,8.55928249e-17,
5.63658534e+03,8.20230045e-17,
5.63773157e+03,8.05169932e-17,
5.63887779e+03,8.39066999e-17,
5.64002401e+03,8.66551564e-17,
5.64117023e+03,9.79331487e-17,
5.64231645e+03,1.00635144e-16,
5.64346267e+03,1.00740911e-16,
5.64460889e+03,1.01661053e-16,
5.64575511e+03,9.94450561e-17,
5.64690133e+03,9.38683831e-17,
5.64804755e+03,9.84609164e-17,
5.64919377e+03,9.13263777e-17,
5.65033999e+03,8.64784839e-17,
5.65148621e+03,7.87329499e-17,
5.65263243e+03,7.91060613e-17,
5.65377865e+03,7.71448028e-17,
5.65492487e+03,7.09243914e-17,
5.65607109e+03,7.11292410e-17,
5.65721732e+03,7.37904465e-17,
5.65836354e+03,7.97957116e-17,
5.65950976e+03,7.92203446e-17,
5.66065598e+03,8.30928535e-17,
5.66180220e+03,7.82320292e-17,
5.66294842e+03,7.97329319e-17,
5.66409464e+03,8.46124174e-17,
5.66524086e+03,8.22249094e-17,
5.66638708e+03,9.06604642e-17,
5.66753330e+03,9.37846394e-17,
5.66867952e+03,1.02292642e-16,
5.66982574e+03,1.07432028e-16,
5.67097196e+03,1.02687174e-16,
5.67211818e+03,9.68794794e-17,
5.67326440e+03,9.21065480e-17,
5.67441062e+03,9.35655225e-17,
5.67555684e+03,9.05940052e-17,
5.67670306e+03,7.89431464e-17,
5.67784929e+03,7.55062044e-17,
5.67899551e+03,7.80906409e-17,
5.68014173e+03,7.40859485e-17,
5.68128795e+03,7.44257940e-17,
5.68243417e+03,7.64949830e-17,
5.68358039e+03,7.60384587e-17,
5.68472661e+03,7.80286089e-17,
5.68587283e+03,8.93693742e-17,
5.68701905e+03,9.81642232e-17,
5.68816527e+03,9.67705364e-17,
5.68931149e+03,9.98577796e-17,
5.69045771e+03,1.00077049e-16,
5.69160393e+03,9.95774778e-17,
5.69275015e+03,1.02079123e-16,
5.69389637e+03,1.02468785e-16,
5.69504259e+03,9.53967747e-17,
5.69618881e+03,8.49513761e-17,
5.69733503e+03,8.60477412e-17,
5.69848126e+03,8.86393642e-17,
5.69962748e+03,8.64012120e-17,
5.70077370e+03,8.61853774e-17,
5.70191992e+03,8.81677852e-17,
5.70306614e+03,8.39124439e-17,
5.70421236e+03,7.75608945e-17,
5.70535858e+03,7.83124444e-17,
5.70650480e+03,7.56034874e-17,
5.70765102e+03,8.04868177e-17,
5.70879724e+03,8.94931271e-17,
5.70994346e+03,9.04059639e-17,
5.71108968e+03,9.50314057e-17,
5.71223590e+03,9.96594415e-17,
5.71338212e+03,1.01713496e-16,
5.71452834e+03,9.86426909e-17,
5.71567456e+03,9.20833141e-17,
5.71682078e+03,9.92433564e-17,
5.71796700e+03,9.81222885e-17,
5.71911323e+03,1.02742800e-16,
5.72025945e+03,1.01236253e-16,
5.72140567e+03,9.75048014e-17,
5.72255189e+03,9.22827242e-17,
5.72369811e+03,8.60758256e-17,
5.72484433e+03,8.88552054e-17,
5.72599055e+03,9.09907872e-17,
5.72713677e+03,9.33934028e-17,
5.72828299e+03,9.42266251e-17,
5.72942921e+03,9.37173069e-17,
5.73057543e+03,9.91584083e-17,
5.73172165e+03,1.00821074e-16,
5.73286787e+03,9.63942221e-17,
5.73401409e+03,9.57050616e-17,
5.73516031e+03,1.04579545e-16,
5.73630653e+03,9.10770588e-17,
5.73745275e+03,7.66939696e-17,
5.73859898e+03,8.37242107e-17,
5.73974520e+03,8.52180922e-17,
5.74089142e+03,8.31443240e-17,
5.74203764e+03,9.28139925e-17,
5.74318386e+03,9.46556010e-17,
5.74433008e+03,9.44553306e-17,
5.74547630e+03,9.54877116e-17,
5.74662252e+03,8.92761477e-17,
5.74776874e+03,8.81517181e-17,
5.74891496e+03,9.02145146e-17,
5.75006118e+03,9.34337957e-17,
5.75120740e+03,9.52535401e-17,
5.75235362e+03,9.50986058e-17,
5.75349984e+03,9.45334694e-17,
5.75464606e+03,9.41506171e-17,
5.75579228e+03,9.55973362e-17,
5.75693850e+03,9.90749491e-17,
5.75808472e+03,9.54885189e-17,
5.75923095e+03,9.59679727e-17,
5.76037717e+03,1.00473473e-16,
5.76152339e+03,1.03140396e-16,
5.76266961e+03,1.00967730e-16,
5.76381583e+03,9.90438735e-17,
5.76496205e+03,9.63729007e-17,
5.76610827e+03,1.01188151e-16,
5.76725449e+03,9.95609276e-17,
5.76840071e+03,9.62598682e-17,
5.76954693e+03,9.72963916e-17,
5.77069315e+03,9.74117403e-17,
5.77183937e+03,1.00056018e-16,
5.77298559e+03,9.91387081e-17,
5.77413181e+03,9.48730436e-17,
5.77527803e+03,9.29650953e-17,
5.77642425e+03,9.19957984e-17,
5.77757047e+03,9.52688131e-17,
5.77871669e+03,8.93493168e-17,
5.77986292e+03,8.38320949e-17,
5.78100914e+03,9.21318928e-17,
5.78215536e+03,8.79322505e-17,
5.78330158e+03,8.98889628e-17,
5.78444780e+03,1.00481315e-16,
5.78559402e+03,1.03879128e-16,
5.78674024e+03,1.01629409e-16,
5.78788646e+03,1.02077138e-16,
5.78903268e+03,1.00417867e-16,
5.79017890e+03,1.01737458e-16,
5.79132512e+03,1.02112270e-16,
5.79247134e+03,9.42301059e-17,
5.79361756e+03,9.05821137e-17,
5.79476378e+03,9.38289365e-17,
5.79591000e+03,9.83334180e-17,
5.79705622e+03,9.57650619e-17,
5.79820244e+03,9.27536414e-17,
5.79934867e+03,9.42505141e-17,
5.80049489e+03,9.04352792e-17,
5.80164111e+03,9.39707484e-17,
5.80278733e+03,9.68148005e-17,
5.80393355e+03,9.36252383e-17,
5.80507977e+03,9.71703558e-17,
5.80622599e+03,1.02142102e-16,
5.80737221e+03,1.01278810e-16,
5.80851843e+03,9.95265434e-17,
5.80966465e+03,1.00130412e-16,
5.81081087e+03,9.92535539e-17,
5.81195709e+03,9.94823851e-17,
5.81310331e+03,9.78862839e-17,
5.81424953e+03,1.04839822e-16,
5.81539575e+03,1.00718464e-16,
5.81654197e+03,1.04274739e-16,
5.81768819e+03,1.02861921e-16,
5.81883441e+03,9.95507235e-17,
5.81998064e+03,9.81055463e-17,
5.82112686e+03,1.03463255e-16,
5.82227308e+03,1.08905825e-16,
5.82341930e+03,1.05350232e-16,
5.82456552e+03,1.10249061e-16,
5.82571174e+03,1.08776937e-16,
5.82685796e+03,1.10912115e-16,
5.82800418e+03,1.01143801e-16,
5.82915040e+03,1.06456881e-16,
5.83029662e+03,1.04793580e-16,
5.83144284e+03,1.12377926e-16,
5.83258906e+03,1.05922873e-16,
5.83373528e+03,1.05780373e-16,
5.83488150e+03,1.05723417e-16,
5.83602772e+03,1.04918782e-16,
5.83717394e+03,1.05557147e-16,
5.83832016e+03,1.02997360e-16,
5.83946638e+03,1.04206347e-16,
5.84061261e+03,1.00392099e-16,
5.84175883e+03,9.83925714e-17,
5.84290505e+03,1.03646664e-16,
5.84405127e+03,9.88759493e-17,
5.84519749e+03,9.85276864e-17,
5.84634371e+03,9.74712311e-17,
5.84748993e+03,8.77158203e-17,
5.84863615e+03,8.43585060e-17,
5.84978237e+03,8.57223151e-17,
5.85092859e+03,8.92521065e-17,
5.85207481e+03,9.33591310e-17,
5.85322103e+03,9.89449494e-17,
5.85436725e+03,1.03063382e-16,
5.85551347e+03,9.91189220e-17,
5.85665969e+03,9.83080004e-17,
5.85780591e+03,1.05626987e-16,
5.85895213e+03,9.93372315e-17,
5.86009836e+03,1.02577940e-16,
5.86124458e+03,1.04310982e-16,
5.86239080e+03,1.08982310e-16,
5.86353702e+03,1.09093423e-16,
5.86468324e+03,1.05395800e-16,
5.86582946e+03,1.09640931e-16,
5.86697568e+03,1.18124634e-16,
5.86812190e+03,1.14597298e-16,
5.86926812e+03,1.12069923e-16,
5.87041434e+03,1.19194503e-16,
5.87156056e+03,1.26346174e-16,
5.87270678e+03,1.41008738e-16,
5.87385300e+03,1.52164360e-16,
5.87499922e+03,1.63648459e-16,
5.87614544e+03,1.49587871e-16,
5.87729166e+03,1.17453030e-16,
5.87843788e+03,9.53470975e-17,
5.87958410e+03,9.06803496e-17,
5.88073033e+03,7.88183679e-17,
5.88187655e+03,7.44318092e-17,
5.88302277e+03,6.32593851e-17,
5.88416899e+03,5.17792101e-17,
5.88531521e+03,4.83542456e-17,
5.88646143e+03,4.61960917e-17,
5.88760765e+03,5.30262543e-17,
5.88875387e+03,5.40751955e-17,
5.88990009e+03,5.56685670e-17,
5.89104631e+03,4.82004231e-17,
5.89219253e+03,5.53258098e-17,
5.89333875e+03,8.47717059e-17,
5.89448497e+03,1.16137124e-16,
5.89563119e+03,1.33726888e-16,
5.89677741e+03,1.42608293e-16,
5.89792363e+03,1.40109215e-16,
5.89906985e+03,1.36430789e-16,
5.90021607e+03,1.35183282e-16,
5.90136230e+03,1.23686120e-16,
5.90250852e+03,1.14308909e-16,
5.90365474e+03,1.15221548e-16,
5.90480096e+03,1.14378088e-16,
5.90594718e+03,1.14121742e-16,
5.90709340e+03,1.14117824e-16,
5.90823962e+03,1.14266955e-16,
5.90938584e+03,1.05781359e-16,
5.91053206e+03,1.02909977e-16,
5.91167828e+03,1.00945568e-16,
5.91282450e+03,1.00294438e-16,
5.91397072e+03,1.04212905e-16,
5.91511694e+03,1.05562070e-16,
5.91626316e+03,1.02630065e-16,
5.91740938e+03,1.01741263e-16,
5.91855560e+03,1.05259944e-16,
5.91970182e+03,1.11388327e-16,
5.92084804e+03,1.10856588e-16,
5.92199427e+03,1.07936396e-16,
5.92314049e+03,1.06574625e-16,
5.92428671e+03,1.06292245e-16,
5.92543293e+03,9.56958170e-17,
5.92657915e+03,9.44316799e-17,
5.92772537e+03,9.72410764e-17,
5.92887159e+03,1.00151627e-16,
5.93001781e+03,9.83223140e-17,
5.93116403e+03,1.04770756e-16,
5.93231025e+03,1.10583129e-16,
5.93345647e+03,1.02351431e-16,
5.93460269e+03,1.03303563e-16,
5.93574891e+03,1.02831474e-16,
5.93689513e+03,1.06526344e-16,
5.93804135e+03,1.05549788e-16,
5.93918757e+03,1.06826148e-16,
5.94033379e+03,1.08734268e-16,
5.94148002e+03,1.09371548e-16,
5.94262624e+03,1.09815836e-16,
5.94377246e+03,1.04500539e-16,
5.94491868e+03,1.02121753e-16,
5.94606490e+03,1.01709136e-16,
5.94721112e+03,1.00869309e-16,
5.94835734e+03,9.15873234e-17,
5.94950356e+03,9.31187259e-17,
5.95064978e+03,9.68084080e-17,
5.95179600e+03,1.00133436e-16,
5.95294222e+03,1.01453325e-16,
5.95408844e+03,1.04221362e-16,
5.95523466e+03,1.06394009e-16,
5.95638088e+03,1.08348193e-16,
5.95752710e+03,1.09688325e-16,
5.95867332e+03,1.03651395e-16,
5.95981954e+03,1.01878800e-16,
5.96096576e+03,1.05804500e-16,
5.96211199e+03,1.08673076e-16,
5.96325821e+03,1.07192450e-16,
5.96440443e+03,1.04043519e-16,
5.96555065e+03,1.12559866e-16,
5.96669687e+03,1.18037853e-16,
5.96784309e+03,1.13060965e-16,
5.96898931e+03,1.13366241e-16,
5.97013553e+03,1.10830688e-16,
5.97128175e+03,1.10688088e-16,
5.97242797e+03,1.11448717e-16,
5.97357419e+03,1.04971152e-16,
5.97472041e+03,1.01268996e-16,
5.97586663e+03,1.03773686e-16,
5.97701285e+03,1.06314096e-16,
5.97815907e+03,1.04974931e-16,
5.97930529e+03,1.02564242e-16,
5.98045151e+03,9.98875911e-17,
5.98159773e+03,9.88511074e-17,
5.98274396e+03,9.61174674e-17,
5.98389018e+03,9.31624804e-17,
5.98503640e+03,9.79967357e-17,
5.98618262e+03,1.02463094e-16,
5.98732884e+03,1.04965640e-16,
5.98847506e+03,1.05061738e-16,
5.98962128e+03,1.11434318e-16,
5.99076750e+03,1.17080692e-16,
5.99191372e+03,1.12635847e-16,
5.99305994e+03,1.15381028e-16,
5.99420616e+03,1.15663011e-16,
5.99535238e+03,1.17488076e-16,
5.99649860e+03,1.15742526e-16,
5.99764482e+03,1.11754377e-16,
5.99879104e+03,1.12143245e-16,
5.99993726e+03,9.85538981e-17,
6.00108348e+03,9.41275090e-17,
6.00222971e+03,9.68345535e-17,
6.00337593e+03,9.69021375e-17,
6.00452215e+03,9.74375814e-17,
6.00566837e+03,9.46650838e-17,
6.00681459e+03,1.02046658e-16,
6.00796081e+03,1.06551252e-16,
6.00910703e+03,9.99417748e-17,
6.01025325e+03,1.00548707e-16,
6.01139947e+03,1.03662387e-16,
6.01254569e+03,9.89308079e-17,
6.01369191e+03,1.02531803e-16,
6.01483813e+03,1.05517727e-16,
6.01598435e+03,1.03997885e-16,
6.01713057e+03,1.05906131e-16,
6.01827679e+03,1.02105726e-16,
6.01942301e+03,1.01664660e-16,
6.02056923e+03,9.90510469e-17,
6.02171545e+03,1.00077075e-16,
6.02286168e+03,1.05175115e-16,
6.02400790e+03,1.06295111e-16,
6.02515412e+03,1.03175952e-16,
6.02630034e+03,1.02773657e-16,
6.02744656e+03,1.04599351e-16,
6.02859278e+03,1.06158474e-16,
6.02973900e+03,1.05007594e-16,
6.03088522e+03,1.10934747e-16,
6.03203144e+03,1.15573397e-16,
6.03317766e+03,1.16866989e-16,
6.03432388e+03,1.17001376e-16,
6.03547010e+03,1.16121414e-16,
6.03661632e+03,1.17108102e-16,
6.03776254e+03,1.18052213e-16,
6.03890876e+03,1.12169939e-16,
6.04005498e+03,1.07142653e-16,
6.04120120e+03,1.06921068e-16,
6.04234742e+03,1.08856790e-16,
6.04349365e+03,1.06688088e-16,
6.04463987e+03,1.07576347e-16,
6.04578609e+03,1.05675255e-16,
6.04693231e+03,1.01637383e-16,
6.04807853e+03,1.02948523e-16,
6.04922475e+03,1.04337399e-16,
6.05037097e+03,1.06030453e-16,
6.05151719e+03,1.11007420e-16,
6.05266341e+03,1.17602451e-16,
6.05380963e+03,1.13380614e-16,
6.05495585e+03,1.11186878e-16,
6.05610207e+03,1.12152800e-16,
6.05724829e+03,1.09828019e-16,
6.05839451e+03,1.06327880e-16,
6.05954073e+03,1.04760896e-16,
6.06068695e+03,1.05256821e-16,
6.06183317e+03,1.03868077e-16,
6.06297939e+03,1.08682480e-16,
6.06412562e+03,1.12265098e-16,
6.06527184e+03,1.09553210e-16,
6.06641806e+03,1.15129790e-16,
6.06756428e+03,1.20206667e-16,
6.06871050e+03,1.18483551e-16,
6.06985672e+03,1.19053697e-16,
6.07100294e+03,1.18302008e-16,
6.07214916e+03,1.13160875e-16,
6.07329538e+03,1.09999272e-16,
6.07444160e+03,1.07342877e-16,
6.07558782e+03,1.05048093e-16,
6.07673404e+03,1.07187010e-16,
6.07788026e+03,1.01479722e-16,
6.07902648e+03,9.83275417e-17,
6.08017270e+03,1.00091111e-16,
6.08131892e+03,1.02945387e-16,
6.08246514e+03,1.06448430e-16,
6.08361137e+03,1.11440313e-16,
6.08475759e+03,1.12212715e-16,
6.08590381e+03,1.09393968e-16,
6.08705003e+03,1.12381393e-16,
6.08819625e+03,1.13541643e-16,
6.08934247e+03,1.11712952e-16,
6.09048869e+03,1.12623221e-16,
6.09163491e+03,1.13892235e-16,
6.09278113e+03,1.10025682e-16,
6.09392735e+03,1.07898154e-16,
6.09507357e+03,1.05034005e-16,
6.09621979e+03,1.03746786e-16,
6.09736601e+03,9.60663873e-17,
6.09851223e+03,1.00348668e-16,
6.09965845e+03,1.03359003e-16,
6.10080467e+03,1.00717200e-16,
6.10195089e+03,1.04703582e-16,
6.10309711e+03,1.09290828e-16,
6.10424334e+03,1.10355965e-16,
6.10538956e+03,1.07146558e-16,
6.10653578e+03,1.13633745e-16,
6.10768200e+03,1.14433317e-16,
6.10882822e+03,1.09820171e-16,
6.10997444e+03,1.10178611e-16,
6.11112066e+03,1.09380614e-16,
6.11226688e+03,1.10502674e-16,
6.11341310e+03,1.12846692e-16,
6.11455932e+03,1.07410349e-16,
6.11570554e+03,1.04227596e-16,
6.11685176e+03,1.07860759e-16,
6.11799798e+03,1.10924993e-16,
6.11914420e+03,1.02335185e-16,
6.12029042e+03,1.01601384e-16,
6.12143664e+03,1.08185046e-16,
6.12258286e+03,1.09385213e-16,
6.12372908e+03,1.11237039e-16,
6.12487531e+03,1.11385296e-16,
6.12602153e+03,1.11712012e-16,
6.12716775e+03,1.15418959e-16,
6.12831397e+03,1.11490698e-16,
6.12946019e+03,1.04946317e-16,
6.13060641e+03,9.90082717e-17,
6.13175263e+03,9.14543061e-17,
6.13289885e+03,9.07459947e-17,
6.13404507e+03,8.46631599e-17,
6.13519129e+03,8.28091769e-17,
6.13633751e+03,8.81760438e-17,
6.13748373e+03,8.97840829e-17,
6.13862995e+03,9.72712387e-17,
6.13977617e+03,1.07406206e-16,
6.14092239e+03,1.09950071e-16,
6.14206861e+03,1.08507151e-16,
6.14321483e+03,1.09343622e-16,
6.14436106e+03,1.10455618e-16,
6.14550728e+03,1.02388549e-16,
6.14665350e+03,1.04216155e-16,
6.14779972e+03,1.13376194e-16,
6.14894594e+03,1.14228613e-16,
6.15009216e+03,1.15431387e-16,
6.15123838e+03,1.10679406e-16,
6.15238460e+03,1.02624871e-16,
6.15353082e+03,1.02196100e-16,
6.15467704e+03,9.45236557e-17,
6.15582326e+03,9.22199379e-17,
6.15696948e+03,9.62120373e-17,
6.15811570e+03,9.38097790e-17,
6.15926192e+03,9.09208276e-17,
6.16040814e+03,9.79285694e-17,
6.16155436e+03,1.02629529e-16,
6.16270058e+03,1.11931103e-16,
6.16384680e+03,1.06250695e-16,
6.16499303e+03,1.05938397e-16,
6.16613925e+03,1.05140042e-16,
6.16728547e+03,9.73012819e-17,
6.16843169e+03,9.97908573e-17,
6.16957791e+03,1.04377719e-16,
6.17072413e+03,1.04773383e-16,
6.17187035e+03,1.08101468e-16,
6.17301657e+03,1.09774749e-16,
6.17416279e+03,1.08231607e-16,
6.17530901e+03,1.13685520e-16,
6.17645523e+03,1.17250033e-16,
6.17760145e+03,1.17768324e-16,
6.17874767e+03,1.18744834e-16,
6.17989389e+03,1.16963802e-16,
6.18104011e+03,1.13648356e-16,
6.18218633e+03,1.13277951e-16,
6.18333255e+03,1.06614416e-16,
6.18447877e+03,1.06042503e-16,
6.18562500e+03,1.02954949e-16,
6.18677122e+03,1.00240830e-16,
6.18791744e+03,1.07140714e-16,
6.18906366e+03,1.14312284e-16,
6.19020988e+03,1.19977347e-16,
6.19135610e+03,1.19991693e-16,
6.19250232e+03,1.19294612e-16,
6.19364854e+03,1.15893258e-16,
6.19479476e+03,1.12831062e-16,
6.19594098e+03,1.11472434e-16,
6.19708720e+03,1.08997808e-16,
6.19823342e+03,1.08886423e-16,
6.19937964e+03,1.17067312e-16,
6.20052586e+03,1.16975065e-16,
6.20167208e+03,1.14598846e-16,
6.20281830e+03,1.15984896e-16,
6.20396452e+03,1.15005687e-16,
6.20511075e+03,1.17713850e-16,
6.20625697e+03,1.15000221e-16,
6.20740319e+03,1.10095093e-16,
6.20854941e+03,1.07809328e-16,
6.20969563e+03,1.05972947e-16,
6.21084185e+03,1.04640816e-16,
6.21198807e+03,1.04645501e-16,
6.21313429e+03,1.01648771e-16,
6.21428051e+03,1.05162350e-16,
6.21542673e+03,1.08389082e-16,
6.21657295e+03,1.02705107e-16,
6.21771917e+03,1.06286118e-16,
6.21886539e+03,1.11266698e-16,
6.22001161e+03,1.16261334e-16,
6.22115783e+03,1.14321549e-16,
6.22230405e+03,1.11020178e-16,
6.22345027e+03,1.06720798e-16,
6.22459649e+03,1.05384312e-16,
6.22574272e+03,1.02381673e-16,
6.22688894e+03,9.69888062e-17,
6.22803516e+03,1.03309055e-16,
6.22918138e+03,1.09207898e-16,
6.23032760e+03,1.12981185e-16,
6.23147382e+03,1.15036802e-16,
6.23262004e+03,1.07181928e-16,
6.23376626e+03,1.00514521e-16,
6.23491248e+03,1.02964478e-16,
6.23605870e+03,1.01219458e-16,
6.23720492e+03,8.82888249e-17,
6.23835114e+03,9.16857049e-17,
6.23949736e+03,9.52233050e-17,
6.24064358e+03,9.24850261e-17,
6.24178980e+03,8.86651788e-17,
6.24293602e+03,8.82782370e-17,
6.24408224e+03,9.41563148e-17,
6.24522846e+03,1.01620799e-16,
6.24637469e+03,1.03598641e-16,
6.24752091e+03,1.03679149e-16,
6.24866713e+03,9.44496529e-17,
6.24981335e+03,9.34631374e-17,
6.25095957e+03,9.70991521e-17,
6.25210579e+03,9.61977899e-17,
6.25325201e+03,9.75550345e-17,
6.25439823e+03,1.02195637e-16,
6.25554445e+03,1.02156687e-16,
6.25669067e+03,1.00591734e-16,
6.25783689e+03,9.90268402e-17,
6.25898311e+03,9.90112628e-17,
6.26012933e+03,1.06016126e-16,
6.26127555e+03,1.09492667e-16,
6.26242177e+03,1.13514247e-16,
6.26356799e+03,1.15904759e-16,
6.26471421e+03,1.15150847e-16,
6.26586043e+03,1.14919117e-16,
6.26700666e+03,1.18270310e-16,
6.26815288e+03,1.18317559e-16,
6.26929910e+03,1.17825605e-16,
6.27044532e+03,1.15933585e-16,
6.27159154e+03,1.10030539e-16,
6.27273776e+03,1.04019888e-16,
6.27388398e+03,1.01987234e-16,
6.27503020e+03,9.90628259e-17,
6.27617642e+03,9.77353334e-17,
6.27732264e+03,9.77501101e-17,
6.27846886e+03,1.05591974e-16,
6.27961508e+03,1.12708732e-16,
6.28076130e+03,1.11524050e-16,
6.28190752e+03,1.13225634e-16,
6.28305374e+03,1.16927922e-16,
6.28419996e+03,1.17073347e-16,
6.28534618e+03,1.14005473e-16,
6.28649241e+03,1.06259079e-16,
6.28763863e+03,1.03927852e-16,
6.28878485e+03,1.01531570e-16,
6.28993107e+03,1.02865680e-16,
6.29107729e+03,1.05923958e-16,
6.29222351e+03,9.97967601e-17,
6.29336973e+03,1.02465225e-16,
6.29451595e+03,1.06754044e-16,
6.29566217e+03,1.06170299e-16,
6.29680839e+03,1.21303403e-16,
6.29795461e+03,1.40399695e-16,
6.29910083e+03,1.48429567e-16,
6.30024705e+03,1.42858287e-16,
6.30139327e+03,1.27208639e-16,
6.30253949e+03,1.22773905e-16,
6.30368571e+03,1.16264391e-16,
6.30483193e+03,1.14009457e-16,
6.30597815e+03,1.10721467e-16,
6.30712438e+03,1.05863607e-16,
6.30827060e+03,1.09198091e-16,
6.30941682e+03,1.03477218e-16,
6.31056304e+03,1.04595314e-16,
6.31170926e+03,1.04969326e-16,
6.31285548e+03,1.02494322e-16,
6.31400170e+03,9.99596154e-17,
6.31514792e+03,1.01750448e-16,
6.31629414e+03,1.03594472e-16,
6.31744036e+03,1.04110064e-16,
6.31858658e+03,1.09425996e-16,
6.31973280e+03,1.11961186e-16,
6.32087902e+03,1.17626989e-16,
6.32202524e+03,1.21282717e-16,
6.32317146e+03,1.16759138e-16,
